OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1742,46,118,262,244,233,240,224,164,125,86,0,0 to 118,43,933,801,8,1742,0,0,116,835,2,956,26,859,879,1,3,1738,755,104,0,0,419,436,4,859,15,52,139,147,119,116,101,62,57,51,0,0 to 106,40,660,67,39,93,92,659,108,94,0,51,0,0,20,859,436,419,859,0,0,5222,0,6092,5222,859,20,1047,1030,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,39,43,0.0930232558139535,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7117,224,674,945,968,894,976,1042,739,436,211,8,0 to 118,43,4093,2978,46,7102,15,0,1127,3204,133,3912,75,3236,3852,0,29,7073,1806,1423,3,4,1730,1486,13,3229,86,323,518,449,447,435,432,314,162,69,1,0 to 100,40,2057,801,294,77,553,2570,106,462,2,314,2,0,62,3236,1491,1732,3229,7,0,20274,8,23530,20282,3236,62,1980,1917,{CE511C5D-2638-44A3-B2F8-B13847543637},39,315,354,0.110169491525424,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3072,69,198,342,560,534,460,428,289,141,46,5,0 to 118,41,1285,1767,20,3062,10,0,88,1671,3,1739,32,1757,1309,0,6,3056,1639,114,4,0,555,1195,3,1753,10,50,187,376,380,300,232,130,69,22,1,0 to 95,41,984,604,82,83,134,1493,126,161,0,76,0,0,23,1757,1196,558,1753,4,0,6517,6,8305,6523,1757,23,1848,1751,{541BD5A3-4453-499A-9896-F0EDC5353D0B},8,82,90,0.0888888888888889,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,20184,446,1787,2862,3121,2889,2552,2723,1775,1179,799,51,0 to 119,41,11270,8783,131,19939,244,1,1096,8827,137,7337,515,10728,9353,1,102,19838,9808,803,104,13,5659,4885,67,10611,133,575,1677,1985,1638,1445,1537,921,505,301,11,0 to 103,40,5502,816,1721,2572,934,7181,2496,679,7,456,8,1,185,10728,4947,5714,10610,117,1,48096,126,59024,48222,10728,185,16508,16084,{EB5D2450-A892-40FD-9BA4-9821A7438525},80,755,835,0.0958083832335329,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1832,40,169,217,239,269,243,234,206,147,68,0,0 to 99,44,930,887,15,1830,2,0,89,548,4,833,19,984,844,0,4,1826,880,102,2,0,451,530,1,982,13,47,103,157,144,138,125,118,90,49,0,0 to 99,47,645,116,124,97,30,798,154,87,1,44,1,0,23,984,531,452,982,2,0,4992,0,5986,4992,984,23,1491,1431,{3B55AA95-5170-4CAF-82A3-E99AD7459349},1,81,82,0.0121951219512195,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,142068,2640,6153,17227,20800,19221,20596,21088,16285,10688,5757,1613,0 to 119,47,76012,65498,558,140378,1688,2,16433,91301,465,52844,1822,72708,68759,148,453,139786,70837,937,921,13,36960,34523,291,71774,1145,3363,11987,13317,11294,10982,9369,5431,3420,2345,55,0 to 106,40,32915,10158,12061,16640,19060,34188,18526,6537,89,4671,59,27,1768,72708,35006,37375,71772,934,2,472295,751,546404,473046,72708,1768,29429,29167,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},450,7000,7450,0.0604026845637584,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,25082,644,1372,2859,3467,3429,3802,3753,2986,1762,978,30,0 to 119,47,14173,10708,201,24897,185,0,2652,12145,188,10981,528,12061,12638,4,379,24515,11835,175,49,2,6572,5414,24,12010,229,560,1598,1975,1877,1916,1680,1208,637,379,2,0 to 104,43,5617,2527,1585,2281,2718,6528,2764,1194,7,931,6,1,378,12061,5439,6596,12010,51,0,76392,133,88642,76525,12061,378,13021,13006,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},78,1000,1078,0.0723562152133581,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,35384,722,2487,4706,4541,4796,5386,5077,4163,2490,991,25,0 to 119,45,19386,15771,227,35129,255,0,2744,18763,223,15454,792,17811,17276,4,293,34832,17016,612,179,3,9193,8297,138,17628,258,896,2709,2668,2617,2800,2384,1874,1150,446,8,0 to 105,43,12579,1085,2229,1735,3631,11702,2295,1858,19,1369,13,4,318,17810,8379,9285,17628,182,0,125651,76,143617,125727,17810,318,19027,18482,{83116673-3FAD-423E-B67E-DFE7515F5E81},235,2151,2386,0.0984911986588432,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6511,191,453,772,1024,1118,1067,897,623,248,115,3,0 to 119,42,3765,2734,12,6485,25,1,744,3262,46,2729,68,3516,2987,1,7,6478,3361,143,11,1,1762,1736,6,3504,94,240,484,572,653,607,457,248,118,42,1,0 to 98,40,1056,1530,651,267,668,2431,405,486,1,265,0,0,58,3516,1738,1772,3503,12,1,17418,16,21000,17434,3516,58,2045,1850,{77657EA6-12D6-4645-9915-E7357C9F40D6},17,199,216,0.0787037037037037,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,31326,716,1266,9602,4845,3852,3580,3501,2422,990,507,45,0 to 119,33,16964,14249,113,30628,697,1,3936,17956,201,11887,460,16859,14422,6,39,30586,16234,136,479,10,9023,7311,36,16370,274,653,7261,2666,1887,1528,1340,713,333,195,9,0 to 106,25,6894,4832,2061,2583,1515,10734,4121,881,31,355,17,16,159,16859,7517,9299,16369,489,1,112644,214,129905,112858,16859,159,8494,8089,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},114,1963,2077,0.0548868560423688,25,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1608,44,97,156,200,213,248,284,219,109,37,1,0 to 101,48,771,834,3,1588,20,0,58,905,41,884,32,836,768,2,2,1585,695,124,14,3,330,488,1,819,11,36,82,134,109,153,152,90,46,23,0,0 to 99,48,342,403,52,22,40,723,56,75,2,44,0,0,12,836,497,338,819,17,0,4304,1,5156,4305,836,12,711,673,{862C7BAB-C64B-458C-A6FA-56543968D206},3,63,66,0.0454545454545455,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2787,132,316,355,334,357,393,354,297,160,81,8,0 to 101,41,1610,1172,5,2751,36,0,162,1154,53,1790,101,1408,1376,1,2,2748,935,455,16,2,793,596,1,1390,50,111,179,190,193,234,191,137,72,51,0,0 to 101,44,512,762,70,46,72,1192,126,207,1,69,2,2,30,1408,601,806,1390,18,0,5920,18,7357,5938,1408,30,2022,1925,{89851E42-542B-499A-AC7E-D8F5369F3D0B},7,133,140,0.05,44,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2724,36,78,274,724,611,454,336,133,54,15,9,0 to 105,38,476,2243,5,2723,1,0,48,1911,1,436,15,645,2076,0,3,2720,581,63,1,0,202,441,1,644,9,23,106,118,104,113,98,41,27,6,0,0 to 89,41,452,128,33,31,32,485,127,48,0,17,0,0,14,645,441,203,644,1,0,3502,0,4148,3502,645,14,761,737,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},0,14,14,0,41,3.020973914923982,0.20464132709324395
