OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2002,55,148,305,274,272,274,261,186,138,89,0,0 to 118,42,1083,909,10,2001,1,0,138,944,2,1149,28,1097,899,1,5,1995,957,139,1,0,556,534,6,1096,22,71,176,179,155,150,135,84,71,54,0,0 to 106,40,861,78,49,108,110,866,120,108,0,57,0,0,27,1097,535,556,1096,1,0,5516,0,6627,5516,1097,27,1180,1163,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,25,28,0.107142857142857,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,8541,268,808,1162,1137,1076,1182,1249,912,506,232,9,0 to 118,43,4917,3570,54,8517,24,0,1285,3722,133,5282,80,4562,3947,0,32,8485,2598,1948,10,6,2499,2023,24,4546,111,412,711,615,621,631,645,490,233,91,2,0 to 100,42,2994,1011,380,161,662,3628,256,543,2,388,2,1,86,4562,2033,2505,4546,16,0,21982,8,26564,21990,4562,86,2554,2492,{CE511C5D-2638-44A3-B2F8-B13847543637},14,90,104,0.134615384615385,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3554,87,249,409,620,597,525,495,348,160,58,6,0 to 118,41,1545,1991,18,3544,10,0,99,1838,3,2133,41,2160,1386,0,8,3536,1997,158,5,0,770,1382,3,2155,18,74,239,435,435,356,296,184,90,32,1,0 to 95,41,1291,642,105,117,141,1834,180,174,0,83,0,0,28,2160,1384,773,2155,5,0,6853,5,9043,6858,2160,28,2172,2076,{541BD5A3-4453-499A-9896-F0EDC5353D0B},2,13,15,0.133333333333333,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,24520,554,2269,3488,3855,3627,3083,3302,2100,1331,857,54,0 to 119,40,13514,10856,150,24239,280,1,1465,9712,137,9971,715,14313,10112,1,94,24146,12853,1305,140,15,7489,6574,95,14158,176,785,2146,2648,2293,1926,2082,1217,656,369,15,0 to 103,40,7888,1101,1983,3186,1148,9669,3341,801,9,530,13,2,248,14313,6658,7559,14157,155,1,53369,124,67881,53493,14313,248,20413,19995,{EB5D2450-A892-40FD-9BA4-9821A7438525},81,311,392,0.206632653061224,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2329,62,238,285,289,331,308,303,256,173,84,0,0 to 99,43,1208,1104,17,2327,2,0,128,564,4,1139,42,1385,939,0,5,2322,1211,172,2,0,669,710,4,1383,21,82,153,198,198,194,189,167,117,66,0,0 to 99,47,911,154,199,119,33,1137,213,112,1,52,1,0,29,1385,711,670,1383,2,0,5257,0,6652,5257,1385,29,1898,1839,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,25,27,0.0740740740740741,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,164590,3269,8198,20399,24502,22512,23963,23964,18165,11751,6254,1613,0 to 119,46,87934,75979,677,162522,2066,2,20855,98548,465,66592,2486,92541,71478,143,428,161959,90135,1017,1375,15,47244,43476,432,91152,1511,4772,14775,16841,14329,14057,12006,7087,4310,2796,58,0 to 106,40,43792,12470,15460,19430,24203,44238,22711,7182,109,5182,70,30,1972,92542,44186,47883,91150,1390,2,539751,669,633679,540420,92542,1972,37813,37553,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},819,8431,9250,0.0885405405405405,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,30097,787,1747,3602,4210,4122,4492,4484,3505,2063,1054,31,0 to 119,46,16945,12985,167,29873,224,0,3496,13363,188,14958,673,16492,13283,4,318,29552,16210,186,94,2,9000,7366,30,16396,308,780,2177,2678,2539,2553,2358,1689,926,482,2,0 to 104,43,7963,3281,2150,3002,3781,8962,3653,1422,14,1104,9,1,430,16492,7414,9048,16396,96,0,84907,127,101589,85034,16492,430,16446,16430,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},161,1128,1289,0.124903025601241,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,43677,910,3209,5804,5673,5996,6596,6167,5013,3071,1208,30,0 to 119,45,23882,19497,298,43376,301,0,3131,22889,223,19079,1032,25225,18078,4,370,43002,24017,973,232,2,13221,11571,198,24990,379,1354,3636,3737,3713,3920,3401,2695,1711,669,9,0 to 105,44,17655,1462,2988,2885,4884,16096,4010,2297,28,1673,22,4,410,25224,11670,13341,24990,234,0,143929,69,169317,143998,25224,410,21507,20964,{83116673-3FAD-423E-B67E-DFE7515F5E81},281,1608,1889,0.148755955532028,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7604,234,589,916,1153,1269,1230,1068,716,295,131,3,0 to 119,42,4398,3184,22,7575,28,1,916,3591,46,3456,82,4508,3081,1,14,7561,4220,273,12,3,2333,2144,16,4493,118,340,613,695,792,770,619,340,165,55,1,0 to 99,41,1300,2135,755,303,750,3301,442,595,1,318,0,0,61,4508,2148,2344,4492,15,1,19004,15,23575,19019,4508,61,2490,2295,{77657EA6-12D6-4645-9915-E7357C9F40D6},14,95,109,0.128440366972477,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,37134,947,1783,10775,5887,4702,4297,4106,2840,1170,580,47,0 to 119,33,20121,16837,176,36246,887,1,5261,19281,201,15926,633,22218,14862,7,47,36194,21322,211,674,11,11811,9623,99,21533,441,1023,8306,3655,2712,2225,1931,1125,518,272,10,0 to 106,27,9595,6670,2566,2702,1894,15348,4291,1057,37,436,26,22,184,22218,9913,12196,21532,685,1,126359,210,148982,126569,22218,184,10515,10112,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},80,1446,1526,0.0524246395806029,25,2.4286163266357628,0.1707040441862682
