OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2640,83,236,415,358,356,370,338,227,164,93,0,0 to 118,41,1448,1171,21,2635,5,0,262,1073,2,1663,36,1605,1030,1,4,2630,1377,223,2,3,851,732,17,1600,35,122,254,255,229,229,200,123,99,59,0,0 to 106,40,1261,97,56,186,130,1265,205,128,0,80,0,0,43,1605,735,853,1600,5,0,6707,0,8329,6707,1605,43,1534,1517,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,1,17,18,0.0555555555555556,40
2,2,54,107,PUTNAM,Putnam,FL,10642,364,1066,1435,1423,1355,1443,1518,1111,641,275,11,0 to 118,42,6007,4591,44,10612,30,0,1867,3866,133,7703,92,6449,4151,0,42,10570,4029,2398,14,8,3486,2919,22,6427,160,584,959,891,876,876,901,679,368,153,2,0 to 100,42,4306,1402,536,183,890,5244,293,799,3,569,3,1,145,6449,2932,3495,6427,22,0,26782,0,33243,26782,6449,145,3162,3107,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,5,100,105,0.0476190476190476,42
3,3,62,123,TAYLOR,Taylor,FL,4380,149,422,527,714,698,626,582,403,189,64,6,0 to 118,40,1980,2385,15,4371,9,0,157,2009,3,2884,50,2721,1651,0,8,4363,2448,268,5,0,1086,1627,3,2716,36,123,323,501,529,438,375,236,119,40,1,0 to 98,41,1666,809,120,121,150,2361,205,192,0,98,0,0,46,2721,1629,1089,2716,5,0,8358,0,11106,8358,2721,46,2603,2509,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,12,13,0.0769230769230769,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33534,913,4024,4897,5186,4905,4091,4295,2629,1585,940,69,0 to 119,38,18212,15077,245,33186,347,1,1952,11323,137,15253,1060,20462,12963,1,108,33080,18822,1413,211,16,10707,9381,147,20235,294,1308,3059,3773,3268,2744,2914,1702,908,461,31,0 to 103,40,14334,1922,2102,1877,1773,15930,2532,1098,14,719,17,5,361,20462,9501,10811,20234,227,1,70821,0,91358,70821,20462,361,29413,29000,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,9,204,213,0.0422535211267606,40
5,5,7,013,CALHOUN,Calhoun,FL,2887,92,379,403,335,388,362,353,292,187,94,2,0 to 99,41,1508,1356,23,2884,3,0,194,592,4,1401,46,1688,1192,0,7,2877,1456,229,3,0,825,850,10,1685,32,117,215,233,237,233,227,194,125,74,1,0 to 99,45,1153,185,216,131,38,1417,230,132,2,57,2,0,43,1688,852,826,1685,3,0,6168,0,7867,6168,1688,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,23,23,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,226366,5403,15905,30243,34503,31502,32719,31485,21931,13765,7226,1684,0 to 119,43,119918,104958,1490,223078,3286,2,33802,113003,465,111631,3748,143709,81792,134,731,222221,138995,2127,2556,31,73080,66897,1145,141122,2736,9221,22522,26109,22200,21727,18821,10458,6103,3727,85,0 to 107,39,72239,20134,24847,23902,37085,73113,30924,9359,169,6782,125,54,2770,143709,68204,74288,141120,2587,2,726461,0,870965,726461,143709,2770,61499,61241,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,238,4765,5003,0.0475714571257246,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43460,1412,3560,5832,6057,5902,6195,6036,4529,2643,1250,44,0 to 119,43,24072,19142,246,43130,330,0,5175,14932,188,25519,919,26153,16802,6,499,42627,25737,222,192,2,14178,11688,93,25959,480,1512,3659,4255,4005,3991,3640,2558,1400,645,8,0 to 104,42,13150,5346,3376,4087,5959,14867,5133,2568,24,1816,15,2,626,26153,11785,14275,25959,194,0,116221,0,142452,116221,26153,626,27701,27685,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,51,577,628,0.0812101910828025,43
8,8,51,101,PASCO,Pasco,FL,63399,1475,5769,8900,8297,8899,9506,8473,6564,3945,1522,49,0 to 119,43,34592,28603,204,62981,418,0,3473,29931,223,31688,1666,40896,21997,5,501,62476,38945,1604,341,5,21672,18746,131,40549,682,2706,5998,6026,6135,6376,5442,4052,2505,958,15,0 to 105,42,29874,2421,4750,3504,7872,27058,5619,3722,71,2648,51,9,743,40895,18892,21851,40549,346,0,198688,0,239707,198688,40895,743,28565,28029,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,84,1087,1171,0.071733561058924,44
9,9,20,039,GADSDEN,Gadsden,FL,8995,316,826,1103,1323,1453,1421,1242,817,338,152,4,0 to 119,41,5171,3796,28,8964,30,1,1197,3765,46,4865,107,5652,3331,1,11,8953,5200,435,14,3,2955,2657,23,5635,163,478,763,843,963,935,788,435,203,79,2,0 to 98,40,1624,2788,949,274,919,4282,434,742,1,420,0,0,94,5652,2661,2968,5634,17,1,22712,0,28407,22712,5652,94,3139,2945,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,59,63,0.0634920634920635,41
10,10,37,073,LEON,Leon,FL,48440,1762,3003,14360,7644,5983,5392,4983,3238,1358,645,72,0 to 119,31,26377,21811,252,47317,1122,1,7762,21512,201,24582,897,31699,16675,9,57,47253,30481,299,900,19,16989,13625,166,30780,807,1795,11409,5259,3857,3239,2769,1495,704,344,21,0 to 106,27,14791,9708,3652,2629,2919,23559,4302,1590,52,690,39,32,317,31699,14024,17500,30779,919,1,152657,0,184518,152657,31699,317,14509,14109,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,41,765,806,0.0508684863523573,28
