OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1829,52,131,276,251,246,248,239,170,127,89,0,0 to 118,43,982,839,8,1827,2,0,125,881,2,998,26,942,883,1,3,1823,827,113,0,2,466,470,4,940,20,62,152,155,130,125,116,69,59,54,0,0 to 106,40,728,72,41,99,98,730,112,100,0,53,0,0,20,942,471,467,940,2,0,5357,0,6311,5357,942,20,1085,1068,{CB6285A2-DA2E-4583-AAD5-1221776836AE},7,30,37,0.189189189189189,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7540,238,727,1027,1016,943,1040,1084,790,453,214,8,0 to 118,43,4335,3153,52,7524,16,0,1205,3278,133,4288,78,3594,3912,0,34,7490,1985,1601,4,4,1931,1636,19,3586,94,357,590,495,489,488,470,363,175,72,1,0 to 100,40,2291,867,323,105,586,2860,140,481,2,333,2,1,66,3594,1641,1934,3586,8,0,21077,8,24691,21085,3594,66,2198,2136,{CE511C5D-2638-44A3-B2F8-B13847543637},31,309,340,0.0911764705882353,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3206,71,221,371,574,553,478,441,300,144,48,5,0 to 118,41,1349,1837,20,3195,11,0,90,1706,3,1852,33,1844,1355,0,7,3188,1711,129,4,0,599,1238,3,1840,10,59,204,388,392,313,245,138,71,23,1,0 to 95,41,1051,613,86,90,135,1566,139,166,0,77,0,0,25,1844,1239,602,1840,4,0,6646,7,8522,6653,1844,25,1973,1876,{541BD5A3-4453-499A-9896-F0EDC5353D0B},16,159,175,0.0914285714285714,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,21536,476,1991,3061,3335,3110,2719,2904,1859,1221,809,51,0 to 119,40,11971,9430,135,21285,250,1,1229,9096,137,8138,544,11752,9682,1,101,21185,10675,955,109,13,6183,5373,74,11630,145,646,1805,2173,1816,1585,1707,999,548,317,11,0 to 103,40,6162,911,1798,2759,991,7920,2719,701,8,477,11,1,215,11752,5439,6239,11629,122,1,50077,127,62029,50204,11752,215,18129,17706,{EB5D2450-A892-40FD-9BA4-9821A7438525},182,513,695,0.261870503597122,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1965,46,187,235,251,282,257,255,222,158,72,0,0 to 99,44,1013,937,15,1963,2,0,100,549,4,915,22,1081,880,0,4,1959,964,115,2,0,511,566,2,1079,14,54,114,165,152,152,144,131,101,54,0,0 to 99,48,702,121,154,102,31,872,176,93,1,48,1,0,26,1081,567,512,1079,2,0,5044,0,6135,5044,1081,26,1618,1558,{3B55AA95-5170-4CAF-82A3-E99AD7459349},16,32,48,0.333333333333333,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,148238,2865,6728,18038,21790,20099,21511,21901,16819,10988,5889,1610,0 to 119,46,79266,68396,576,146367,1869,2,17727,92918,465,56885,1972,77743,69833,147,515,145714,75697,960,1071,15,39531,36812,314,76657,1251,3698,12649,14222,12051,11801,10056,5859,3642,2459,55,0 to 106,40,35859,10765,12913,17120,20389,36891,19377,6718,93,4817,62,28,1835,77743,37365,40024,76655,1086,2,493999,768,573178,494767,77743,1835,32181,31920,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},486,6321,6807,0.0713970912296166,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,26458,708,1483,3059,3655,3612,4004,3963,3100,1823,1020,31,0 to 119,46,14948,11336,174,26261,197,0,2912,12286,188,11907,572,13179,12860,4,415,25843,12938,181,58,2,7201,5907,11,13119,251,618,1742,2145,2038,2099,1866,1309,688,421,2,0 to 104,43,6230,2724,1767,2398,3048,7143,2928,1252,8,979,7,1,387,13179,5940,7228,13119,60,0,79203,135,92575,79338,13179,387,14266,14251,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},132,848,980,0.13469387755102,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,37985,790,2772,5069,4856,5177,5763,5430,4399,2649,1055,25,0 to 119,45,20788,16968,229,37728,257,0,2938,19800,223,16700,861,19970,17698,4,313,37411,19060,727,180,2,10363,9285,139,19787,296,1055,2982,2953,2941,3130,2696,2097,1299,512,8,0 to 105,44,14062,1190,2495,2040,4002,13031,2754,1974,18,1458,12,3,345,19969,9368,10454,19787,182,0,132964,77,153095,133041,19969,345,20013,19470,{83116673-3FAD-423E-B67E-DFE7515F5E81},177,1919,2096,0.0844465648854962,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6702,196,479,786,1046,1148,1104,934,636,255,115,3,0 to 119,42,3887,2803,12,6675,26,1,773,3304,46,2869,73,3697,2995,1,9,6666,3515,169,12,1,1875,1803,6,3684,95,263,497,595,683,644,490,262,125,42,1,0 to 98,40,1099,1645,670,270,680,2602,402,510,1,281,0,0,59,3697,1806,1885,3683,13,1,17862,16,21624,17878,3697,59,2142,1947,{77657EA6-12D6-4645-9915-E7357C9F40D6},37,208,245,0.151020408163265,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,32638,770,1398,9880,5063,4039,3734,3645,2509,1028,526,46,0 to 119,33,17671,14845,122,31910,727,1,4239,18155,201,12825,487,17998,14596,6,38,31868,17333,146,509,10,9607,7824,48,17479,311,729,7474,2875,2059,1678,1479,795,373,215,10,0 to 106,26,7478,5257,2194,2550,1619,11777,4083,923,34,372,22,18,172,17998,8042,9902,17478,519,1,117248,214,135650,117462,17998,172,9095,8690,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},187,2430,2617,0.0714558654948414,25,2.4286163266357628,0.1707040441862682
