OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2446,76,215,376,324,339,343,307,215,159,92,0,0 to 118,41,1344,1091,11,2442,4,0,215,1064,2,1507,33,1454,986,1,5,2436,1246,204,2,2,764,679,7,1450,31,112,226,224,214,210,172,113,94,58,0,0 to 106,40,1132,85,54,179,122,1130,198,118,0,66,0,0,37,1454,681,766,1450,4,0,6363,0,7835,6363,1454,37,1414,1397,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,142,142,0,40
2,2,54,107,PUTNAM,Putnam,FL,9989,330,963,1360,1340,1273,1361,1447,1048,602,256,9,0 to 118,42,5656,4295,38,9962,27,0,1733,3718,133,7088,90,5940,4007,0,42,9920,3565,2356,12,7,3213,2691,17,5921,148,523,890,819,808,803,837,629,342,139,2,0 to 100,42,3951,1330,475,165,788,4866,267,715,2,517,2,1,133,5940,2702,3221,5921,19,0,25383,0,31335,25383,5940,133,2935,2881,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,5,248,253,0.0197628458498024,42
3,3,62,123,TAYLOR,Taylor,FL,4301,145,403,514,708,688,616,574,399,184,64,6,0 to 118,40,1931,2355,15,4291,10,0,146,2002,3,2820,47,2680,1613,0,8,4283,2410,264,6,0,1059,1612,3,2674,34,118,318,498,520,432,369,234,116,40,1,0 to 98,41,1629,803,119,123,148,2322,204,188,0,94,0,0,43,2680,1614,1063,2674,6,0,7966,0,10673,7966,2680,43,2562,2468,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,100,101,0.0099009900990099,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31777,755,3658,4621,4863,4674,3932,4152,2564,1554,933,71,0 to 119,38,17306,14249,222,31449,327,1,1857,10994,137,14403,986,19479,12184,2,112,31338,17864,1408,191,16,10200,8932,140,19272,238,1237,2894,3540,3117,2625,2805,1652,884,455,32,0 to 103,40,11936,1618,2225,3493,1602,13521,4149,1032,14,684,16,4,342,19479,9040,10297,19271,207,1,64331,0,83889,64331,19479,342,28026,27613,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,12,388,400,0.03,40
5,5,7,013,CALHOUN,Calhoun,FL,2805,82,361,384,322,379,356,348,292,186,93,2,0 to 99,41,1462,1322,21,2802,3,0,186,588,4,1362,46,1643,1155,0,7,2795,1423,217,3,0,801,832,7,1640,27,113,205,223,230,230,222,194,124,74,1,0 to 99,45,1117,183,211,129,38,1373,229,131,2,57,2,0,42,1643,834,802,1640,3,0,5968,0,7622,5968,1643,42,2250,2193,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,35,36,0.0277777777777778,45
6,6,50,099,PALM BEACH,Palm Beach,FL,205366,4624,13186,26550,30876,28303,29785,29120,20953,13318,7039,1612,0 to 119,44,109154,95261,951,202500,2864,2,29579,107783,465,96443,3291,126355,78194,133,684,201692,122708,1480,2147,20,64476,59049,663,124188,2276,7595,19559,22727,19389,19133,16697,9621,5737,3562,59,0 to 107,40,62475,17708,21478,22527,32766,63107,28315,8623,141,6217,101,46,2576,126355,60165,65479,124186,2167,2,660117,0,787244,660117,126355,2576,53636,53377,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,295,4339,4634,0.0636599050496331,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,38984,1126,2901,5080,5397,5284,5647,5573,4270,2491,1179,36,0 to 119,44,21691,17062,231,38688,296,0,4635,14641,188,21795,836,23196,15341,7,440,38243,22829,205,160,2,12593,10359,82,23034,415,1276,3179,3717,3529,3546,3284,2361,1289,596,4,0 to 104,43,11506,4724,2978,3826,5247,13038,4749,2108,22,1561,14,1,560,23196,10438,12676,23034,162,0,103169,0,126443,103169,23196,560,23806,23790,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,45,763,808,0.0556930693069307,43
8,8,51,101,PASCO,Pasco,FL,55791,1223,4715,7612,7240,7691,8374,7619,6113,3733,1439,32,0 to 119,44,30520,25126,145,55407,384,0,3459,26944,223,26891,1467,34870,20481,3,437,54967,33133,1422,308,5,18452,16023,80,34555,550,2155,4995,5080,5106,5418,4683,3676,2316,881,8,0 to 105,43,25227,2026,3981,3321,6720,22881,4954,3185,55,2278,42,7,671,34868,16149,18616,34555,313,0,179448,0,214421,179448,34868,671,25878,25340,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,92,1285,1377,0.0668119099491648,44
9,9,20,039,GADSDEN,Gadsden,FL,8785,295,782,1078,1283,1425,1394,1224,810,339,152,3,0 to 119,41,5061,3702,22,8755,29,1,1163,3750,46,4678,99,5511,3260,1,13,8742,5073,422,13,3,2889,2589,17,5495,149,457,747,811,937,922,773,429,206,79,1,0 to 99,41,1574,2713,925,283,898,4165,432,729,1,418,0,0,91,5511,2593,2901,5494,16,1,21747,0,27301,21747,5511,91,2969,2776,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,7,106,113,0.0619469026548672,41
10,10,37,073,LEON,Leon,FL,45974,1502,2686,13507,7292,5740,5176,4865,3182,1334,642,48,0 to 119,31,25052,20716,206,44905,1068,1,7254,21107,201,22719,830,29814,16106,7,47,44853,28663,285,849,17,15986,12833,129,28948,677,1630,10689,4957,3659,3067,2657,1446,681,341,10,0 to 106,28,13847,8985,3439,2677,2715,21899,4334,1452,48,628,36,31,296,29814,13204,16470,28947,866,1,146250,0,176237,146250,29814,296,13359,12958,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,23,1438,1461,0.0157426420260096,28
