OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2578,83,231,401,348,351,361,323,224,163,93,0,0 to 118,41,1416,1147,15,2573,5,0,244,1068,2,1620,36,1560,1012,1,5,2567,1337,218,2,3,829,715,11,1555,35,119,246,247,225,225,186,120,98,59,0,0 to 106,40,1219,94,56,186,128,1224,203,126,0,77,0,0,42,1560,718,831,1555,5,0,6588,0,8165,6588,1560,42,1496,1479,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,36,38,0.0526315789473684,40
2,2,54,107,PUTNAM,Putnam,FL,10410,349,1023,1410,1386,1324,1420,1495,1091,632,271,9,0 to 118,42,5888,4484,38,10381,29,0,1823,3825,133,7458,91,6255,4113,0,42,10339,3854,2380,13,8,3378,2838,18,6234,158,557,936,857,850,849,876,661,360,149,2,0 to 100,42,4170,1380,512,172,849,5104,281,769,2,553,2,1,138,6255,2850,3387,6234,21,0,26311,0,32577,26311,6255,138,3079,3025,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,23,127,150,0.153333333333333,42
3,3,62,123,TAYLOR,Taylor,FL,4351,148,415,520,709,695,623,579,403,189,64,6,0 to 118,40,1963,2373,15,4342,9,0,156,2005,3,2865,49,2706,1637,0,8,4334,2433,268,5,0,1077,1621,3,2701,35,123,319,499,526,436,372,236,119,40,1,0 to 98,41,1654,806,120,121,150,2348,203,190,0,97,0,0,45,2706,1623,1080,2701,5,0,8274,0,11007,8274,2706,45,2580,2486,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,42,43,0.0232558139534884,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32935,865,3910,4799,5075,4812,4035,4251,2606,1576,937,69,0 to 119,38,17902,14797,236,32591,343,1,1917,11208,137,14967,1036,20114,12709,1,111,32482,18480,1411,207,16,10527,9221,143,19891,283,1285,2996,3686,3211,2699,2880,1684,900,459,31,0 to 103,40,13869,1856,2100,2066,1731,15380,2780,1070,14,706,17,5,358,20114,9338,10631,19890,223,1,68763,0,88953,68763,20114,358,28950,28537,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,12,323,335,0.0358208955223881,40
5,5,7,013,CALHOUN,Calhoun,FL,2850,90,375,391,330,382,358,350,292,187,93,2,0 to 99,41,1491,1340,19,2847,3,0,191,591,4,1385,46,1671,1172,0,7,2840,1445,223,3,0,819,843,6,1668,31,117,211,230,233,232,224,194,124,74,1,0 to 99,45,1144,184,213,127,38,1403,227,132,2,57,2,0,43,1671,845,820,1668,3,0,6099,0,7781,6099,1671,43,2281,2224,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,14,14,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,220071,5148,14986,29217,33447,30482,31890,30825,21649,13611,7166,1650,0 to 119,43,116757,102028,1286,216871,3198,2,32558,111524,465,106845,3652,138476,80724,133,738,216008,134293,1686,2476,21,70514,64498,967,135979,2590,8659,21708,25110,21283,20973,18236,10199,5973,3671,74,0 to 107,40,69420,19251,23791,23517,35691,69983,30305,9118,161,6602,120,52,2717,138476,65775,71675,135977,2497,2,706170,0,845439,706170,138476,2717,59078,58820,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,406,6378,6784,0.0598466981132076,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,41841,1285,3277,5570,5838,5649,6010,5897,4457,2597,1222,39,0 to 119,43,23213,18423,205,41522,319,0,5025,14787,188,24195,893,25130,16221,7,483,41034,24738,210,181,2,13640,11252,56,24948,460,1422,3494,4080,3813,3836,3530,2499,1367,624,6,0 to 104,42,12599,5116,3244,3989,5745,14231,4972,2418,23,1741,14,2,611,25131,11343,13732,24948,183,0,110253,0,135463,110253,25131,611,26341,26325,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,68,874,942,0.0721868365180467,43
8,8,51,101,PASCO,Pasco,FL,60823,1370,5375,8472,7952,8447,9126,8236,6429,3877,1499,40,0 to 119,43,33200,27460,163,60414,409,0,3467,28977,223,30075,1617,38884,21465,4,470,59941,37014,1532,332,5,20571,17877,98,38546,630,2489,5653,5714,5754,6073,5238,3936,2449,936,11,0 to 105,43,28394,2292,4476,3384,7430,25734,5382,3523,69,2520,49,8,719,38883,18019,20745,38546,337,0,192085,0,231082,192085,38883,719,27658,27122,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,164,1610,1774,0.0924464487034949,44
9,9,20,039,GADSDEN,Gadsden,FL,8896,305,810,1086,1306,1442,1406,1236,813,338,151,3,0 to 119,41,5115,3757,24,8865,30,1,1173,3770,46,4773,104,5583,3300,1,12,8853,5136,430,14,3,2918,2629,19,5566,156,473,750,827,953,929,783,430,203,78,1,0 to 98,41,1601,2747,939,279,915,4222,429,737,1,419,0,0,93,5583,2633,2931,5565,17,1,22439,0,28065,22439,5583,93,3070,2876,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,0,58,58,0,41
10,10,37,073,LEON,Leon,FL,47388,1633,2839,14019,7494,5904,5295,4938,3220,1352,643,51,0 to 119,31,25799,21362,227,46279,1108,1,7553,21353,201,23836,874,30919,16412,8,49,46224,29721,292,888,18,16544,13323,146,30013,750,1720,11114,5131,3787,3158,2728,1477,699,343,12,0 to 106,27,14503,9305,3569,2636,2873,22847,4293,1538,51,676,38,32,309,30919,13715,17048,30012,906,1,150626,0,181708,150626,30919,309,13948,13547,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,36,992,1028,0.0350194552529183,28
11,11,33,065,JEFFERSON,Jefferson,FL,2523,110,258,252,299,322,346,431,299,162,42,2,0 to 101,45,1238,1279,6,2499,24,0,93,1079,41,1724,42,1453,1065,2,3,2495,1255,176,18,4,642,785,4,1431,28,101,142,202,190,232,275,163,92,28,0,0 to 99,47,700,614,85,32,52,1301,78,130,3,78,0,0,27,1453,797,651,1431,22,0,5898,0,7369,5898,1453,27,1370,1333,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,5,29,34,0.147058823529412,47
