OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1283,33,63,159,182,163,182,176,138,107,80,0,0 to 118,47,732,546,5,1283,0,0,81,781,2,565,17,501,780,1,1,1281,459,42,0,0,264,236,1,501,10,25,72,90,59,68,62,36,36,43,0,0 to 106,43,414,30,25,32,75,391,35,71,0,37,0,0,12,501,236,264,501,0,0,4072,0,4582,4072,501,12,640,623,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,32,32,0,NA,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5367,136,381,649,772,707,773,817,560,360,186,26,0 to 118,45,3148,2162,57,5357,10,0,789,3297,133,1981,31,2054,3301,0,12,5345,1241,811,1,1,1086,950,16,2052,48,205,333,304,307,279,255,166,93,45,19,0 to 100,39,1180,555,237,80,422,1500,130,367,1,225,0,0,38,2054,951,1087,2052,2,0,14714,8,16788,14722,2054,38,855,788,{CE511C5D-2638-44A3-B2F8-B13847543637},13,246,259,0.0501930501930502,NA,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2393,47,81,256,476,460,372,329,228,101,39,4,0 to 118,42,952,1420,21,2384,9,0,66,1548,3,1073,29,1286,1100,0,7,2377,1224,59,3,0,325,958,0,1283,4,23,136,317,310,227,149,77,30,13,0,1 to 92,39,654,534,75,20,129,1089,65,97,0,41,0,0,12,1286,958,328,1283,3,0,5119,6,6440,5125,1286,12,1111,1013,{541BD5A3-4453-499A-9896-F0EDC5353D0B},1,32,33,0.0303030303030303,NA,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11796,242,421,1399,1931,1741,1569,1650,1201,908,687,47,0 to 119,45,6838,4880,78,11624,171,1,652,7473,137,2490,191,4746,7015,1,34,11590,4496,211,34,5,2556,2108,43,4707,55,162,804,938,744,636,599,395,237,168,8,0 to 103,40,2573,438,898,798,606,3186,915,461,4,285,2,0,102,4746,2126,2577,4706,39,1,31242,132,36169,31374,4746,102,4379,3953,{EB5D2450-A892-40FD-9BA4-9821A7438525},14,335,349,0.0401146131805158,NA,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1277,21,84,139,182,210,174,177,141,100,49,0,0 to 99,45,650,613,14,1276,1,0,48,557,4,529,13,607,669,0,1,1275,581,25,1,0,260,345,1,606,5,25,68,112,107,85,76,58,43,28,0,0 to 99,43,402,92,41,71,26,491,89,60,1,32,1,0,10,607,346,260,606,1,0,4272,0,4889,4272,607,10,885,824,{3B55AA95-5170-4CAF-82A3-E99AD7459349},0,32,32,0,NA,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,108435,1807,3266,11399,15221,14456,15758,16899,13616,9204,5162,1647,0 to 119,49,58764,49265,406,107393,1040,2,9852,81311,465,32584,933,45329,62615,156,335,106907,44255,670,397,7,23359,21388,178,44925,734,1758,7162,8266,7249,6938,5804,3325,2219,1792,82,0 to 106,41,17426,7304,8204,11991,12258,18952,13715,4876,61,3510,42,21,1277,45329,21607,23539,44923,404,2,308942,642,355535,309584,45329,1277,12553,12289,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},182,3682,3864,0.0471014492753623,NA,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18647,383,670,1829,2558,2602,2876,2918,2384,1498,865,64,0 to 119,49,10666,7746,235,18491,156,0,1767,11810,188,5946,235,7808,10570,4,265,18222,7630,151,26,1,4246,3471,64,7781,140,343,1030,1298,1271,1215,1033,718,427,294,39,0 to 104,43,3006,1795,1119,1861,1777,3703,2301,768,3,637,2,1,263,7808,3486,4258,7781,27,0,50969,130,58958,51099,7808,263,6079,6064,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},24,656,680,0.0352941176470588,NA,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,23206,454,886,2520,3172,3307,3674,3660,2964,1762,786,21,0 to 119,48,13034,10097,75,23081,125,0,2048,15094,223,8280,376,8865,14204,3,134,22944,8629,176,58,2,4598,4201,6,8805,132,339,1352,1514,1402,1405,1173,812,472,255,9,0 to 105,42,6342,650,1363,450,2145,6052,608,1131,10,788,5,1,199,8865,4228,4631,8805,60,0,78741,70,87733,78811,8865,199,7614,7063,{83116673-3FAD-423E-B67E-DFE7515F5E81},51,985,1036,0.0492277992277992,NA,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5404,127,285,576,880,944,927,784,549,207,105,20,0 to 119,43,3148,2234,22,5382,21,1,542,3255,46,1831,40,2705,2691,0,8,5375,2644,53,8,0,1294,1387,16,2697,61,159,366,450,507,483,354,194,80,33,18,0 to 98,40,770,1095,465,367,492,1671,534,395,0,206,0,0,44,2705,1388,1301,2696,8,1,13490,16,16249,13506,2705,44,1214,1019,{77657EA6-12D6-4645-9915-E7357C9F40D6},12,145,157,0.0764331210191083,NA,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,22809,424,697,6278,3502,2870,2808,2839,2061,823,446,61,0 to 119,36,12281,10396,132,22313,495,1,2022,16365,201,5186,218,9938,12844,6,21,22288,9575,71,287,5,5398,4210,38,9646,161,325,4724,1460,988,849,741,367,171,126,26,0 to 105,23,3473,2502,1323,2348,775,4999,3872,576,21,219,11,9,57,9938,4336,5563,9645,292,1,74565,213,84858,74778,9938,57,4270,3858,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},95,1455,1550,0.0612903225806452,NA,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1184,26,41,104,151,172,179,227,177,84,22,1,0 to 101,50,531,651,2,1171,13,0,32,814,41,488,23,546,636,1,1,1170,474,62,10,0,162,374,0,536,6,13,55,96,86,99,104,57,20,10,0,0 to 95,46,208,286,34,8,26,474,36,54,2,34,0,0,8,546,380,166,536,10,0,3169,2,3732,3171,546,8,375,338,{862C7BAB-C64B-458C-A6FA-56543968D206},2,46,48,0.0416666666666667,NA,2.2049309352502724,0.14849665622997743
