OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2343,68,203,361,309,325,327,293,207,157,93,0,0 to 118,41,1283,1048,12,2339,4,0,174,1067,2,1395,31,1384,953,1,5,2333,1188,192,2,2,722,650,8,1380,28,104,218,213,202,199,164,106,92,58,0,0 to 106,40,1069,82,53,176,116,1071,193,117,0,65,0,0,31,1384,652,724,1380,4,0,6134,0,7536,6134,1384,31,1356,1339,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,46,46,0,40
2,2,54,107,PUTNAM,Putnam,FL,9818,322,942,1334,1317,1264,1338,1413,1028,594,256,10,0 to 118,42,5558,4219,41,9793,25,0,1679,3706,133,6870,89,5775,4000,0,43,9750,3443,2315,10,7,3120,2620,18,5758,142,507,863,796,796,783,804,609,335,138,2,0 to 100,42,3843,1291,463,161,770,4724,264,688,2,493,2,1,119,5775,2631,3126,5758,17,0,24463,0,30251,24463,5775,119,2920,2864,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,19,275,294,0.0646258503401361,42
3,3,62,123,TAYLOR,Taylor,FL,4175,126,383,499,700,675,598,557,390,179,62,6,0 to 118,40,1868,2289,18,4164,11,0,132,1986,3,2692,45,2608,1559,0,8,4156,2358,244,6,0,1020,1578,4,2602,30,118,307,492,511,417,356,228,111,37,1,0 to 98,41,1565,795,119,123,147,2257,198,184,0,89,0,0,41,2608,1580,1024,2602,6,0,7691,0,10324,7691,2608,41,2511,2415,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,4,62,66,0.0606060606060606,41
4,4,46,091,OKALOOSA,Okaloosa,FL,30025,687,3311,4337,4603,4433,3757,3926,2471,1509,920,71,0 to 119,39,16396,13411,218,29715,309,1,1786,10597,137,13431,935,18323,11590,2,110,29606,16736,1399,171,17,9624,8373,138,18135,220,1142,2707,3323,2923,2497,2625,1567,845,442,32,0 to 103,40,10553,1435,2379,3768,1436,12402,4297,990,14,662,16,4,319,18323,8473,9709,18134,188,1,60394,0,78799,60394,18323,319,26461,26047,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,110,559,669,0.164424514200299,40
5,5,7,013,CALHOUN,Calhoun,FL,2726,77,342,367,319,370,347,343,286,180,93,2,0 to 99,41,1418,1289,19,2723,3,0,171,592,4,1320,46,1601,1119,0,6,2717,1386,212,3,0,779,813,6,1598,27,111,200,220,222,221,217,187,121,74,1,0 to 99,45,1075,180,210,133,38,1326,234,126,2,56,2,0,39,1601,815,780,1598,3,0,5805,0,7417,5805,1601,39,2222,2164,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,3,93,96,0.03125,46
6,6,50,099,PALM BEACH,Palm Beach,FL,193976,4247,11703,24688,29090,26675,28136,27678,20299,12971,6880,1609,0 to 119,44,103309,89831,836,191335,2639,2,27305,105198,465,88146,3134,117231,75973,135,637,190570,113908,1367,1935,21,59893,54825,557,115275,2075,6816,18137,21095,17982,17726,15425,9056,5439,3422,58,0 to 107,40,57229,16400,19780,21866,30496,57894,26885,8208,133,5901,90,43,2394,117231,55817,60809,115273,1956,2,620775,0,738787,620775,117231,2394,48764,48505,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,533,8865,9398,0.0567141945094701,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,36491,1045,2519,4663,5055,4979,5304,5257,4104,2384,1146,35,0 to 119,44,20364,15907,220,36227,264,0,4261,14493,188,19712,786,21480,14587,6,418,35805,21143,201,134,2,11692,9581,71,21344,399,1139,2907,3426,3283,3264,3040,2230,1214,574,4,0 to 104,43,10551,4354,2757,3682,4846,11930,4568,1785,19,1386,13,1,527,21480,9647,11762,21344,136,0,97001,0,118555,97001,21480,527,21617,21601,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,70,1068,1138,0.0615114235500879,43
8,8,51,101,PASCO,Pasco,FL,52647,1144,4261,7171,6766,7209,7911,7256,5912,3587,1399,31,0 to 119,44,28781,23606,260,52290,357,0,3399,26041,223,24659,1356,32443,19712,3,489,51798,30829,1322,285,4,17145,14849,157,32151,513,1898,4670,4689,4728,5033,4365,3500,2185,851,8,0 to 105,44,23067,1870,3774,3440,6181,20947,5023,2974,48,2140,35,6,631,32440,14965,17298,32151,289,0,168709,0,201255,168709,32440,631,24461,23921,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,146,1930,2076,0.0703275529865125,44
9,9,20,039,GADSDEN,Gadsden,FL,8594,284,747,1049,1257,1405,1366,1198,799,336,150,3,0 to 119,41,4944,3624,26,8564,29,1,1126,3730,46,4417,96,5371,3209,1,13,8551,4952,403,13,3,2807,2527,21,5355,143,444,725,791,918,895,750,424,203,77,1,0 to 99,41,1524,2634,904,293,870,4041,444,712,1,398,0,0,81,5371,2531,2819,5354,16,1,21121,0,26535,21121,5371,81,2881,2687,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,7,139,146,0.0479452054794521,41
10,10,37,073,LEON,Leon,FL,44366,1360,2512,12945,7045,5590,5023,4746,3138,1320,638,49,0 to 119,32,24185,19983,198,43324,1041,1,6915,20936,201,21398,787,28603,15710,7,46,43273,27491,273,823,16,15333,12309,122,27764,634,1551,10237,4749,3533,2930,2547,1409,667,336,10,0 to 106,28,13058,8670,3312,2724,2568,20833,4363,1360,47,581,36,30,272,28603,12669,15802,27763,839,1,141653,0,170435,141653,28603,272,12602,12201,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,104,2044,2148,0.0484171322160149,28
