OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1448,38,81,188,211,189,205,198,145,112,81,0,0 to 118,45,774,669,5,1448,0,0,92,790,2,704,18,628,817,1,2,1445,570,58,0,0,290,337,1,628,11,32,92,118,82,90,79,39,41,44,0,0 to 106,41,475,42,32,79,84,458,86,81,0,42,0,0,19,628,337,290,628,0,0,4666,0,5304,4666,628,19,715,698,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,55,59,0.0677966101694915,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6205,173,546,805,845,793,869,933,650,385,198,8,0 to 118,44,3596,2565,44,6192,13,0,937,3124,133,2908,52,2485,3695,0,25,6167,1431,1049,3,2,1311,1161,8,2480,57,252,398,348,362,338,325,235,114,55,1,0 to 100,40,1520,666,239,55,475,1920,85,416,2,267,1,0,54,2485,1165,1312,2480,5,0,17916,8,20421,17924,2485,54,1617,1554,{CE511C5D-2638-44A3-B2F8-B13847543637},14,302,316,0.0443037974683544,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2759,63,151,294,522,506,416,376,263,121,43,4,0 to 118,41,1127,1612,20,2749,10,0,81,1605,3,1440,30,1531,1222,0,6,2743,1451,76,4,0,440,1087,0,1527,8,37,154,349,352,266,189,109,48,19,0,1 to 95,40,827,569,81,50,131,1306,90,129,0,62,0,0,18,1531,1088,443,1527,4,0,5914,6,7476,5920,1531,18,1608,1509,{541BD5A3-4453-499A-9896-F0EDC5353D0B},1,44,45,0.0222222222222222,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,15327,317,1032,2097,2368,2193,1948,2141,1435,1011,732,53,0 to 119,43,8702,6520,105,15124,202,1,779,8020,137,4367,313,7062,8175,1,89,15035,6768,221,68,5,3727,3209,53,6989,80,316,1157,1311,1081,942,1011,598,337,218,11,0 to 103,40,3528,566,1380,1515,706,4770,1513,559,5,355,6,1,138,7062,3246,3763,6988,73,1,41104,129,48362,41233,7062,138,9876,9451,{EB5D2450-A892-40FD-9BA4-9821A7438525},94,928,1022,0.0919765166340509,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1510,31,112,185,213,228,205,203,170,110,53,0,0 to 99,44,753,743,14,1508,2,0,60,559,4,642,19,757,750,0,3,1505,689,66,2,0,321,433,1,755,9,32,89,133,118,111,101,81,52,31,0,0 to 99,44,509,109,56,81,29,618,108,74,1,39,1,0,15,757,434,322,755,2,0,4696,0,5463,4696,757,15,1129,1068,{3B55AA95-5170-4CAF-82A3-E99AD7459349},3,125,128,0.0234375,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,121507,2107,4247,14036,17398,16267,17612,18492,14571,9751,5423,1603,0 to 119,48,65466,55670,371,120332,1173,2,12541,84725,465,42268,1400,55449,65597,152,309,119877,54075,841,523,10,28376,26365,175,54916,861,2233,9338,10180,8708,8394,7046,3974,2642,2022,51,0 to 106,40,23379,8389,9686,13462,14894,25216,14806,5861,73,4196,52,24,1609,55449,26650,28613,54914,533,2,394595,641,451300,395236,55449,1609,19237,18973,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},445,7200,7645,0.0582079790712884,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,21500,505,970,2354,2925,2946,3280,3304,2642,1621,927,26,0 to 119,48,12232,9102,166,21335,165,0,2192,11626,188,8416,359,9521,11685,4,290,21041,9326,159,35,1,5191,4290,4,9485,172,415,1303,1555,1503,1486,1314,919,521,332,1,0 to 104,43,4140,2159,1285,1901,2137,5015,2333,1008,3,808,3,1,341,9521,4307,5210,9485,36,0,65456,128,75160,65584,9521,341,9670,9655,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},31,957,988,0.0313765182186235,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,27819,579,1665,3469,3695,3885,4279,4129,3290,1967,847,14,0 to 119,46,15466,12266,87,27657,162,0,2309,16097,223,11571,597,11788,15830,4,197,27456,11366,325,95,2,6110,5569,12,11691,188,538,1880,1919,1835,1850,1527,1085,657,307,2,0 to 105,42,8479,808,1700,704,2721,8040,930,1412,12,1072,7,1,250,11788,5612,6164,11691,97,0,102877,70,114800,102947,11788,250,14270,13721,{83116673-3FAD-423E-B67E-DFE7515F5E81},116,2151,2267,0.051168945743273,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5966,157,375,683,946,1034,997,849,585,230,107,3,0 to 119,42,3459,2497,10,5942,23,1,679,3184,46,2368,50,3097,2861,2,6,5935,3002,85,10,0,1516,1567,4,3087,77,200,420,504,581,545,412,221,101,35,1,0 to 98,40,938,1306,578,265,585,2109,393,451,1,244,0,0,56,3097,1569,1524,3086,10,1,15791,16,18951,15807,3097,56,1639,1444,{77657EA6-12D6-4645-9915-E7357C9F40D6},4,172,176,0.0227272727272727,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,26668,575,896,7896,4035,3307,3151,3150,2225,898,487,48,0 to 119,34,14343,12205,120,26083,584,1,2861,17110,201,8660,308,12988,13646,4,30,26051,12511,94,377,6,6916,5658,31,12605,218,439,5902,1925,1395,1142,1015,519,247,174,12,0 to 106,24,5127,3211,1670,2597,1108,7252,4245,740,28,305,15,12,119,12988,5818,7134,12604,383,1,95085,211,108426,95296,12988,119,6264,5853,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},121,2205,2326,0.0520206362854686,24,2.4286163266357628,0.1707040441862682
