OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1167,30,48,143,156,151,162,165,129,105,78,0,0 to 118,49,670,491,6,1167,0,0,63,760,2,464,14,399,765,0,3,1164,367,32,0,0,212,187,0,399,9,16,60,64,45,50,52,28,35,40,0,0 to 106,45,325,27,20,27,55,313,31,43,0,24,0,0,7,399,187,212,399,0,0,3417,0,3823,3417,399,7,562,545,{CB6285A2-DA2E-4583-AAD5-1221776836AE},1,72,73,0.0136986301369863,45,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4721,110,247,554,691,630,695,740,511,342,181,20,0 to 118,46,2805,1866,50,4712,9,0,616,3506,133,1389,26,1602,3117,0,2,4710,996,605,1,0,827,755,19,1601,41,152,278,240,248,210,192,115,77,40,9,0 to 100,38,821,458,193,129,336,1086,179,307,1,179,0,0,31,1602,756,827,1601,1,0,11859,8,13482,11867,1602,31,282,214,{CE511C5D-2638-44A3-B2F8-B13847543637},25,260,285,0.087719298245614,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2126,44,63,215,436,405,336,292,201,95,35,4,0 to 118,42,826,1278,22,2117,9,0,60,1487,3,787,29,1092,1028,0,6,2111,1038,51,3,0,244,845,0,1089,2,17,111,289,267,198,118,56,24,10,0,4 to 92,39,522,488,61,18,119,912,58,78,0,28,0,0,5,1092,845,247,1089,3,0,4351,6,5478,4357,1092,5,847,747,{541BD5A3-4453-499A-9896-F0EDC5353D0B},23,106,129,0.178294573643411,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,10630,237,329,1195,1732,1566,1425,1481,1100,855,663,47,0 to 119,46,6191,4324,115,10469,160,1,582,7364,137,1662,136,3696,6894,1,39,10430,3479,189,23,5,1976,1640,52,3668,38,132,630,743,592,505,448,296,174,131,7,0 to 103,39,1953,345,642,728,491,2308,869,330,4,190,2,0,50,3696,1651,1993,3667,28,1,26625,134,30499,26759,3696,50,3257,2826,{EB5D2450-A892-40FD-9BA4-9821A7438525},42,529,571,0.0735551663747811,39,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1056,13,34,101,159,184,147,163,122,88,45,0,0 to 99,47,531,510,15,1056,0,0,33,543,4,439,12,497,558,0,1,1055,481,16,0,0,206,290,1,497,2,14,51,96,92,68,66,46,36,26,0,1 to 99,44,310,81,33,73,22,387,88,54,0,31,0,0,8,497,290,206,497,0,0,3689,0,4202,3689,497,8,551,490,{3B55AA95-5170-4CAF-82A3-E99AD7459349},8,151,159,0.050314465408805,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,100747,1650,2922,9758,14145,13403,14661,15926,12965,8776,4876,1665,0 to 119,50,54474,45880,393,99757,988,2,8101,78524,465,25962,714,38902,61403,163,279,99320,37969,582,344,7,19851,18529,171,38551,638,1497,5691,7295,6387,6026,5014,2872,1895,1518,69,0 to 106,41,14315,6184,6701,11351,10596,15067,12888,4161,46,2984,31,16,989,38902,18715,20010,38549,351,2,253506,658,293666,254164,38902,989,9976,9712,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},317,4825,5142,0.0616491637495138,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,16473,308,496,1518,2243,2263,2540,2655,2174,1394,823,59,0 to 119,50,9473,6733,267,16320,153,0,1328,11734,188,4296,153,6192,9999,5,277,16038,6048,121,23,0,3353,2743,73,6169,116,257,831,1045,1005,966,832,535,335,246,24,0 to 104,43,2056,1367,920,1826,1292,2521,2356,549,2,388,2,1,196,6192,2754,3365,6169,23,0,38903,132,45278,39035,6192,196,4001,3986,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},69,641,710,0.0971830985915493,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,21183,415,632,2150,2886,3031,3371,3406,2803,1678,746,65,0 to 119,49,11927,9140,116,21078,105,0,1584,15140,223,6299,265,7406,13655,2,120,20956,7222,144,39,1,3809,3508,49,7366,118,249,1113,1282,1180,1172,969,675,394,216,38,0 to 105,42,4905,527,1110,824,1656,4590,1120,951,9,637,4,1,149,7406,3529,3828,7366,40,0,63266,68,70791,63334,7406,149,4669,4118,{83116673-3FAD-423E-B67E-DFE7515F5E81},65,1573,1638,0.0396825396825397,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,4652,105,225,466,777,817,793,671,489,191,101,17,0 to 119,44,2813,1802,37,4630,21,1,347,3324,46,1286,29,2023,2621,1,7,4623,1964,51,8,0,1000,987,28,2015,49,122,265,352,393,352,242,137,66,30,15,0 to 105,40,538,740,290,447,353,1033,629,278,0,149,0,0,28,2023,988,1007,2014,8,1,11496,16,13578,11512,2023,28,812,618,{77657EA6-12D6-4645-9915-E7357C9F40D6},22,264,286,0.0769230769230769,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,18052,301,555,3243,3078,2572,2561,2610,1936,756,389,51,0 to 119,41,9421,8509,122,17732,319,1,1297,14339,201,3661,170,5363,12651,2,36,17696,5191,56,112,4,2773,2462,12,5247,81,218,1810,1047,692,608,517,232,88,51,19,0 to 105,29,1580,1681,578,1408,370,2772,2105,397,14,146,10,7,27,5363,2524,2827,5246,116,1,57731,226,63437,57957,5363,27,2308,1892,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},72,1155,1227,0.058679706601467,29,2.4286163266357628,0.1707040441862682
