OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1885,54,134,283,260,258,259,244,176,128,89,0,0 to 118,42,1016,860,9,1885,0,0,131,901,2,1037,28,994,887,1,3,1881,879,115,0,0,497,492,5,994,21,63,158,165,142,136,120,74,61,54,0,0 to 106,40,769,75,44,106,101,772,121,103,0,55,0,0,23,994,492,497,994,0,0,5414,0,6420,5414,994,23,1102,1085,{CB6285A2-DA2E-4583-AAD5-1221776836AE},2,88,90,0.0222222222222222,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7891,249,754,1084,1064,991,1090,1136,827,469,218,9,0 to 118,43,4543,3296,52,7872,19,0,1245,3406,133,4634,80,3906,3945,0,40,7832,2161,1734,7,4,2121,1755,19,3895,101,375,635,539,536,534,524,396,189,75,2,0 to 100,40,2527,915,344,109,615,3114,166,507,2,355,2,1,72,3906,1762,2125,3895,11,0,21426,8,25352,21434,3906,72,2376,2314,{CE511C5D-2638-44A3-B2F8-B13847543637},46,494,540,0.0851851851851852,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3327,75,231,385,587,570,493,458,323,149,51,5,0 to 118,41,1421,1887,19,3316,11,0,89,1767,3,1940,34,1948,1370,0,9,3307,1803,140,5,0,659,1281,3,1943,11,67,216,401,405,326,263,158,75,25,1,0 to 95,41,1125,615,91,112,136,1643,164,170,0,80,0,0,25,1948,1282,663,1943,5,0,6721,6,8700,6727,1948,25,2023,1926,{541BD5A3-4453-499A-9896-F0EDC5353D0B},18,38,56,0.321428571428571,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,22600,505,2084,3203,3519,3312,2866,3047,1934,1255,824,51,0 to 119,40,12507,9955,138,22342,257,1,1310,9255,137,8901,582,12663,9832,1,104,22239,11380,1153,115,15,6628,5828,77,12533,155,688,1914,2347,2004,1727,1834,1069,580,334,11,0 to 103,40,6771,998,1867,2897,1044,8538,2951,746,8,501,11,1,226,12663,5895,6690,12532,130,1,51197,126,64058,51323,12663,226,19092,18669,{EB5D2450-A892-40FD-9BA4-9821A7438525},182,589,771,0.236057068741894,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2111,51,206,253,265,302,280,269,238,168,79,0,0 to 99,44,1090,1006,15,2109,2,0,110,568,4,1014,23,1208,899,0,4,2105,1061,145,2,0,575,629,2,1206,17,66,128,176,171,167,158,151,113,61,0,0 to 99,48,778,131,188,109,34,971,201,102,1,49,1,0,28,1208,630,576,1206,2,0,5102,0,6320,5102,1208,28,1705,1645,{3B55AA95-5170-4CAF-82A3-E99AD7459349},25,187,212,0.117924528301887,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,152860,2977,7103,18643,22531,20803,22211,22505,17208,11249,6016,1614,0 to 119,46,81710,70541,609,150859,1999,2,18650,94362,465,59699,2090,81899,70268,144,549,150175,79730,976,1177,16,41692,38672,342,80706,1320,3965,13179,14950,12710,12443,10618,6202,3870,2585,57,0 to 106,40,38284,11234,13594,17594,21420,39090,20196,6888,98,4972,64,28,1881,81899,39286,42231,80704,1193,2,509214,786,592586,510000,81899,1881,34066,33805,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},483,6465,6948,0.0695164075993092,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,27546,734,1540,3224,3809,3785,4151,4113,3217,1895,1044,34,0 to 119,46,15544,11827,175,27322,224,0,3200,12517,188,13287,601,14090,13018,4,434,26886,13827,183,78,2,7683,6315,12,14010,263,648,1869,2284,2188,2233,1998,1412,755,438,2,0 to 104,43,6726,2895,1913,2476,3268,7697,3045,1316,10,1028,9,1,403,14090,6355,7723,14010,80,0,81132,139,95421,81271,14090,403,14990,14975,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},116,1124,1240,0.0935483870967742,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,39801,821,2922,5301,5117,5452,6008,5656,4588,2796,1113,27,0 to 119,45,21783,17771,247,39522,279,0,3017,20644,223,17569,900,21603,17858,4,336,39182,20578,822,199,3,11264,9983,153,21400,318,1144,3189,3193,3193,3355,2906,2281,1442,572,9,0 to 105,44,15187,1281,2663,2269,4299,14029,3072,2071,20,1529,14,3,375,21602,10072,11366,21400,202,0,136898,79,158665,136977,21602,375,20572,20028,{83116673-3FAD-423E-B67E-DFE7515F5E81},218,2122,2340,0.0931623931623932,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6955,211,502,831,1079,1173,1142,968,659,264,123,3,0 to 119,42,4027,2911,17,6928,26,1,807,3381,46,3042,73,3915,3026,1,13,6915,3705,197,12,1,1994,1898,10,3902,101,278,537,623,702,681,525,285,134,48,1,0 to 99,40,1163,1766,688,285,700,2786,416,535,1,290,0,0,59,3915,1901,2004,3901,13,1,18247,16,22227,18263,3915,59,2270,2075,{77657EA6-12D6-4645-9915-E7357C9F40D6},34,450,484,0.0702479338842975,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,34061,829,1522,10137,5336,4285,3902,3797,2593,1074,540,46,0 to 119,33,18428,15498,135,33260,800,1,4490,18545,201,13742,511,19291,14723,6,41,33215,18546,160,575,10,10250,8396,60,18706,358,813,7710,3118,2300,1838,1619,878,417,230,10,0 to 106,26,8140,5700,2308,2558,1715,12908,4083,970,35,400,25,20,173,19291,8645,10579,18705,585,1,120748,221,140465,120969,19291,173,9688,9284,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},262,3559,3821,0.0685684375817849,25,2.4286163266357628,0.1707040441862682
