OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2243,65,192,342,298,309,309,279,202,156,91,0,0 to 118,41,1228,1001,14,2240,3,0,165,1007,2,1360,31,1298,939,1,5,2234,1105,190,1,2,671,614,10,1295,27,96,205,203,187,181,151,101,91,56,0,0 to 106,40,1032,82,53,128,116,1036,143,116,0,66,0,0,30,1298,616,672,1295,3,0,5984,0,7298,5984,1298,30,1337,1320,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,21,21,0,40
2,2,54,107,PUTNAM,Putnam,FL,9760,320,935,1331,1313,1248,1329,1404,1019,594,257,10,0 to 118,42,5534,4184,42,9736,24,0,1644,3715,133,6768,89,5721,3995,0,44,9692,3408,2297,9,7,3099,2587,19,5705,141,501,859,791,781,774,797,601,335,139,2,0 to 100,42,3795,1285,457,168,759,4677,269,673,2,483,2,1,117,5721,2598,3104,5705,16,0,24268,0,30000,24268,5721,117,2915,2859,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,7,96,103,0.0679611650485437,42
3,3,62,123,TAYLOR,Taylor,FL,4140,124,374,495,698,672,593,552,387,177,62,6,0 to 118,40,1849,2273,18,4129,11,0,129,1979,3,2654,45,2583,1549,0,8,4121,2336,241,6,0,1005,1568,4,2577,30,115,304,492,506,413,349,226,110,37,1,0 to 98,41,1542,792,118,125,147,2231,199,184,0,88,0,0,39,2583,1570,1009,2577,6,0,7617,0,10225,7617,2583,39,2503,2407,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,12,12,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,29487,669,3188,4252,4528,4347,3701,3869,2448,1497,917,71,0 to 119,39,16132,13139,216,29178,308,1,1748,10510,137,13145,923,17983,11397,2,105,29074,16399,1398,169,17,9450,8211,136,17797,216,1117,2653,3261,2855,2451,2578,1549,833,438,32,0 to 103,40,10300,1414,2361,3722,1400,12181,4216,972,14,647,16,4,311,17983,8310,9534,17796,186,1,59596,0,77661,59596,17983,311,25760,25346,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,64,336,400,0.16,40
5,5,7,013,CALHOUN,Calhoun,FL,2693,76,329,360,319,367,343,340,285,180,92,2,0 to 99,41,1402,1271,20,2690,3,0,164,592,4,1302,45,1584,1103,0,6,2684,1374,207,3,0,770,804,7,1581,26,106,198,220,221,217,215,186,121,73,1,0 to 99,45,1063,180,207,131,38,1312,231,124,2,54,2,0,37,1584,806,771,1581,3,0,5749,0,7343,5749,1584,37,2200,2142,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,41,42,0.0238095238095238,46
6,6,50,099,PALM BEACH,Palm Beach,FL,190939,4153,11284,24247,28639,26206,27709,27305,20101,12875,6809,1611,0 to 119,45,101690,88434,815,188351,2586,2,26661,104536,465,85869,3092,114800,75395,136,608,187613,111572,1323,1884,21,58646,53713,536,112895,2022,6599,17805,20682,17595,17365,15089,8872,5351,3360,60,0 to 107,40,55858,16029,19358,21650,29921,56549,26425,8085,132,5822,89,42,2349,114800,54677,59538,112893,1905,2,611444,0,727007,611444,114800,2349,47343,47084,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,334,3205,3539,0.0943769426391636,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,35878,1020,2436,4558,4973,4898,5225,5178,4064,2353,1137,36,0 to 119,45,20029,15645,204,35619,259,0,4190,14401,188,19237,778,21023,14446,6,403,35212,20694,198,129,2,11437,9393,62,20892,396,1107,2836,3351,3215,3193,2971,2192,1191,567,4,0 to 104,43,10315,4270,2692,3615,4757,11660,4475,1738,18,1352,12,1,522,21023,9457,11504,20892,131,0,95701,0,116793,95701,21023,522,21057,21041,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,62,582,644,0.0962732919254658,43
8,8,51,101,PASCO,Pasco,FL,51709,1113,4118,7029,6640,7072,7773,7163,5845,3535,1390,31,0 to 119,44,28295,23158,256,51356,353,0,3380,25768,223,23997,1342,31745,19486,3,475,50878,30168,1291,281,4,16777,14530,152,31459,492,1842,4569,4582,4623,4920,4287,3437,2140,844,8,0 to 105,44,22531,1834,3715,3379,6066,20460,4933,2902,45,2099,33,6,602,31744,14644,16928,31459,285,0,166227,0,198077,166227,31744,602,24060,23518,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,111,1062,1173,0.0946291560102302,44
9,9,20,039,GADSDEN,Gadsden,FL,8519,278,731,1031,1249,1400,1356,1188,798,335,150,3,0 to 119,41,4899,3594,26,8490,28,1,1113,3723,46,4359,94,5325,3180,1,13,8477,4915,395,12,3,2779,2510,21,5310,142,437,717,785,915,886,741,422,202,77,1,0 to 99,41,1511,2603,898,298,864,3999,447,706,1,393,0,0,78,5325,2514,2790,5309,15,1,20973,0,26342,20973,5325,78,2832,2638,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,92,94,0.0212765957446809,41
10,10,37,073,LEON,Leon,FL,43726,1323,2437,12696,6964,5521,4965,4704,3116,1316,636,48,0 to 119,32,23812,19719,195,42697,1028,1,6810,20765,201,20938,764,28076,15601,7,42,42650,26981,266,813,16,15035,12094,118,27247,623,1495,10030,4674,3472,2875,2510,1389,663,335,10,0 to 106,28,12730,8526,3259,2732,2491,20400,4356,1332,46,571,35,29,266,28076,12449,15499,27246,829,1,140355,0,168611,140355,28076,266,12386,11985,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,6,571,577,0.0103986135181976,28
