OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1290,33,63,161,183,164,184,177,138,107,80,0,0 to 118,47,737,548,5,1290,0,0,83,776,2,577,17,507,781,1,1,1288,463,44,0,0,267,239,1,507,10,25,73,92,60,70,62,36,36,43,0,0 to 106,43,420,32,27,28,78,398,31,71,0,38,0,0,12,507,239,267,507,0,0,4125,0,4641,4125,507,12,651,634,{CB6285A2-DA2E-4583-AAD5-1221776836AE},1,71,72,0.0138888888888889,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5470,144,405,665,787,713,787,825,570,361,187,26,0 to 118,45,3201,2211,58,5460,10,0,789,3278,133,2049,31,2107,3347,0,16,5444,1264,841,1,1,1111,978,16,2105,52,212,340,316,311,285,260,172,94,46,19,0 to 100,39,1213,570,240,82,427,1550,128,370,1,229,0,0,38,2107,979,1112,2105,2,0,15067,8,17194,15075,2107,38,980,914,{CE511C5D-2638-44A3-B2F8-B13847543637},5,188,193,0.0259067357512953,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2436,51,90,261,483,463,375,337,232,101,39,4,0 to 118,41,965,1450,21,2427,9,0,67,1563,3,1118,29,1317,1112,0,7,2420,1255,59,3,0,337,977,0,1314,5,25,140,324,315,229,156,80,30,13,0,1 to 92,39,666,547,77,24,131,1115,68,100,0,42,0,0,12,1317,977,340,1314,3,0,5180,6,6531,5186,1317,12,1182,1083,{541BD5A3-4453-499A-9896-F0EDC5353D0B},7,50,57,0.12280701754386,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,12025,245,460,1453,1958,1766,1599,1689,1210,910,688,47,0 to 119,45,6962,4982,81,11852,172,1,657,7545,137,2612,203,4884,7098,1,42,11810,4633,211,35,5,2617,2182,45,4844,57,169,835,964,761,653,629,401,238,169,8,0 to 103,40,2627,440,915,862,621,3274,949,471,4,292,3,0,109,4884,2201,2638,4843,40,1,32049,132,37115,32181,4884,109,4632,4206,{EB5D2450-A892-40FD-9BA4-9821A7438525},47,568,615,0.0764227642276423,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1287,21,86,141,183,211,175,177,144,100,49,0,0 to 99,45,654,619,14,1286,1,0,50,559,4,536,13,612,674,0,1,1285,585,26,1,0,261,349,1,611,5,25,70,113,107,86,76,59,43,28,0,0 to 99,43,406,92,41,72,26,495,90,60,1,32,1,0,11,612,350,261,611,1,0,4322,0,4944,4322,612,11,893,832,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,20,22,0.0909090909090909,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,109335,1826,3331,11659,15317,14568,15874,16997,13678,9258,5183,1644,0 to 119,49,59244,49702,389,108296,1037,2,10088,81362,465,33828,978,46023,62859,156,297,107848,44948,674,394,7,23742,21715,165,45622,741,1790,7372,8351,7345,7037,5878,3364,2252,1813,80,0 to 106,41,17892,7427,8294,12009,12445,19497,13680,4968,61,3575,40,21,1337,46023,21934,23919,45620,401,2,315461,641,362752,316102,46023,1337,13088,12823,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},161,5344,5505,0.0292461398728429,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18882,390,707,1875,2582,2628,2908,2967,2406,1511,870,38,0 to 119,49,10799,7855,228,18727,155,0,1810,11785,188,6128,242,7952,10665,4,261,18462,7774,151,26,1,4325,3547,53,7925,142,348,1050,1321,1291,1241,1069,734,442,301,13,0 to 104,43,3108,1823,1137,1857,1809,3823,2293,783,3,651,2,1,275,7952,3562,4337,7925,27,0,52601,129,60732,52730,7952,275,6407,6391,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},60,915,975,0.0615384615384615,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,23561,459,929,2601,3226,3352,3715,3696,2996,1776,791,20,0 to 119,48,13219,10266,76,23434,127,0,2087,15125,223,8551,390,9101,14318,3,139,23292,8851,188,60,2,4716,4317,6,9039,134,355,1405,1553,1430,1438,1197,837,485,259,8,0 to 105,42,6539,658,1381,461,2199,6213,627,1157,10,814,5,1,208,9101,4346,4749,9039,62,0,80937,70,90164,81007,9101,208,8425,7876,{83116673-3FAD-423E-B67E-DFE7515F5E81},64,893,957,0.0668756530825496,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5497,130,300,601,887,959,936,798,553,208,105,20,0 to 119,43,3184,2292,21,5475,21,1,573,3232,46,1919,43,2770,2722,1,4,5471,2707,55,8,0,1323,1424,15,2762,64,167,374,457,521,492,366,197,81,33,18,0 to 98,40,794,1124,487,357,507,1748,507,403,0,210,0,0,46,2770,1425,1330,2761,8,1,13731,16,16555,13747,2770,46,1310,1115,{77657EA6-12D6-4645-9915-E7357C9F40D6},20,301,321,0.0623052959501558,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,23344,452,721,6565,3553,2920,2847,2877,2078,825,449,57,0 to 119,36,12589,10625,130,22833,510,1,2170,16378,201,5442,229,10366,12957,4,17,22814,9988,71,302,5,5623,4398,38,10059,174,345,4948,1504,1032,878,769,385,175,131,25,0 to 105,23,3736,2603,1403,2317,823,5331,3905,596,21,225,11,9,66,10366,4529,5798,10058,307,1,76615,213,87338,76828,10366,66,4765,4352,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},79,1477,1556,0.0507712082262211,23,2.4286163266357628,0.1707040441862682
