OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1295,33,63,162,185,164,185,178,138,107,80,0,0 to 118,47,739,551,5,1295,0,0,83,779,2,578,17,511,782,1,1,1293,466,45,0,0,269,241,1,511,10,25,74,93,60,71,63,36,36,43,0,0 to 106,43,421,31,29,30,79,399,33,71,0,38,0,0,12,511,241,269,511,0,0,4155,0,4675,4155,511,12,652,635,{CB6285A2-DA2E-4583-AAD5-1221776836AE},1,25,26,0.0384615384615385,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5504,145,419,670,789,714,790,827,576,361,187,26,0 to 118,45,3216,2230,58,5494,10,0,786,3273,133,2086,31,2127,3360,0,17,5477,1266,859,1,1,1118,991,16,2125,53,214,343,317,312,286,262,179,95,47,19,0 to 100,39,1226,577,241,81,429,1569,127,374,1,232,0,0,39,2127,992,1119,2125,2,0,15239,8,17386,15247,2127,39,1003,937,{CE511C5D-2638-44A3-B2F8-B13847543637},6,199,205,0.0292682926829268,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2453,51,96,262,486,465,376,339,233,102,39,4,0 to 118,41,970,1462,21,2444,9,0,67,1565,3,1136,29,1322,1125,0,6,2438,1260,59,3,0,339,980,0,1319,5,26,140,325,315,229,158,81,30,13,0,1 to 92,39,668,547,78,26,131,1117,71,102,0,43,0,0,13,1322,980,342,1319,3,0,5231,6,6587,5237,1322,13,1198,1100,{541BD5A3-4453-499A-9896-F0EDC5353D0B},1,18,19,0.0526315789473684,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,12144,249,481,1476,1968,1784,1611,1708,1219,913,688,47,0 to 119,45,7024,5040,80,11971,172,1,657,7564,137,2675,205,4953,7147,1,43,11928,4702,211,35,5,2647,2222,44,4913,57,171,849,972,771,661,647,407,241,169,8,0 to 103,40,2653,444,939,877,628,3324,961,474,4,293,3,0,109,4953,2241,2668,4912,40,1,32398,132,37533,32530,4953,109,4750,4324,{EB5D2450-A892-40FD-9BA4-9821A7438525},35,287,322,0.108695652173913,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1292,21,86,141,184,211,176,177,146,100,50,0,0 to 99,45,658,620,14,1291,1,0,51,559,4,538,13,615,676,0,1,1290,587,27,1,0,263,350,1,614,5,25,70,114,107,86,76,60,43,29,0,0 to 99,43,408,92,41,73,26,496,92,60,1,33,1,0,11,615,351,263,614,1,0,4345,0,4970,4345,615,11,897,836,{3B55AA95-5170-4CAF-82A3-E99AD7459349},1,9,10,0.1,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,109662,1836,3355,11750,15359,14605,15922,17037,13694,9276,5189,1639,0 to 119,49,59411,49867,384,108626,1034,2,10162,81434,465,34117,992,46283,62936,156,287,108188,45210,675,391,7,23870,21854,161,45885,746,1802,7438,8396,7374,7080,5910,3374,2264,1818,81,0 to 106,41,18030,7466,8363,12026,12518,19659,13708,4984,61,3590,40,21,1342,46283,22072,24046,45883,398,2,318423,642,365973,319065,46283,1342,13269,13004,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},98,3148,3246,0.0301910043130006,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18964,395,724,1886,2594,2640,2920,2979,2410,1516,873,27,0 to 119,49,10845,7899,220,18808,156,0,1811,11766,188,6190,247,8000,10697,4,263,18541,7821,151,27,1,4358,3570,44,7972,145,352,1054,1332,1301,1250,1079,736,446,303,2,0 to 112,43,3140,1841,1145,1846,1820,3865,2287,787,3,656,2,1,275,8000,3586,4370,7972,28,0,53206,129,61385,53335,8000,275,6557,6542,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},19,747,766,0.0248041775456919,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,23718,463,950,2639,3245,3373,3730,3715,3006,1785,792,20,0 to 119,48,13290,10349,79,23591,127,0,2092,15166,223,8641,392,9204,14372,3,139,23449,8945,197,60,2,4764,4371,7,9142,138,360,1423,1568,1447,1448,1213,846,493,260,8,0 to 105,42,6615,664,1389,474,2221,6270,651,1163,10,817,5,1,208,9204,4400,4797,9142,62,0,81841,70,91171,81911,9204,208,8706,8157,{83116673-3FAD-423E-B67E-DFE7515F5E81},43,845,888,0.0484234234234234,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5542,133,303,616,889,966,942,805,555,209,105,19,0 to 119,43,3203,2320,19,5520,21,1,596,3217,46,1978,43,2797,2740,1,4,5516,2731,58,8,0,1333,1443,13,2789,64,168,382,458,526,495,373,199,82,33,17,0 to 98,40,810,1146,498,335,515,1791,483,407,0,211,0,0,46,2797,1444,1340,2788,8,1,13952,16,16804,13968,2797,46,1327,1132,{77657EA6-12D6-4645-9915-E7357C9F40D6},7,139,146,0.0479452054794521,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,23495,462,734,6635,3561,2935,2858,2891,2085,827,450,57,0 to 119,35,12672,10695,128,22985,509,1,2200,16395,201,5548,229,10482,12991,4,18,22965,10104,72,301,5,5689,4450,37,10176,179,352,4993,1514,1046,890,784,390,177,132,25,0 to 105,23,3804,2619,1442,2311,832,5422,3922,601,21,233,11,9,69,10482,4582,5862,10175,306,1,77539,213,88381,77752,10482,69,4913,4500,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},39,1526,1565,0.0249201277955272,23,2.4286163266357628,0.1707040441862682
