OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2614,83,233,409,353,353,368,333,226,163,93,0,0 to 118,41,1436,1159,19,2609,5,0,254,1072,2,1644,36,1589,1020,1,4,2604,1362,222,2,3,844,725,15,1584,35,120,252,251,226,229,197,122,98,59,0,0 to 106,40,1248,94,56,186,129,1252,203,128,0,80,0,0,43,1589,728,846,1584,5,0,6656,0,8262,6656,1589,43,1521,1504,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,57,59,0.0338983050847458,40
2,2,54,107,PUTNAM,Putnam,FL,10539,361,1049,1427,1409,1343,1431,1502,1101,636,271,9,0 to 118,42,5954,4541,44,10510,29,0,1840,3836,133,7602,91,6359,4137,0,43,10467,3949,2389,13,8,3435,2879,24,6338,160,570,952,879,867,862,884,669,365,149,2,0 to 100,42,4242,1395,521,180,873,5174,291,788,2,564,2,1,141,6359,2891,3444,6338,21,0,26537,0,32908,26537,6359,141,3128,3074,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,16,196,212,0.0754716981132076,42
3,3,62,123,TAYLOR,Taylor,FL,4359,148,417,522,710,696,624,580,403,189,64,6,0 to 118,40,1967,2377,15,4350,9,0,157,2007,3,2872,49,2709,1642,0,8,4342,2436,268,5,0,1079,1622,3,2704,35,123,320,499,527,436,373,236,119,40,1,0 to 98,41,1657,806,120,121,150,2351,203,191,0,97,0,0,45,2709,1624,1082,2704,5,0,8310,0,11046,8310,2709,45,2584,2490,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,32,34,0.0588235294117647,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33220,896,3963,4840,5129,4856,4060,4273,2613,1581,940,69,0 to 119,38,18044,14937,239,32874,345,1,1937,11274,137,15109,1046,20285,12825,1,109,32767,18647,1413,209,16,10613,9305,142,20060,290,1297,3025,3731,3239,2721,2897,1690,904,460,31,0 to 103,40,14094,1882,2107,1977,1747,15627,2686,1085,14,711,17,5,359,20285,9424,10717,20059,225,1,69598,0,89959,69598,20285,359,29139,28726,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,15,375,390,0.0384615384615385,40
5,5,7,013,CALHOUN,Calhoun,FL,2878,91,378,399,335,387,360,353,292,187,94,2,0 to 99,41,1504,1351,23,2875,3,0,193,592,4,1401,46,1686,1185,0,7,2868,1456,227,3,0,824,849,10,1683,32,117,214,233,236,233,227,194,125,74,1,0 to 99,45,1151,185,216,131,38,1415,230,132,2,57,2,0,43,1686,851,825,1683,3,0,6128,0,7825,6128,1686,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,4,31,35,0.114285714285714,45
6,6,50,099,PALM BEACH,Palm Beach,FL,223345,5283,15487,29781,33987,31001,32319,31163,21777,13696,7195,1656,0 to 119,43,118415,103539,1391,220103,3240,2,33194,112332,465,109307,3701,141250,81230,133,732,219246,136789,1921,2513,27,71884,65757,1069,138710,2667,8990,22167,25624,21760,21366,18536,10323,6044,3698,75,0 to 107,39,70860,19719,24361,23770,36424,71618,30668,9251,164,6695,122,52,2742,141250,67046,73069,138708,2540,2,715896,0,857938,715896,141250,2742,60329,60071,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,549,8134,8683,0.0632269952781297,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,42695,1367,3426,5708,5952,5775,6123,5957,4492,2617,1234,44,0 to 119,43,23673,18790,232,42370,325,0,5086,14885,188,24844,904,25649,16552,6,488,41878,25243,217,187,2,13913,11464,83,25460,471,1466,3573,4168,3913,3930,3580,2524,1380,633,11,0 to 104,42,12857,5225,3311,4067,5838,14521,5101,2484,23,1770,14,2,621,25649,11558,14008,25460,189,0,114160,0,139887,114160,25649,621,27054,27038,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,110,1305,1415,0.0777385159010601,43
8,8,51,101,PASCO,Pasco,FL,62201,1426,5578,8670,8143,8685,9349,8373,6505,3915,1511,46,0 to 119,43,33944,28062,195,61787,414,0,3471,29516,223,30884,1631,39991,21729,4,477,61307,38075,1573,337,5,21179,18345,124,39648,664,2602,5817,5888,5963,6257,5358,4000,2478,949,14,0 to 105,43,29218,2349,4625,3456,7674,26426,5548,3619,70,2589,49,9,735,39990,18489,21356,39648,342,0,195111,0,235219,195111,39990,735,28092,27556,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,183,1666,1849,0.0989724175229854,44
9,9,20,039,GADSDEN,Gadsden,FL,8950,309,823,1095,1315,1449,1414,1238,814,338,151,4,0 to 119,41,5145,3779,26,8919,30,1,1183,3765,46,4822,106,5615,3322,1,12,8907,5167,431,14,3,2936,2641,21,5598,158,475,756,836,959,932,784,432,203,78,2,0 to 98,40,1609,2767,945,277,918,4247,433,739,1,418,0,0,93,5615,2645,2949,5597,17,1,22578,0,28236,22578,5615,93,3100,2906,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,7,147,154,0.0454545454545455,41
10,10,37,073,LEON,Leon,FL,47823,1676,2918,14146,7555,5949,5338,4956,3233,1354,644,54,0 to 119,31,26035,21557,231,46709,1113,1,7633,21412,201,24142,887,31232,16529,8,54,46649,30027,295,891,19,16715,13458,149,30322,775,1752,11207,5183,3824,3198,2746,1489,702,344,12,0 to 106,27,14660,9441,3597,2624,2890,23134,4298,1560,51,681,38,32,311,31232,13852,17222,30321,910,1,151579,0,182974,151579,31232,311,14194,13794,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,52,1395,1447,0.0359364201796821,28
