OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1645,43,109,243,229,225,224,216,155,117,84,0,0 to 118,43,878,758,9,1645,0,0,115,815,2,868,24,766,875,1,3,1641,682,84,0,0,363,398,5,766,12,45,123,135,111,105,92,50,46,47,0,0 to 106,40,584,55,37,90,90,580,96,90,0,48,0,0,20,766,398,363,766,0,0,5027,0,5804,5027,766,20,988,971,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,51,55,0.0727272727272727,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6596,192,602,871,899,839,909,981,691,400,204,8,0 to 118,43,3796,2757,43,6581,15,0,1023,3150,133,3444,65,2783,3786,0,27,6554,1600,1176,3,4,1466,1300,10,2776,65,275,453,390,400,371,371,269,127,61,1,0 to 100,40,1738,703,273,62,519,2171,86,435,2,291,2,0,58,2783,1305,1468,2776,7,0,19193,8,21997,19201,2783,58,1791,1728,{CE511C5D-2638-44A3-B2F8-B13847543637},35,241,276,0.126811594202899,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2920,66,181,312,536,521,440,408,276,131,45,4,0 to 118,41,1206,1695,19,2910,10,0,83,1645,3,1593,32,1650,1264,0,6,2904,1552,94,4,0,497,1148,1,1646,10,45,168,360,368,284,217,118,58,22,0,0 to 95,41,908,585,82,71,133,1407,106,143,0,68,0,0,21,1650,1149,500,1646,4,0,6302,6,7983,6308,1650,21,1721,1624,{541BD5A3-4453-499A-9896-F0EDC5353D0B},5,158,163,0.0306748466257669,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,17855,381,1399,2472,2764,2557,2296,2441,1615,1108,772,50,0 to 119,42,10035,7708,112,17629,225,1,944,8414,137,6028,422,8993,8768,2,92,17537,8430,466,84,13,4747,4091,58,8896,103,436,1408,1675,1379,1237,1271,770,435,269,10,0 to 103,40,4502,708,1582,2104,813,6038,2045,622,5,422,6,1,160,8993,4139,4796,8895,97,1,45420,127,54608,45547,8993,160,13230,12806,{EB5D2450-A892-40FD-9BA4-9821A7438525},109,376,485,0.224742268041237,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1693,39,144,207,235,254,232,219,184,120,59,0,0 to 99,43,852,827,14,1691,2,0,80,560,4,733,19,875,814,0,4,1687,778,95,2,0,389,483,1,873,11,43,98,151,134,131,114,93,63,37,0,0 to 99,45,600,115,68,90,30,717,126,81,1,40,1,0,22,875,484,390,873,2,0,4933,0,5818,4933,875,22,1337,1277,{3B55AA95-5170-4CAF-82A3-E99AD7459349},5,99,104,0.0480769230769231,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,134057,2413,5333,16081,19492,18039,19445,20082,15636,10313,5614,1609,0 to 119,47,71894,61685,478,132588,1467,2,14989,88602,465,48770,1630,65936,67569,148,404,132044,64283,903,738,12,33575,31365,246,65186,1015,2877,11043,12095,10245,9977,8442,4864,3119,2205,54,0 to 106,40,29098,9343,10978,15767,17381,30713,17092,6337,83,4515,57,24,1697,65936,31766,33908,65184,750,2,444138,716,511426,444854,65936,1697,25561,25298,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},553,5051,5604,0.0986795146324054,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,23518,586,1202,2652,3209,3211,3579,3539,2844,1707,959,30,0 to 119,47,13316,10019,183,23350,168,0,2496,11833,188,9922,449,10875,12287,4,352,22994,10665,171,37,2,5929,4897,10,10836,199,481,1461,1763,1711,1723,1503,1083,590,359,2,0 to 104,43,5014,2317,1453,2052,2445,5882,2509,1131,6,891,5,1,371,10875,4916,5948,10836,39,0,72443,128,83503,72571,10875,371,11668,11653,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},73,487,560,0.130357142857143,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,32043,647,2132,4174,4140,4376,4870,4662,3827,2282,916,17,0 to 119,46,17707,14172,164,31834,209,0,2577,17347,223,13996,718,15042,16744,4,253,31577,14453,446,140,2,7814,7001,84,14899,219,718,2295,2293,2254,2341,2004,1581,956,376,4,0 to 105,43,10755,933,1938,1273,3184,10123,1592,1679,14,1251,8,2,276,15041,7062,7894,14899,142,0,115420,70,130609,115490,15041,276,17720,17174,{83116673-3FAD-423E-B67E-DFE7515F5E81},138,1236,1374,0.100436681222707,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6267,171,410,736,986,1082,1037,884,608,240,110,3,0 to 119,42,3611,2645,11,6242,24,1,711,3240,46,2572,60,3334,2926,1,6,6236,3223,100,11,0,1641,1677,5,3323,83,219,459,542,620,582,440,240,111,37,1,0 to 98,40,1010,1416,629,268,642,2268,413,470,1,254,0,0,57,3334,1679,1650,3322,11,1,16743,16,20141,16759,3334,57,1841,1646,{77657EA6-12D6-4645-9915-E7357C9F40D6},22,275,297,0.0740740740740741,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,29395,633,1048,9113,4455,3582,3413,3327,2336,940,503,45,0 to 119,33,15891,13397,107,28744,650,1,3514,17623,201,10508,385,15253,14101,5,36,28706,14689,119,438,7,8152,6625,31,14808,241,536,6869,2307,1640,1372,1166,634,287,192,9,0 to 106,24,6187,4161,1915,2545,1383,9314,4111,825,30,334,16,15,141,15253,6809,8410,14807,445,1,106606,211,122255,106817,15253,141,7478,7073,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},243,4444,4687,0.0518455301898869,24,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1516,40,83,143,189,199,239,273,205,108,36,1,0 to 101,49,718,796,2,1496,20,0,57,891,41,800,32,785,727,1,3,1493,654,114,14,3,298,470,0,768,10,33,77,125,102,144,145,81,45,23,0,0 to 99,48,327,374,46,21,38,676,54,72,2,43,0,0,11,785,479,306,768,17,0,4099,1,4899,4100,785,11,618,580,{862C7BAB-C64B-458C-A6FA-56543968D206},11,89,100,0.11,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2580,125,280,303,314,327,365,332,290,155,81,8,0 to 101,42,1494,1081,5,2545,35,0,150,1142,53,1600,91,1271,1306,1,2,2542,855,399,15,2,706,547,1,1254,44,102,150,171,175,207,175,131,65,51,0,0 to 101,44,441,711,62,40,62,1081,111,192,1,64,2,2,27,1271,551,719,1254,17,0,5737,18,7037,5755,1271,27,1737,1640,{89851E42-542B-499A-AC7E-D8F5369F3D0B},4,39,43,0.0930232558139535,44,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2671,31,71,266,720,610,449,331,125,46,13,9,0 to 105,38,450,2217,4,2670,1,0,43,1917,1,388,15,603,2065,0,3,2667,551,51,1,0,179,423,0,602,8,19,101,115,101,106,96,34,18,5,0,0 to 88,40,418,126,30,28,30,448,124,44,0,16,0,0,14,603,423,180,602,1,0,3465,0,4069,3465,603,14,701,677,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},8,32,40,0.2,40,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2717,58,97,254,636,519,426,332,239,98,55,3,0 to 118,40,780,1922,15,2703,14,0,81,1921,9,1013,31,982,1734,0,1,2703,801,171,6,4,350,621,1,972,31,62,117,188,164,158,136,81,31,14,0,0 to 91,41,453,438,64,17,120,715,137,118,1,45,0,0,11,982,627,354,972,10,0,5227,3,6214,5230,982,11,328,326,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},4,56,60,0.0666666666666667,41,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,12202,150,423,1543,1918,1880,2039,1956,1293,656,293,51,0 to 119,45,6388,5741,73,11830,372,0,1600,5073,28,8040,369,8543,3618,1,40,11791,7986,221,327,9,4184,3985,38,8207,83,256,1237,1507,1395,1422,1278,829,397,139,0,0 to 99,43,5085,781,975,1366,603,5822,1782,875,33,430,15,7,157,8543,4159,4345,8207,336,0,41784,44,50442,41828,8543,157,2553,2546,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},62,634,696,0.0890804597701149,43,5.422685209627352,0.1810274207185009
16,16,12,023,COLUMBIA,Columbia,FL,8045,188,398,821,1168,1226,1180,1318,971,495,271,9,0 to 119,47,3672,4323,50,8013,32,0,1082,3086,63,4925,66,4821,3217,0,7,8006,4348,454,16,3,1811,2989,2,4802,77,207,564,809,840,775,712,481,251,104,1,0 to 102,43,2969,1371,218,244,278,4156,368,163,1,306,3,0,94,4821,3001,1818,4802,19,0,16962,13,21852,16975,4821,94,1625,1624,{6958D394-62B5-4F73-A62A-0FA2389D4FB3},32,180,212,0.150943396226415,43,2.6336786210355756,0.19383765365800731
17,17,2,003,BAKER,Baker,FL,3384,79,173,479,595,583,526,474,271,147,55,2,0 to 103,40,1560,1808,16,3320,64,0,389,1638,16,1488,41,2046,1301,0,37,3283,1658,378,6,4,771,1265,0,2036,13,62,259,405,413,341,290,158,78,27,0,0 to 103,41,1137,264,69,566,22,1296,718,175,0,104,0,0,32,2046,1270,776,2036,10,0,8208,51,10332,8259,2046,32,2572,2571,{393E3BC9-079E-4AD6-9162-D77EE72FEB59},16,114,130,0.123076923076923,41,1.7712451943566485,0.14260223696131116
18,18,30,059,HOLMES,Holmes,FL,2205,35,147,268,294,297,350,328,277,144,65,0,0 to 119,47,1165,1025,15,2176,29,0,100,964,5,963,157,1169,1032,0,4,2172,999,150,16,4,565,584,0,1149,15,61,156,190,172,180,165,121,71,38,0,0 to 101,44,893,93,68,95,38,952,159,67,0,46,0,0,15,1169,589,580,1149,20,0,5317,9,6506,5326,1169,15,1574,1568,{BD5E2BC2-C55E-45E6-8687-0C7528780CD1},2,18,20,0.1,43,1.7364459249798063,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,13649,291,711,1645,1547,1640,1841,2130,1879,1339,606,20,0 to 101,50,7024,6308,317,13506,143,0,1229,7997,82,5068,170,6288,7301,2,58,13447,6193,29,65,1,3134,3062,26,6222,122,343,1016,960,916,951,797,513,414,254,2,0 to 101,42,3079,300,1229,1614,1950,2788,1484,793,6,458,3,1,174,6288,3095,3167,6222,66,0,43808,75,50220,43883,6288,174,6325,6314,{14DC1D1D-CE53-4995-9CF2-039FE1559F59},30,375,405,0.0740740740740741,41,2.9786699421185125,0.15345842849064345
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,114166,2722,6079,16853,19187,16849,16964,15593,10807,5798,2766,548,0 to 119,41,62442,50577,1147,113332,834,0,9256,81966,458,28510,985,58750,54420,20,976,112336,57348,970,425,6,30756,27068,494,58318,1133,2817,10909,11672,9175,8792,6663,3805,2178,1169,436,0 to 110,37,23773,7269,8418,18858,15340,22623,20355,4291,38,2284,23,5,933,58749,27255,30993,58318,431,0,375821,410,435553,376231,58749,933,29754,29409,{12BE5E4E-9D96-4B8E-8617-77C84F3BC487},451,4566,5017,0.0898943591787921,37,3.452361349671768,0.2518380530212434
