OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1966,55,148,297,270,267,265,257,181,136,90,0,0 to 118,42,1059,897,10,1965,1,0,136,935,2,1106,28,1063,899,1,3,1961,935,127,1,0,534,522,6,1062,22,70,170,175,152,142,130,78,69,55,0,0 to 106,40,826,79,48,109,108,830,124,107,0,56,0,0,25,1063,523,534,1062,1,0,5465,0,6542,5465,1063,25,1148,1131,{CB6285A2-DA2E-4583-AAD5-1221776836AE},19,36,55,0.345454545454545,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,8248,258,780,1127,1098,1039,1149,1198,875,488,227,9,0 to 118,43,4747,3452,49,8226,22,0,1261,3596,133,4984,80,4275,3941,0,32,8194,2391,1870,9,5,2333,1909,19,4261,106,392,675,577,585,598,591,451,212,86,2,0 to 100,42,2794,970,360,137,640,3401,220,521,2,374,2,1,80,4275,1918,2338,4261,14,0,21725,8,26021,21733,4275,80,2466,2404,{CE511C5D-2638-44A3-B2F8-B13847543637},83,304,387,0.214470284237726,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3457,81,244,395,604,588,515,476,337,158,54,5,0 to 118,41,1491,1948,18,3447,10,0,98,1819,3,2038,38,2071,1378,0,8,3439,1917,149,5,0,723,1340,3,2066,16,71,224,418,428,344,281,174,86,28,1,0 to 95,41,1227,627,98,114,136,1754,176,173,0,83,0,0,27,2071,1342,726,2066,5,0,6790,5,8891,6795,2071,27,2108,2011,{541BD5A3-4453-499A-9896-F0EDC5353D0B},23,145,168,0.136904761904762,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,23647,532,2181,3350,3694,3495,2977,3203,2009,1304,850,52,0 to 119,40,13069,10438,140,23377,269,1,1419,9461,137,9492,654,13571,9989,1,86,23292,12183,1245,128,15,7118,6224,86,13428,166,744,2031,2510,2168,1830,1983,1138,627,361,13,0 to 103,40,7402,1058,1935,3033,1103,9184,3141,776,8,521,12,1,238,13571,6300,7184,13427,143,1,52396,125,66165,52521,13571,238,19793,19373,{EB5D2450-A892-40FD-9BA4-9821A7438525},204,642,846,0.24113475177305,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2240,60,226,273,276,319,298,287,248,170,83,0,0 to 99,44,1159,1065,16,2238,2,0,117,567,4,1096,40,1316,919,0,5,2233,1162,152,2,0,632,679,3,1314,20,79,146,184,187,187,172,162,114,65,0,0 to 99,47,858,148,194,114,33,1076,205,109,1,52,1,0,29,1316,680,633,1314,2,0,5158,0,6485,5158,1316,29,1846,1786,{3B55AA95-5170-4CAF-82A3-E99AD7459349},5,66,71,0.0704225352112676,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,159007,3125,7651,19526,23584,21674,23112,23281,17746,11547,6148,1613,0 to 119,46,84980,73374,653,157032,1973,2,19752,96800,465,63183,2269,87683,70816,145,363,156530,85379,1004,1285,15,44709,41257,417,86383,1433,4391,14011,15981,13568,13312,11396,6703,4132,2698,58,0 to 106,40,41333,11875,14560,18615,22931,41868,21584,7086,104,5104,69,29,1923,87683,41921,45304,86381,1300,2,526869,669,615922,527538,87683,1923,35936,35676,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},812,6286,7098,0.11439842209073,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,28870,756,1656,3416,4044,3959,4327,4299,3362,1985,1038,28,0 to 119,46,16293,12421,156,28659,211,0,3359,12944,188,14232,636,15394,13176,4,296,28360,15125,185,82,2,8428,6862,20,15310,282,716,2026,2521,2382,2415,2190,1549,850,461,2,0 to 104,43,7385,3096,2050,2779,3544,8366,3400,1387,12,1071,9,1,417,15394,6905,8469,15310,84,0,83392,126,98971,83518,15394,417,15778,15762,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},222,973,1195,0.185774058577406,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,41936,868,3057,5560,5432,5747,6356,5932,4836,2948,1171,29,0 to 119,45,22968,18702,266,41645,291,0,3049,21924,223,18387,960,23607,17963,4,362,41279,22486,896,222,2,12377,10834,171,23382,350,1242,3419,3501,3473,3691,3173,2518,1597,633,9,0 to 105,44,16529,1373,2850,2630,4581,15168,3633,2188,25,1608,18,3,397,23606,10932,12492,23382,224,0,140937,69,164707,141006,23606,397,21058,20514,{83116673-3FAD-423E-B67E-DFE7515F5E81},344,2198,2542,0.135326514555468,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7302,219,545,872,1123,1222,1196,1021,691,281,129,3,0 to 119,42,4222,3061,19,7273,28,1,864,3543,46,3215,78,4275,3015,1,11,7262,4024,236,12,3,2196,2051,13,4260,110,318,578,667,753,739,584,319,152,54,1,0 to 99,41,1245,1985,734,296,736,3092,432,555,1,298,0,0,60,4275,2055,2207,4259,15,1,18659,16,22998,18675,4275,60,2329,2134,{77657EA6-12D6-4645-9915-E7357C9F40D6},76,377,453,0.167770419426049,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,35754,890,1659,10481,5628,4531,4127,3973,2735,1130,554,46,0 to 119,33,19359,16237,158,34896,857,1,4838,19116,201,14862,568,20955,14749,6,44,34848,20114,187,644,10,11128,9093,80,20301,411,932,8042,3419,2545,2064,1798,1017,473,244,10,0 to 106,27,8934,6261,2453,2653,1811,14263,4227,1022,36,421,26,21,177,20955,9369,11496,20300,654,1,123458,210,144829,123668,20955,177,10090,9686,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},392,3895,4287,0.0914392348961978,25,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1922,51,152,193,233,245,284,332,257,134,40,1,0 to 101,48,934,983,5,1900,22,0,83,993,41,1115,38,1077,841,2,2,1897,897,160,16,4,453,601,3,1057,13,64,106,161,138,183,194,123,70,25,0,0 to 99,48,487,466,63,41,43,924,90,93,3,55,0,0,18,1077,613,461,1057,20,0,4724,0,5819,4724,1077,18,911,873,{862C7BAB-C64B-458C-A6FA-56543968D206},22,85,107,0.205607476635514,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,3041,140,345,398,367,381,428,390,324,177,83,8,0 to 101,41,1747,1287,7,3003,38,0,191,1195,53,2008,116,1597,1438,1,5,2997,1074,503,18,2,897,678,2,1577,53,122,209,219,208,266,220,162,85,53,0,0 to 101,44,639,812,75,51,82,1345,150,223,1,75,2,2,33,1597,683,911,1577,20,0,6240,18,7866,6258,1597,33,2248,2151,{89851E42-542B-499A-AC7E-D8F5369F3D0B},10,45,55,0.181818181818182,44,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2913,51,104,302,747,632,480,363,152,58,15,9,0 to 105,38,590,2319,4,2912,1,0,64,1923,1,540,14,803,2107,1,2,2909,708,94,1,0,290,509,3,802,15,33,129,147,125,139,123,56,30,6,0,0 to 89,40,573,147,46,36,36,629,137,51,0,18,0,0,14,803,509,291,802,1,0,3644,0,4449,3644,803,14,962,938,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},8,26,34,0.235294117647059,41,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,3180,84,202,314,677,571,495,381,272,120,59,5,0 to 118,40,1042,2121,17,3161,19,0,92,1952,9,1445,42,1320,1859,0,1,3161,993,312,6,9,533,768,4,1305,45,108,161,230,207,209,180,110,50,19,1,0 to 91,41,634,558,81,32,142,1006,157,155,2,58,0,0,15,1320,776,540,1305,15,0,5663,3,6989,5666,1320,15,835,833,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},10,34,44,0.227272727272727,41,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,16674,191,729,2096,2654,2533,2709,2676,1742,910,379,55,0 to 119,45,8731,7846,97,16132,542,0,1991,7213,28,10752,424,12654,3961,2,57,16077,11842,303,500,9,6269,5812,64,12145,105,462,1731,2200,2005,2057,1956,1256,652,229,1,0 to 100,44,7443,1015,1207,2480,826,8350,2969,1038,38,544,17,8,214,12654,6074,6515,12145,509,0,51192,38,63958,51230,12654,214,3931,3924,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},171,686,857,0.19953325554259,43,5.422685209627352,0.1810274207185009
