OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2488,76,219,381,336,340,350,315,218,161,92,0,0 to 118,41,1368,1109,11,2484,4,0,229,1062,2,1555,33,1488,994,1,5,2478,1277,207,2,2,784,693,7,1484,31,113,232,234,215,215,178,116,96,58,0,0 to 106,40,1162,86,55,181,123,1160,201,123,0,74,0,0,38,1488,695,786,1484,4,0,6471,0,7976,6471,1488,38,1438,1421,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,1,36,37,0.027027027027027,40
2,2,54,107,PUTNAM,Putnam,FL,10111,335,973,1371,1357,1290,1383,1465,1059,609,260,9,0 to 118,42,5726,4349,36,10082,29,0,1771,3744,133,7206,91,6051,4019,0,41,10041,3667,2363,14,7,3274,2740,16,6030,152,531,899,835,823,822,853,642,349,143,2,0 to 100,42,4034,1342,482,172,801,4960,269,732,3,526,3,1,135,6051,2751,3284,6030,21,0,25780,0,31842,25780,6051,135,2966,2912,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,24,129,153,0.156862745098039,42
3,3,62,123,TAYLOR,Taylor,FL,4325,146,409,515,707,694,619,575,403,187,64,6,0 to 118,40,1946,2364,15,4316,9,0,151,2002,3,2843,48,2694,1623,0,8,4308,2422,267,5,0,1069,1617,3,2689,35,119,318,498,526,433,370,236,118,40,1,0 to 98,41,1641,807,120,121,149,2336,204,189,0,96,0,0,45,2694,1619,1072,2689,5,0,8132,0,10853,8132,2694,45,2566,2472,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,42,42,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32269,801,3771,4703,4933,4727,3976,4206,2581,1565,936,70,0 to 119,38,17539,14501,229,31938,330,1,1881,11073,137,14642,1011,19749,12406,2,112,31827,18129,1410,194,16,10330,9068,141,19539,260,1259,2939,3582,3154,2659,2848,1666,893,458,31,0 to 103,40,13279,1790,2072,2398,1685,14713,3141,1048,14,691,17,5,351,19749,9180,10426,19538,210,1,66337,0,86164,66337,19749,351,28448,28035,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,15,469,484,0.0309917355371901,40
5,5,7,013,CALHOUN,Calhoun,FL,2829,88,367,388,327,379,358,349,292,186,93,2,0 to 99,41,1476,1333,20,2826,3,0,187,590,4,1373,46,1658,1164,0,7,2819,1434,221,3,0,810,839,6,1655,31,113,211,226,230,231,223,194,124,74,1,0 to 99,45,1131,184,211,129,38,1390,227,131,2,57,2,0,42,1658,841,811,1655,3,0,6024,0,7693,6024,1658,42,2256,2200,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,17,19,0.105263157894737,45
6,6,50,099,PALM BEACH,Palm Beach,FL,211662,4834,13908,27702,31911,29217,30717,29933,21279,13448,7101,1612,0 to 119,44,112391,98223,1048,208641,3019,2,30952,109314,465,100947,3463,131581,79253,133,695,207820,127696,1563,2302,20,67069,61428,762,129259,2394,8039,20498,23692,20188,19939,17419,9895,5842,3616,59,0 to 107,40,65457,18335,22501,22966,33926,65896,29437,8828,150,6392,112,52,2649,131581,62626,68141,129257,2322,2,681066,0,813425,681066,131581,2649,55888,55630,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,336,5093,5429,0.0618898508012525,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,40168,1187,3061,5275,5570,5421,5804,5714,4362,2540,1197,37,0 to 119,44,22338,17649,181,39859,309,0,4828,14645,188,22854,869,23985,15722,7,454,39400,23603,208,172,2,13033,10741,37,23811,432,1332,3295,3855,3637,3673,3396,2429,1325,606,5,0 to 104,43,11996,4875,3078,3862,5460,13556,4795,2244,23,1644,14,1,587,23985,10828,13120,23811,174,0,106293,0,130353,106293,23985,587,24878,24862,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,48,651,699,0.0686695278969957,43
8,8,51,101,PASCO,Pasco,FL,57753,1263,4943,7947,7513,7975,8675,7892,6247,3803,1462,33,0 to 119,44,31592,26045,116,57365,388,0,3458,27630,223,28258,1538,36393,20920,3,437,56925,34618,1456,312,5,19274,16745,55,36074,566,2262,5232,5318,5337,5670,4929,3784,2382,903,8,0 to 105,43,26573,2131,4201,3169,7000,24038,5036,3343,59,2398,44,8,692,36391,16873,19442,36074,317,0,185219,0,221717,185219,36391,692,26740,26203,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,125,1667,1792,0.0697544642857143,44
9,9,20,039,GADSDEN,Gadsden,FL,8820,300,796,1079,1291,1428,1397,1228,810,337,151,3,0 to 119,41,5076,3720,24,8790,29,1,1169,3755,46,4712,99,5537,3269,1,13,8777,5096,425,13,3,2899,2603,19,5521,154,466,746,818,941,924,777,429,203,78,1,0 to 98,41,1589,2720,932,280,912,4179,430,728,1,416,0,0,90,5537,2607,2911,5520,16,1,22052,0,27632,22052,5537,90,3007,2813,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,5,95,100,0.05,41
10,10,37,073,LEON,Leon,FL,46606,1551,2746,13768,7359,5812,5229,4904,3200,1345,643,49,0 to 119,31,25385,21003,218,45519,1086,1,7390,21210,201,23267,846,30307,16244,7,48,45466,29137,287,865,18,16245,13041,138,29424,700,1667,10906,5008,3715,3105,2699,1461,693,343,10,0 to 106,28,14174,9098,3492,2660,2795,22313,4316,1493,47,651,36,32,305,30307,13423,16736,29423,883,1,148376,0,178850,148376,30307,305,13622,13221,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,22,1203,1225,0.0179591836734694,28
