OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2673,84,238,422,364,361,374,344,228,165,93,0,0 to 118,41,1466,1182,25,2668,5,0,268,1072,2,1692,37,1628,1040,1,4,2663,1397,226,2,3,863,739,21,1623,35,123,258,258,234,233,205,124,99,59,0,0 to 106,40,1281,99,56,187,132,1285,206,129,0,81,0,0,44,1628,742,865,1623,5,0,6871,0,8516,6871,1628,44,1556,1539,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,9,9,0,40
2,2,54,107,PUTNAM,Putnam,FL,10900,385,1119,1469,1454,1387,1479,1551,1121,644,278,13,0 to 118,42,6169,4687,44,10868,32,0,1891,3921,133,7964,92,6649,4209,0,42,10826,4203,2422,16,8,3608,2992,25,6625,175,611,980,918,907,907,931,687,374,157,2,0 to 100,42,4421,1450,556,198,920,5395,310,820,3,584,3,1,154,6649,3006,3618,6625,24,0,27381,0,34042,27381,6649,154,3284,3229,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,6,106,112,0.0535714285714286,42
3,3,62,123,TAYLOR,Taylor,FL,4426,151,427,536,724,709,629,587,404,189,64,6,0 to 118,39,2003,2408,15,4417,9,0,168,2011,3,2924,53,2749,1669,0,8,4409,2475,269,5,0,1098,1643,3,2744,37,124,327,506,537,441,380,237,119,40,1,0 to 98,41,1690,813,120,121,150,2390,204,198,0,101,0,0,48,2749,1645,1101,2744,5,0,8526,0,11302,8526,2749,48,2675,2581,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,7,7,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,34163,962,4154,4996,5285,4998,4136,4350,2666,1594,943,79,0 to 119,38,18537,15380,246,33804,358,1,1964,11436,137,15531,1081,20805,13251,1,106,33701,19155,1414,220,16,10888,9539,142,20569,306,1328,3113,3852,3339,2776,2952,1726,912,464,37,0 to 103,40,15086,1991,2193,1299,1849,16876,1844,1123,15,736,19,6,366,20805,9663,10997,20568,236,1,73280,0,94158,73280,20805,366,29837,29425,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,16,143,159,0.10062893081761,40
5,5,7,013,CALHOUN,Calhoun,FL,2910,93,382,410,336,393,362,356,294,188,94,2,0 to 99,41,1522,1366,22,2907,3,0,198,594,4,1412,46,1702,1201,0,7,2900,1468,231,3,0,833,857,9,1699,33,117,220,234,240,233,229,196,125,74,1,0 to 99,45,1163,189,217,130,38,1432,229,133,2,57,2,0,45,1702,859,834,1699,3,0,6240,0,7953,6240,1702,45,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,6,6,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,231560,5631,16743,31080,35405,32265,33390,31975,22199,13900,7285,1687,0 to 119,42,122644,107389,1527,228190,3368,2,34807,114254,465,115474,3846,147733,82945,132,750,227316,142611,2456,2635,31,75179,68707,1181,145067,2859,9663,23151,26923,22836,22291,19264,10679,6197,3781,89,0 to 107,39,74579,20894,25628,23966,38268,75469,31330,9559,173,6970,129,55,2845,147733,70056,76420,145065,2666,2,753419,0,901946,753419,147733,2845,63568,63311,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,125,3555,3680,0.033967391304347803,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,45128,1573,3843,6095,6294,6132,6384,6215,4593,2686,1263,50,0 to 119,42,24922,19946,260,44789,339,0,5364,15116,188,26890,945,27192,17411,7,518,44266,26764,227,199,2,14729,12162,100,26991,504,1602,3818,4445,4195,4138,3779,2613,1434,654,10,0 to 104,42,13724,5546,3546,4175,6221,15477,5293,2749,26,1920,16,2,649,27192,12262,14830,26991,201,0,121284,0,148556,121284,27192,649,29193,29177,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,33,793,826,0.0399515738498789,43
8,8,51,101,PASCO,Pasco,FL,65717,1587,6202,9211,8600,9271,9828,8706,6691,4010,1565,46,0 to 119,42,35833,29770,114,65287,430,0,3460,30486,223,33425,1730,42507,22680,6,524,64758,40496,1653,352,5,22544,19569,36,42149,730,2881,6228,6257,6415,6626,5637,4159,2561,1001,11,0 to 105,42,31302,2546,5006,3295,8253,28388,5508,4123,75,2872,52,9,778,42506,19723,22726,42149,357,0,206463,0,249096,206463,42506,778,29636,29100,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,55,1005,1060,0.0518867924528302,44
9,9,20,039,GADSDEN,Gadsden,FL,9136,324,851,1144,1341,1469,1436,1256,819,339,153,4,0 to 119,40,5249,3857,30,9105,30,1,1221,3774,46,4998,109,5754,3370,1,11,9094,5296,441,14,3,3013,2699,25,5737,165,494,794,858,976,948,797,437,203,80,2,0 to 98,40,1648,2858,965,266,937,4374,426,760,1,427,0,0,99,5754,2703,3026,5736,17,1,23116,0,28912,23116,5754,99,3243,3048,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,68,72,0.0555555555555556,41
10,10,37,073,LEON,Leon,FL,49605,1905,3208,14694,7841,6092,5472,5046,3249,1368,650,80,0 to 119,30,27015,22331,259,48453,1151,1,8070,21668,201,25483,924,32641,16897,9,58,48388,31392,303,926,20,17499,14031,165,31695,904,1916,11715,5440,3943,3310,2822,1510,712,350,19,0 to 106,27,15088,10243,3772,2592,2985,24420,4290,1650,53,713,41,32,328,32641,14444,18022,31694,946,1,155139,0,187936,155139,32641,328,15034,14635,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,30,418,448,0.0669642857142857,28
11,11,33,065,JEFFERSON,Jefferson,FL,2643,128,282,269,308,338,359,444,304,165,44,2,0 to 101,44,1313,1325,5,2615,28,0,100,1081,41,1839,45,1514,1124,2,3,2611,1308,180,22,4,680,805,3,1488,34,108,153,209,202,233,285,168,94,28,0,0 to 99,47,730,638,92,28,54,1360,74,137,3,83,0,0,28,1514,818,692,1488,26,0,6143,0,7674,6143,1514,28,1484,1448,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,5,50,55,0.0909090909090909,47
12,12,40,079,MADISON,Madison,FL,3984,222,600,560,469,474,519,457,384,202,88,9,0 to 101,37,2251,1721,12,3940,44,0,230,1301,53,2930,136,2081,1888,0,15,3925,1473,580,26,2,1171,878,4,2053,69,176,281,291,267,337,279,217,106,57,1,0 to 101,43,884,1005,94,70,107,1763,183,284,4,89,2,2,45,2081,887,1187,2053,28,0,7758,0,9848,7758,2081,45,3063,2967,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,0,42,42,0,43
13,13,39,077,LIBERTY,Liberty,FL,3418,79,260,396,779,693,531,411,170,72,17,10,0 to 105,37,864,2543,11,3417,1,0,114,1928,1,776,16,1082,2334,0,2,3415,915,166,1,0,428,647,6,1081,25,83,175,175,166,178,162,67,43,8,0,0 to 89,39,803,176,59,43,47,884,150,61,0,24,0,0,16,1082,647,429,1081,1,0,4202,0,5285,4202,1082,16,1406,1382,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,0,3,3,0,39
14,14,24,047,HAMILTON,Hamilton,FL,3638,118,300,392,717,620,545,428,307,142,63,6,0 to 118,39,1283,2329,26,3614,24,0,95,2047,9,1865,51,1639,1997,0,2,3613,1296,323,11,9,699,906,14,1619,60,143,216,263,242,252,220,146,72,23,2,0 to 93,41,801,657,95,66,164,1257,198,213,3,82,0,0,25,1639,917,708,1619,20,0,6672,0,8315,6672,1639,25,1241,1239,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,0,5,5,0,41
15,15,3,005,BAY,Bay,FL,25386,389,1568,3456,3999,3908,3978,3889,2434,1212,494,59,0 to 119,43,13334,11694,358,24525,861,0,2753,9710,28,17814,592,20498,4806,1,81,24446,19330,344,814,10,10296,9079,299,19674,238,1034,2957,3436,3282,3232,3105,1914,949,345,6,0 to 101,42,12752,1869,1975,3078,1312,14765,3597,1552,63,879,29,19,393,20498,9511,10664,19674,824,0,73206,0,93781,73206,20498,393,5583,5575,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,17,95,112,0.151785714285714,43
16,16,12,023,COLUMBIA,Columbia,FL,12522,391,986,1598,1723,1834,1777,1860,1335,679,325,14,0 to 119,43,6125,6321,76,12462,60,0,1365,3749,63,7937,107,8225,4286,1,10,12452,7557,622,42,4,3679,4459,41,8179,148,437,1072,1304,1321,1306,1204,829,432,166,6,0 to 102,43,5365,2007,355,452,444,7035,700,402,4,482,5,0,169,8225,4487,3696,8179,46,0,26208,0,34489,26208,8225,169,5326,5325,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,2,87,89,0.0224719101123596,43
17,17,2,003,BAKER,Baker,FL,5618,174,460,855,922,901,840,712,456,216,80,2,0 to 103,39,2738,2857,23,5552,66,0,770,1732,16,2846,121,3529,2046,1,42,5509,3005,505,14,5,1565,1937,8,3510,37,139,460,649,658,584,498,314,136,54,0,0 to 103,42,2303,449,138,620,42,2451,1017,326,1,188,0,1,61,3529,1945,1576,3510,19,0,12262,0,15822,12262,3529,61,4551,4550,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,0,28,28,0,42
18,18,30,059,HOLMES,Holmes,FL,3628,69,356,503,495,472,574,489,383,201,86,0,0 to 119,43,1961,1639,28,3587,41,0,234,1194,5,1862,258,2275,1349,0,4,3583,1916,326,24,9,1192,1038,12,2242,25,141,310,360,322,381,317,231,128,60,0,0 to 101,44,1789,128,112,213,58,1833,351,138,0,93,0,0,49,2275,1051,1212,2242,33,0,6850,0,9137,6850,2275,49,2983,2977,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,0,8,8,0,44
