OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2500,76,220,382,338,342,351,317,220,162,92,0,0 to 118,41,1374,1115,11,2496,4,0,230,1066,2,1560,33,1495,999,1,5,2490,1283,208,2,2,790,694,7,1491,31,114,232,236,215,216,180,116,97,58,0,0 to 106,40,1165,89,55,182,124,1166,201,125,0,75,0,0,38,1495,696,792,1491,4,0,6496,0,8008,6496,1495,38,1445,1428,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,43,45,0.0444444444444444,40
2,2,54,107,PUTNAM,Putnam,FL,10199,338,981,1380,1362,1298,1399,1474,1070,624,264,9,0 to 118,42,5782,4381,36,10171,28,0,1777,3803,133,7244,91,6060,4095,0,44,10127,3678,2362,13,7,3275,2749,16,6040,152,532,906,834,826,827,853,639,348,141,2,0 to 100,42,4046,1344,486,164,805,4965,270,735,2,528,2,1,135,6060,2760,3284,6040,20,0,25941,0,32012,25941,6060,135,2985,2931,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,4,221,225,0.0177777777777778,42
3,3,62,123,TAYLOR,Taylor,FL,4327,146,409,516,708,694,619,575,403,187,64,6,0 to 118,40,1949,2363,15,4318,9,0,152,2003,3,2844,48,2695,1624,0,8,4310,2423,267,5,0,1071,1616,3,2690,35,120,318,499,526,432,370,236,118,40,1,0 to 98,41,1643,806,120,121,149,2338,203,189,0,96,0,0,45,2695,1618,1074,2690,5,0,8165,0,10887,8165,2695,45,2566,2472,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,51,51,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32359,807,3798,4713,4957,4737,3979,4211,2583,1568,936,70,0 to 119,38,17588,14545,226,32028,330,1,1883,11097,137,14683,1012,19799,12447,2,111,31918,18179,1410,194,16,10357,9092,140,19589,265,1262,2942,3604,3163,2662,2851,1667,894,458,31,0 to 103,40,13477,1807,2077,2228,1704,14935,2950,1050,14,692,17,5,353,19799,9204,10453,19588,210,1,66815,0,86691,66815,19799,353,28527,28114,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,17,367,384,0.0442708333333333,40
5,5,7,013,CALHOUN,Calhoun,FL,2832,89,368,388,328,379,358,349,292,186,93,2,0 to 99,41,1476,1335,21,2829,3,0,188,590,4,1376,46,1662,1163,0,7,2822,1437,222,3,0,812,840,7,1659,31,114,211,228,230,232,223,194,124,74,1,0 to 99,45,1134,184,211,130,38,1393,228,131,2,57,2,0,42,1662,842,813,1659,3,0,6028,0,7701,6028,1662,42,2258,2202,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,8,9,0.111111111111111,45
6,6,50,099,PALM BEACH,Palm Beach,FL,213310,4903,14102,28029,32206,29456,30947,30117,21346,13475,7113,1616,0 to 119,43,113249,98996,1065,210237,3071,2,31288,109738,465,102124,3504,132961,79519,133,697,209415,129008,1579,2354,20,67758,62052,777,130587,2429,8150,20756,23964,20417,20155,17596,9947,5862,3625,60,0 to 107,40,66275,18509,22760,23043,34264,66704,29619,8871,151,6427,112,52,2661,132961,63278,68854,130585,2374,2,686500,0,820240,686500,132961,2661,56480,56222,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,415,5900,6315,0.0657165479018211,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,40456,1195,3099,5331,5608,5463,5850,5736,4383,2550,1203,38,0 to 119,44,22487,17781,188,40146,310,0,4855,14681,188,23076,872,24197,15793,7,459,39682,23814,208,173,2,13141,10839,42,24022,434,1349,3331,3891,3671,3711,3417,2446,1332,610,5,0 to 104,43,12113,4916,3107,3886,5504,13680,4838,2263,23,1657,14,1,594,24197,10927,13228,24022,175,0,107083,0,131357,107083,24197,594,25124,25108,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,64,849,913,0.0700985761226725,43
8,8,51,101,PASCO,Pasco,FL,58250,1281,5003,8034,7586,8050,8744,7951,6284,3816,1468,33,0 to 119,43,31856,26275,119,57859,391,0,3458,27827,223,28601,1558,36788,21020,3,439,57417,34995,1472,315,5,19477,16932,58,36467,573,2287,5297,5383,5415,5727,4985,3810,2394,908,8,0 to 105,43,26890,2158,4247,3172,7063,24337,5067,3383,59,2420,44,8,697,36787,17063,19645,36467,320,0,186490,0,223384,186490,36787,697,26893,26356,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,139,1552,1691,0.0821998817267889,44
9,9,20,039,GADSDEN,Gadsden,FL,8831,301,797,1081,1293,1431,1398,1229,810,337,151,3,0 to 119,41,5082,3725,24,8801,29,1,1171,3759,46,4720,99,5544,3273,1,13,8788,5103,425,13,3,2902,2607,19,5528,154,467,747,819,943,925,778,429,203,78,1,0 to 98,41,1591,2721,934,282,913,4185,430,729,1,417,0,0,90,5544,2611,2914,5527,16,1,22147,0,27734,22147,5544,90,3017,2823,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,1,133,134,0.00746268656716418,41
10,10,37,073,LEON,Leon,FL,46752,1568,2767,13826,7372,5824,5245,4910,3203,1345,643,49,0 to 119,31,25462,21072,218,45662,1089,1,7414,21224,201,23383,849,30406,16289,8,49,45607,29232,288,868,18,16295,13087,138,29520,711,1675,10945,5021,3725,3116,2704,1463,693,343,10,0 to 106,28,14230,9134,3507,2649,2816,22402,4302,1514,48,657,37,32,306,30406,13470,16788,29519,886,1,148831,0,179403,148831,30406,306,13702,13301,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,24,1481,1505,0.0159468438538206,28
