OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2678,84,238,423,364,362,375,346,228,165,93,0,0 to 118,41,1469,1185,24,2673,5,0,271,1072,2,1695,37,1633,1040,1,4,2668,1402,226,2,3,865,743,20,1628,35,123,258,258,236,235,206,124,99,59,0,0 to 106,40,1285,100,56,187,132,1290,206,129,0,81,0,0,44,1633,746,867,1628,5,0,6882,0,8532,6882,1633,44,1561,1544,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,31,33,0.0606060606060606,40
2,2,54,107,PUTNAM,Putnam,FL,10935,385,1127,1473,1456,1392,1484,1557,1123,646,279,13,0 to 118,42,6188,4704,43,10903,32,0,1896,3931,133,8001,94,6674,4219,0,42,10861,4224,2426,16,8,3625,3000,25,6650,175,616,983,920,909,911,935,689,376,158,2,0 to 100,42,4432,1460,562,196,925,5415,310,828,3,589,3,1,156,6674,3014,3635,6650,24,0,27461,0,34147,27461,6674,156,3309,3254,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,15,159,174,0.0862068965517241,42
3,3,62,123,TAYLOR,Taylor,FL,4428,151,428,537,724,709,629,588,404,189,64,5,0 to 118,39,2005,2409,14,4419,9,0,168,2011,3,2926,53,2749,1671,0,8,4411,2475,269,5,0,1099,1643,2,2744,37,124,327,506,537,441,381,237,119,40,0,0 to 98,41,1691,814,120,119,150,2392,202,198,0,101,0,0,48,2749,1645,1102,2744,5,0,8533,0,11309,8533,2749,48,2675,2581,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,25,25,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,34228,964,4171,5012,5294,5008,4139,4356,2670,1595,944,75,0 to 119,38,18573,15415,240,33869,358,1,1966,11443,137,15574,1084,20841,13281,1,105,33767,19191,1414,220,16,10912,9554,139,20605,306,1334,3121,3859,3345,2779,2957,1727,913,465,35,0 to 103,40,15190,2005,2213,1197,1855,16997,1753,1125,16,737,19,6,366,20841,9678,11021,20604,236,1,73529,0,94443,73529,20841,366,29901,29489,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,10,280,290,0.0344827586206897,40
5,5,7,013,CALHOUN,Calhoun,FL,2914,93,382,411,336,393,362,359,294,188,94,2,0 to 99,41,1524,1367,23,2911,3,0,198,594,4,1414,46,1704,1203,0,7,2904,1470,231,3,0,834,858,9,1701,33,117,220,234,240,233,231,196,125,74,1,0 to 99,45,1165,189,217,130,38,1434,229,133,2,57,2,0,46,1704,860,835,1701,3,0,6259,0,7974,6259,1704,46,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,26,26,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,231926,5658,16805,31124,35472,32305,33436,32015,22222,13909,7291,1689,0 to 119,42,122817,107578,1531,228558,3366,2,34868,114337,465,115753,3855,148004,83042,132,748,227686,142880,2460,2633,31,75308,68843,1189,145340,2875,9687,23184,26977,22876,22334,19299,10692,6204,3787,89,0 to 107,39,74750,20945,25661,23984,38355,75629,31356,9582,172,6999,129,55,2866,148004,70193,76549,145338,2664,2,756268,0,905066,756268,148004,2866,63733,63476,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,125,4535,4660,0.0268240343347639,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,45308,1584,3882,6129,6321,6159,6397,6230,4601,2691,1263,51,0 to 119,42,25020,20028,260,44969,339,0,5381,15134,188,27038,948,27283,17492,7,526,44438,26855,227,199,2,14781,12201,100,27082,503,1609,3837,4467,4215,4149,3787,2617,1435,654,10,0 to 104,42,13781,5572,3560,4169,6248,15543,5291,2776,26,1930,16,2,651,27283,12301,14882,27082,201,0,121957,0,149318,121957,27283,651,29359,29343,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,40,1071,1111,0.036003600360036,43
8,8,51,101,PASCO,Pasco,FL,65912,1602,6234,9235,8626,9298,9852,8731,6702,4017,1567,48,0 to 119,42,35925,29887,100,65481,431,0,3454,30526,223,33513,1734,42646,22733,6,527,64949,40629,1658,353,5,22611,19654,22,42287,736,2896,6245,6282,6434,6645,5655,4170,2568,1003,11,0 to 105,42,31590,2557,5044,3096,8301,28558,5428,4164,76,2892,53,9,778,42645,19809,22793,42287,358,0,207362,0,250134,207362,42645,778,29724,29188,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,50,1382,1432,0.0349162011173184,44
9,9,20,039,GADSDEN,Gadsden,FL,9143,324,852,1147,1343,1471,1438,1254,819,339,153,3,0 to 119,40,5257,3858,28,9112,30,1,1223,3770,46,5003,109,5759,3372,1,11,9101,5301,441,14,3,3020,2699,23,5742,166,494,796,860,978,949,795,437,203,80,1,0 to 98,40,1649,2861,967,265,940,4378,424,763,1,431,0,0,99,5759,2703,3033,5741,17,1,23157,0,28958,23157,5759,99,3246,3051,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,101,103,0.0194174757281553,41
10,10,37,073,LEON,Leon,FL,49747,1941,3234,14726,7867,6102,5480,5048,3251,1373,650,75,0 to 119,30,27097,22390,260,48595,1151,1,8101,21672,201,25592,925,32737,16943,9,58,48530,31488,303,926,20,17552,14073,166,31791,922,1928,11743,5460,3952,3316,2824,1512,714,350,16,0 to 106,27,15120,10291,3788,2592,2998,24499,4294,1659,54,715,42,32,328,32737,14486,18075,31790,946,1,155381,0,188275,155381,32737,328,15148,14749,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,33,921,954,0.0345911949685535,28
