OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1869,53,134,281,259,253,256,243,173,128,89,0,0 to 118,42,1004,857,8,1869,0,0,130,897,2,1015,28,984,881,1,3,1865,869,115,0,0,488,492,4,984,21,63,156,164,139,134,120,72,61,54,0,0 to 106,40,764,72,45,103,100,764,120,101,0,53,0,0,23,984,492,488,984,0,0,5380,0,6376,5380,984,23,1089,1072,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,16,20,0.2,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7791,248,742,1066,1054,982,1069,1121,815,467,218,9,0 to 118,43,4485,3255,51,7772,19,0,1213,3407,133,4503,79,3819,3934,0,38,7735,2119,1690,6,4,2068,1722,19,3809,100,367,624,526,528,515,508,386,188,75,2,0 to 100,40,2453,904,338,114,607,3043,159,499,2,344,2,1,71,3819,1729,2071,3809,10,0,21347,8,25186,21355,3819,71,2320,2258,{CE511C5D-2638-44A3-B2F8-B13847543637},18,103,121,0.148760330578512,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3288,75,231,382,582,565,487,450,317,144,50,5,0 to 118,41,1398,1870,20,3277,11,0,89,1754,3,1913,33,1914,1366,0,8,3269,1769,141,4,0,640,1267,3,1910,11,67,216,396,401,323,252,151,71,25,1,0 to 95,41,1107,614,89,100,136,1625,149,169,0,80,0,0,25,1914,1268,643,1910,4,0,6724,7,8670,6731,1914,25,2006,1909,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,19,23,0.173913043478261,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,22305,493,2057,3174,3463,3264,2818,3019,1904,1243,819,51,0 to 119,40,12341,9827,137,22050,254,1,1289,9173,137,8740,565,12407,9794,1,103,21948,11172,1108,113,14,6485,5719,76,12280,149,676,1886,2296,1965,1680,1807,1040,569,328,11,0 to 103,40,6625,968,1848,2839,1032,8369,2879,732,8,494,11,1,224,12407,5786,6545,12279,127,1,50994,126,63599,51120,12407,224,18867,18444,{EB5D2450-A892-40FD-9BA4-9821A7438525},81,279,360,0.225,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2070,49,198,250,262,294,272,264,235,167,79,0,0 to 99,44,1069,986,15,2068,2,0,108,557,4,985,23,1169,897,0,4,2064,1035,132,2,0,551,614,2,1167,16,62,126,171,163,160,152,146,112,61,0,0 to 99,48,753,123,185,106,32,938,197,101,1,49,1,0,28,1169,615,552,1167,2,0,5079,0,6258,5079,1169,28,1681,1621,{3B55AA95-5170-4CAF-82A3-E99AD7459349},10,27,37,0.27027027027027,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,151684,2949,7030,18486,22339,20625,22032,22356,17110,11168,5977,1612,0 to 119,46,81082,70005,597,149720,1962,2,18332,94206,465,58649,2046,80865,70141,143,535,149050,78737,968,1144,16,41151,38221,333,79705,1303,3913,13049,14762,12546,12293,10485,6118,3794,2545,57,0 to 106,40,37662,11114,13475,17454,21179,38564,19962,6808,95,4892,62,28,1866,80865,38813,41678,79703,1160,2,506000,784,588330,506784,80865,1866,33460,33199,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},605,5222,5827,0.103827012184658,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,27258,722,1528,3187,3772,3742,4105,4074,3190,1873,1032,33,0 to 119,46,15380,11704,174,27046,212,0,3147,12461,188,12856,591,13864,12968,4,422,26621,13612,182,68,2,7560,6224,10,13794,259,642,1844,2247,2150,2193,1966,1392,736,433,2,0 to 104,43,6607,2857,1882,2448,3234,7555,3005,1296,10,1015,9,1,393,13864,6262,7592,13794,70,0,80683,139,94745,80822,13864,393,14803,14787,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},84,809,893,0.0940649496080627,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,39372,815,2879,5234,5059,5381,5948,5611,4546,2775,1098,26,0 to 119,45,21563,17577,232,39100,272,0,3009,20411,223,17308,895,21223,17815,4,330,38766,20240,787,193,2,11067,9820,140,21027,314,1119,3130,3142,3126,3297,2865,2241,1423,556,9,0 to 105,44,14930,1266,2631,2200,4246,13799,2982,2042,20,1503,14,3,360,21222,9907,11165,21027,195,0,136081,79,157469,136160,21222,360,20391,19847,{83116673-3FAD-423E-B67E-DFE7515F5E81},178,937,1115,0.159641255605381,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6862,203,495,812,1072,1165,1126,955,649,261,121,3,0 to 119,42,3975,2872,15,6835,26,1,796,3351,46,2970,73,3836,3016,1,9,6826,3628,195,12,1,1953,1861,9,3823,98,272,520,616,696,666,514,275,131,47,1,0 to 98,40,1135,1731,679,278,687,2724,412,517,1,283,0,0,59,3836,1864,1963,3822,13,1,18104,16,22005,18120,3836,59,2219,2024,{77657EA6-12D6-4645-9915-E7357C9F40D6},8,37,45,0.177777777777778,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,33467,799,1468,10031,5222,4174,3831,3744,2561,1059,533,45,0 to 119,33,18101,15233,133,32701,765,1,4405,18352,201,13420,504,18742,14682,6,37,32660,18033,154,545,10,9973,8156,58,18187,333,774,7604,3011,2191,1775,1569,850,404,222,9,0 to 106,26,7860,5508,2256,2563,1672,12416,4099,950,35,395,24,19,173,18742,8391,10286,18186,555,1,119576,216,138730,119792,18742,173,9510,9106,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},33,236,269,0.122676579925651,25,2.4286163266357628,0.1707040441862682
