OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1696,45,117,256,240,229,229,219,158,119,84,0,0 to 118,42,908,780,8,1696,0,0,118,835,2,910,25,822,870,1,3,1692,728,94,0,0,399,419,4,822,14,52,134,144,115,111,95,56,52,49,0,0 to 106,40,631,65,39,87,92,628,102,92,0,50,0,0,20,822,419,399,822,0,0,5116,0,5949,5116,822,20,1017,1000,{CB6285A2-DA2E-4583-AAD5-1221776836AE},7,42,49,0.142857142857143,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6797,206,632,891,926,865,936,1012,706,409,206,8,0 to 118,43,3919,2830,48,6782,15,0,1066,3151,133,3629,69,2950,3820,0,27,6755,1696,1247,3,4,1567,1361,15,2943,73,290,468,413,424,397,403,281,136,64,1,0 to 100,40,1863,729,282,69,529,2316,98,449,2,304,2,0,61,2950,1366,1569,2943,7,0,19607,8,22578,19615,2950,61,1870,1807,{CE511C5D-2638-44A3-B2F8-B13847543637},10,85,95,0.105263157894737,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2978,67,188,322,545,524,451,419,281,131,46,4,0 to 118,41,1238,1721,19,2968,10,0,89,1656,3,1647,32,1692,1279,0,7,2961,1589,99,4,0,522,1164,2,1688,10,46,178,365,371,293,226,122,59,22,0,0 to 95,41,931,595,82,80,133,1438,117,153,0,70,0,0,22,1692,1165,525,1688,4,0,6384,6,8107,6390,1692,22,1768,1671,{541BD5A3-4453-499A-9896-F0EDC5353D0B},3,13,16,0.1875,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,18967,407,1553,2677,2929,2730,2412,2577,1701,1144,785,52,0 to 119,41,10637,8208,122,18732,234,1,1040,8606,137,6698,467,9870,8999,1,97,18636,9140,623,94,13,5227,4471,65,9763,118,502,1559,1817,1523,1338,1397,854,470,280,12,0 to 103,40,4967,770,1640,2386,854,6579,2330,651,5,444,6,1,174,9870,4527,5278,9762,107,1,46643,126,56712,46769,9870,174,14729,14305,{EB5D2450-A892-40FD-9BA4-9821A7438525},87,601,688,0.126453488372093,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1748,39,151,208,237,258,236,224,198,133,64,0,0 to 99,44,878,856,14,1746,2,0,84,557,4,778,19,926,818,0,4,1742,827,97,2,0,414,509,1,924,12,45,100,152,136,134,118,108,77,44,0,0 to 99,46,617,116,101,90,30,752,142,83,1,41,1,0,22,926,510,415,924,2,0,4955,0,5891,4955,926,22,1368,1308,{3B55AA95-5170-4CAF-82A3-E99AD7459349},3,27,30,0.1,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,137955,2504,5693,16610,20142,18635,20016,20588,15972,10499,5687,1609,0 to 119,47,73886,63543,526,136371,1582,2,15658,90062,465,50538,1713,69331,68066,146,412,135821,67564,920,834,13,35268,32940,276,68484,1076,3115,11490,12709,10784,10484,8917,5160,3262,2280,54,0 to 106,40,30993,9716,11526,16249,18231,32441,17812,6436,84,4585,58,26,1731,69331,33386,35643,68482,847,2,458043,734,528743,458777,69331,1731,27365,27103,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},408,5295,5703,0.0715412940557601,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,24272,616,1282,2754,3328,3328,3684,3648,2902,1736,964,30,0 to 119,47,13736,10343,193,24097,175,0,2574,11990,188,10447,495,11443,12463,4,362,23732,11226,171,43,2,6231,5150,16,11397,209,521,1530,1855,1802,1816,1593,1134,617,363,2,0 to 104,43,5297,2411,1520,2169,2566,6195,2636,1156,6,907,5,1,374,11442,5171,6254,11397,45,0,74414,129,86042,74543,11442,374,12247,12232,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},97,749,846,0.114657210401891,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,33586,680,2297,4418,4337,4558,5093,4869,3989,2373,952,20,0 to 119,45,18494,14882,210,33360,226,0,2646,17988,223,14744,758,16339,16962,5,280,33075,15651,529,156,2,8485,7569,126,16180,240,808,2493,2476,2413,2543,2191,1713,1041,414,6,0 to 105,43,11620,996,2065,1499,3410,10858,1912,1783,18,1318,12,4,302,16338,7641,8569,16180,158,0,120291,71,136779,120362,16338,302,18376,17831,{83116673-3FAD-423E-B67E-DFE7515F5E81},184,1749,1933,0.0951888256595965,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6384,181,427,750,1008,1099,1051,890,616,245,114,3,0 to 119,42,3687,2685,12,6359,24,1,730,3239,46,2653,67,3424,2952,1,7,6352,3296,117,11,0,1702,1705,6,3413,89,228,469,560,634,593,449,245,115,41,1,0 to 98,40,1034,1464,641,274,657,2338,418,478,1,260,0,0,58,3424,1707,1711,3412,11,1,17076,16,20567,17092,3424,58,1964,1769,{77657EA6-12D6-4645-9915-E7357C9F40D6},5,68,73,0.0684931506849315,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,30188,657,1152,9322,4620,3676,3490,3388,2373,961,504,45,0 to 119,33,16337,13745,106,29522,665,1,3707,17660,201,11127,420,15881,14264,5,38,29482,15297,126,451,7,8502,6890,31,15423,250,578,7030,2451,1727,1437,1231,668,307,193,9,0 to 106,25,6458,4441,1971,2553,1440,9867,4116,852,31,341,17,15,152,15881,7081,8765,15422,458,1,109300,213,125571,109513,15881,152,8036,7631,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},31,455,486,0.0637860082304527,24,2.4286163266357628,0.1707040441862682
