OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2395,72,212,369,319,333,332,298,209,158,93,0,0 to 118,41,1317,1065,13,2391,4,0,205,1063,2,1457,32,1421,968,1,5,2385,1217,200,2,2,745,663,9,1417,30,111,221,220,209,203,168,108,93,58,0,0 to 106,40,1100,84,53,180,119,1102,196,117,0,65,0,0,36,1421,665,747,1417,4,0,6260,0,7699,6260,1421,36,1378,1361,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,64,67,0.0447761194029851,40
2,2,54,107,PUTNAM,Putnam,FL,9920,324,955,1350,1330,1274,1352,1434,1038,598,256,9,0 to 118,42,5622,4260,38,9893,27,0,1705,3714,133,7002,90,5868,4008,0,44,9849,3508,2341,12,7,3178,2655,16,5849,143,518,878,809,807,794,822,619,338,138,2,0 to 100,42,3904,1314,468,163,775,4806,268,699,2,502,2,1,127,5868,2666,3186,5849,19,0,24886,0,30767,24886,5868,127,2930,2875,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,180,190,0.0526315789473684,42
3,3,62,123,TAYLOR,Taylor,FL,4247,135,395,508,704,683,610,568,395,181,62,6,0 to 118,40,1901,2328,18,4236,11,0,137,1994,3,2762,46,2646,1592,0,9,4227,2389,251,6,0,1038,1597,5,2640,33,118,313,495,515,426,363,231,113,38,1,0 to 98,41,1598,797,119,126,148,2288,204,186,0,92,0,0,42,2646,1599,1042,2640,6,0,7812,0,10485,7812,2646,42,2538,2442,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,37,38,0.0263157894736842,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31134,739,3518,4512,4759,4586,3871,4076,2530,1544,928,71,0 to 119,39,16962,13945,227,30813,320,1,1832,10858,137,14001,958,19090,11932,2,110,30704,17487,1403,183,17,10006,8740,144,18890,234,1213,2821,3455,3050,2583,2752,1623,877,450,32,0 to 103,40,11063,1486,2476,3865,1512,12941,4437,1009,15,668,17,4,328,19090,8846,10097,18889,200,1,62488,0,81656,62488,19090,328,27360,26946,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,78,500,578,0.134948096885813,40
5,5,7,013,CALHOUN,Calhoun,FL,2759,81,352,373,319,374,352,345,287,181,93,2,0 to 99,41,1434,1305,20,2756,3,0,177,587,4,1334,46,1618,1135,0,6,2750,1401,214,3,0,787,822,6,1615,27,111,204,220,226,226,219,189,121,74,1,0 to 99,45,1092,182,209,132,39,1344,232,126,2,56,2,0,46,1618,824,788,1615,3,0,5890,0,7519,5890,1618,46,2228,2171,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,5,35,40,0.125,45
6,6,50,099,PALM BEACH,Palm Beach,FL,199465,4418,12421,25578,29939,27457,28932,28349,20635,13155,6970,1611,0 to 119,44,106120,92476,869,196720,2743,2,28475,106303,465,92235,3198,121652,77024,135,654,195938,118178,1418,2035,21,62125,56890,581,119596,2179,7198,18807,21873,18659,18391,16029,9356,5595,3505,60,0 to 107,40,59828,17115,20565,22088,31658,60508,27430,8404,135,6058,92,45,2490,121652,57945,63078,119594,2056,2,639138,0,761567,639138,121652,2490,51274,51015,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,394,5754,6148,0.0640858815875081,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,37687,1078,2714,4850,5205,5127,5471,5414,4190,2444,1159,35,0 to 119,44,21000,16469,218,37408,279,0,4447,14505,188,20779,816,22335,14915,7,430,36973,21979,205,149,2,12142,9973,69,22184,406,1218,3029,3564,3403,3401,3163,2308,1256,583,4,0 to 104,43,11043,4529,2872,3740,5056,12477,4651,1956,21,1486,14,1,551,22335,10049,12217,22184,151,0,99915,0,122326,99915,22335,551,22664,22648,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,76,634,710,0.107042253521127,43
8,8,51,101,PASCO,Pasco,FL,54142,1171,4462,7357,6994,7448,8136,7438,6021,3666,1416,33,0 to 119,44,29608,24353,181,53773,369,0,3454,26347,223,25858,1410,33660,20071,3,408,53362,31986,1371,296,5,17800,15443,114,33357,529,2025,4804,4880,4919,5244,4527,3598,2261,863,8,0 to 105,44,24094,1947,3863,3453,6461,21837,5059,3079,51,2207,39,6,661,33658,15565,17958,33357,301,0,173900,0,207662,173900,33658,661,25208,24670,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,104,1671,1775,0.0585915492957746,44
9,9,20,039,GADSDEN,Gadsden,FL,8707,292,768,1063,1273,1416,1382,1216,805,338,151,3,0 to 119,41,5016,3665,26,8677,29,1,1145,3741,46,4534,99,5464,3230,1,12,8665,5031,417,13,3,2864,2563,21,5448,149,452,737,804,929,914,766,428,206,78,1,0 to 99,41,1549,2695,915,289,884,4127,437,725,1,412,0,0,87,5464,2567,2876,5447,16,1,21405,0,26912,21405,5464,87,2914,2720,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,13,125,138,0.0942028985507246,41
10,10,37,073,LEON,Leon,FL,45268,1426,2603,13263,7189,5677,5118,4811,3163,1329,641,48,0 to 119,31,24676,20390,202,44214,1053,1,7104,21058,201,22161,808,29317,15898,7,46,44163,28185,281,835,16,15721,12618,127,28466,657,1595,10506,4871,3609,3014,2611,1428,676,340,10,0 to 106,28,13506,8864,3386,2710,2657,21444,4365,1409,47,603,36,30,286,29317,12983,16197,28465,851,1,143830,0,173323,143830,29317,286,12964,12563,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,66,1788,1854,0.0355987055016181,28
