OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2048,55,151,309,279,282,281,266,190,146,89,0,0 to 118,42,1115,922,11,2047,1,0,144,958,2,1205,29,1142,900,1,5,2041,990,151,1,0,584,550,7,1141,23,74,178,184,166,155,138,89,81,54,0,0 to 106,41,897,79,49,116,113,900,128,113,0,62,0,0,28,1142,551,584,1141,1,0,5630,0,6788,5630,1142,28,1201,1184,{CB6285A2-DA2E-4583-AAD5-1221776836AE},9,31,40,0.225,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9086,292,864,1234,1222,1167,1259,1308,961,537,232,10,0 to 118,43,5167,3867,52,9062,24,0,1361,3817,133,5701,82,5087,3964,0,35,9027,2959,2112,10,6,2746,2300,25,5071,129,448,780,704,706,706,703,542,266,101,2,0 to 100,42,3349,1140,405,177,699,4033,339,588,2,427,2,1,92,5087,2310,2752,5071,16,0,22965,0,28064,22965,5087,92,2769,2707,{CE511C5D-2638-44A3-B2F8-B13847543637},29,243,272,0.106617647058824,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3752,94,276,432,652,622,552,521,370,166,61,6,0 to 118,41,1643,2090,19,3741,11,0,110,1892,3,2309,41,2309,1435,0,8,3733,2118,185,6,0,855,1444,4,2303,21,83,256,458,455,375,316,210,98,36,1,0 to 98,42,1392,674,109,128,144,1956,203,177,0,85,0,0,30,2309,1447,858,2303,6,0,7012,0,9346,7012,2309,30,2278,2182,{541BD5A3-4453-499A-9896-F0EDC5353D0B},12,63,75,0.16,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,25834,575,2427,3710,4059,3811,3258,3462,2192,1395,878,67,0 to 119,40,14212,11466,156,25537,296,1,1594,9952,137,10862,806,15451,10290,1,92,25447,13932,1348,155,16,8092,7087,101,15280,188,866,2313,2850,2459,2090,2222,1309,731,395,28,0 to 103,40,8605,1200,2100,3375,1217,10434,3629,859,11,572,14,3,264,15451,7179,8170,15279,171,1,55086,0,70610,55086,15451,264,21608,21192,{EB5D2450-A892-40FD-9BA4-9821A7438525},163,396,559,0.291592128801431,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2424,66,254,304,299,336,320,314,267,175,88,1,0 to 99,43,1255,1152,17,2422,2,0,140,581,4,1191,43,1455,963,0,6,2416,1266,187,2,0,700,749,4,1453,22,89,168,208,204,204,196,176,118,70,0,0 to 99,46,967,159,203,124,35,1195,223,115,1,52,1,0,33,1455,750,701,1453,2,0,5411,0,6875,5411,1455,33,1972,1913,{3B55AA95-5170-4CAF-82A3-E99AD7459349},10,62,72,0.138888888888889,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,172509,3546,9013,21614,25793,23634,25028,24984,18729,12135,6423,1610,0 to 119,45,92214,79588,707,170243,2264,2,22760,99999,465,72509,2795,99378,72504,142,485,169623,96735,1056,1572,16,50845,46488,458,97791,1661,5277,15779,18053,15313,14994,12953,7627,4680,2984,58,0 to 107,40,47583,13524,16616,20068,25965,48014,23812,7411,113,5339,75,30,2061,99379,47294,51585,97789,1588,2,560461,0,660576,560461,99379,2061,41150,40891,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},666,5744,6410,0.10390015600624,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,31967,846,1914,3882,4472,4391,4737,4731,3707,2174,1079,34,0 to 119,46,17981,13805,181,31717,250,0,3747,13785,188,16211,729,18048,13575,4,340,31374,17735,191,120,2,9861,8024,41,17926,337,858,2393,2921,2764,2773,2588,1876,1027,508,3,0 to 104,43,8733,3605,2344,3244,4127,9810,3989,1509,15,1177,10,1,461,18048,8083,9924,17926,122,0,88133,0,106245,88133,18048,461,17669,17653,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},159,1118,1277,0.12451057165231,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,46154,966,3428,6154,5972,6350,6968,6498,5271,3233,1285,29,0 to 119,45,25301,20588,265,45837,317,0,3219,23983,223,20277,1152,27368,18375,4,407,45426,26031,1086,247,3,14452,12500,165,27117,413,1481,3925,4017,4024,4256,3717,2930,1854,742,8,0 to 105,44,19248,1579,3206,3084,5264,17457,4396,2492,31,1805,24,6,470,27367,12604,14583,27117,250,0,150460,0,177927,150460,27367,470,22209,21667,{83116673-3FAD-423E-B67E-DFE7515F5E81},173,1618,1791,0.0965940815187046,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7966,247,640,960,1195,1322,1279,1113,750,315,142,3,0 to 119,42,4598,3341,27,7937,28,1,979,3663,46,3738,84,4830,3120,1,15,7922,4485,330,12,3,2511,2283,21,4815,128,371,648,733,841,819,662,374,183,70,1,0 to 99,41,1381,2333,807,294,785,3593,437,615,1,326,0,0,65,4830,2287,2522,4814,15,1,19749,0,24624,19749,4830,65,2624,2430,{77657EA6-12D6-4645-9915-E7357C9F40D6},31,275,306,0.101307189542484,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,39280,1059,1979,11324,6221,4986,4539,4343,2948,1229,605,47,0 to 119,33,21261,17823,196,38308,971,1,5759,19834,201,17317,705,24178,15051,7,44,38259,23167,240,760,11,12820,10472,115,23407,501,1175,8805,3978,2976,2459,2162,1232,580,300,10,0 to 106,28,10582,7300,2771,2754,2053,17012,4342,1151,41,475,30,25,204,24178,10794,13259,23406,771,1,131916,0,156285,131916,24178,204,11075,10673,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},240,2843,3083,0.0778462536490431,25,2.4286163266357628,0.1707040441862682
