OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2362,69,206,366,310,331,328,294,207,158,93,0,0 to 118,41,1295,1054,13,2358,4,0,195,1057,2,1431,32,1397,959,1,5,2352,1197,196,2,2,730,654,9,1393,29,106,219,214,207,200,165,106,93,58,0,0 to 106,40,1081,82,53,177,118,1083,192,118,0,65,0,0,33,1397,656,732,1393,4,0,6211,0,7626,6211,1397,33,1361,1344,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,162,165,0.0181818181818182,40
2,2,54,107,PUTNAM,Putnam,FL,9878,323,951,1341,1327,1268,1348,1424,1034,596,256,10,0 to 118,42,5596,4243,39,9851,27,0,1698,3708,133,6950,90,5828,4006,0,44,9807,3483,2326,12,7,3152,2640,17,5809,143,513,871,805,800,792,812,615,337,138,2,0 to 100,42,3880,1298,467,164,774,4765,270,695,2,499,2,1,126,5828,2651,3160,5809,19,0,24654,0,30495,24654,5828,126,2931,2875,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,9,216,225,0.04,42
3,3,62,123,TAYLOR,Taylor,FL,4228,135,394,505,704,679,607,564,392,180,62,6,0 to 118,40,1896,2315,17,4217,11,0,136,1989,3,2742,45,2632,1587,0,9,4208,2376,250,6,0,1034,1588,4,2626,33,118,310,494,512,425,360,229,112,38,1,0 to 98,41,1586,796,119,125,147,2279,200,185,0,89,0,0,41,2632,1590,1038,2626,6,0,7800,0,10459,7800,2632,41,2537,2441,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,7,58,65,0.107692307692308,41
4,4,46,091,OKALOOSA,Okaloosa,FL,30626,714,3435,4433,4695,4515,3816,4003,2495,1522,926,72,0 to 119,39,16689,13710,227,30313,312,1,1818,10729,137,13736,951,18725,11789,2,110,30204,17132,1401,175,17,9820,8570,143,18533,227,1182,2769,3400,2988,2541,2690,1591,856,448,33,0 to 103,40,10815,1463,2427,3828,1474,12686,4373,1000,14,667,16,4,327,18725,8672,9907,18532,192,1,61772,0,80576,61772,18725,327,26982,26569,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,64,799,863,0.0741599073001159,40
5,5,7,013,CALHOUN,Calhoun,FL,2741,78,350,370,319,370,348,344,286,181,93,2,0 to 99,41,1427,1294,20,2738,3,0,172,591,4,1326,46,1607,1128,0,6,2732,1391,213,3,0,783,815,6,1604,27,111,202,220,224,222,217,188,121,74,1,0 to 99,45,1082,182,209,131,38,1335,231,126,2,56,2,0,40,1607,817,784,1604,3,0,5861,0,7479,5861,1607,40,2224,2167,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,29,29,0,46
6,6,50,099,PALM BEACH,Palm Beach,FL,197304,4342,12117,25241,29614,27162,28619,28074,20506,13077,6940,1612,0 to 119,44,105021,91409,874,194602,2700,2,28033,105963,465,90567,3166,119911,76605,134,654,193821,116499,1397,1994,21,61231,56079,586,117896,2143,7030,18557,21574,18394,18126,15785,9237,5528,3476,61,0 to 107,40,58806,16816,20260,22014,31226,59455,27215,8310,133,5991,89,44,2454,119911,57109,62168,117894,2015,2,632047,0,752728,632047,119911,2454,50229,49970,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,534,8935,9469,0.056394550638927,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,37224,1060,2642,4769,5144,5072,5413,5350,4164,2419,1156,35,0 to 119,44,20758,16249,217,36950,274,0,4363,14541,188,20321,800,22015,14784,6,419,36527,21665,204,144,2,11968,9832,69,21869,405,1188,2976,3510,3359,3358,3113,2286,1236,580,4,0 to 104,43,10848,4451,2827,3743,4974,12240,4655,1885,20,1442,14,1,544,22015,9905,12041,21869,146,0,98841,0,120930,98841,22015,544,22252,22236,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,72,1186,1258,0.0572337042925278,43
8,8,51,101,PASCO,Pasco,FL,53519,1153,4397,7266,6904,7348,8037,7372,5969,3630,1411,32,0 to 119,44,29257,24008,254,53153,366,0,3413,26225,223,25362,1387,33141,19927,3,448,52702,31500,1341,293,5,17509,15172,160,32841,522,1965,4743,4806,4839,5150,4460,3555,2230,861,8,0 to 105,44,23671,1912,3809,3449,6328,21460,5053,3034,50,2177,37,6,646,33139,15293,17666,32841,298,0,171578,0,204823,171578,33139,646,24911,24372,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,100,1727,1827,0.0547345374931582,44
9,9,20,039,GADSDEN,Gadsden,FL,8649,287,757,1055,1264,1407,1380,1208,802,336,150,3,0 to 119,41,4975,3647,27,8619,29,1,1142,3740,46,4485,98,5419,3216,1,13,8606,4990,413,13,3,2836,2545,22,5403,146,448,729,799,921,909,760,426,203,77,1,0 to 99,41,1537,2668,909,289,878,4086,439,719,1,405,0,0,83,5419,2549,2848,5402,16,1,21301,0,26763,21301,5419,83,2893,2699,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,13,227,240,0.0541666666666667,41
10,10,37,073,LEON,Leon,FL,44899,1379,2569,13143,7134,5646,5081,4781,3152,1325,640,49,0 to 119,32,24481,20220,198,43849,1049,1,7046,21012,201,21835,805,29053,15791,7,48,43796,27928,278,831,16,15582,12503,121,28206,645,1580,10409,4829,3586,2984,2581,1419,672,338,10,0 to 106,28,13340,8794,3361,2711,2619,21218,4369,1387,47,593,36,30,283,29053,12867,16055,28205,847,1,142899,0,172131,142899,29053,283,12777,12376,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,85,2256,2341,0.0363092695429304,28
