OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1707,46,117,258,240,230,233,219,158,120,86,0,0 to 118,43,913,786,8,1707,0,0,117,834,2,929,25,829,874,1,3,1703,735,94,0,0,401,424,4,829,14,52,136,144,116,113,95,56,52,51,0,0 to 106,40,639,64,39,87,92,635,102,94,0,51,0,0,20,829,424,401,829,0,0,5124,0,5964,5124,829,20,1025,1008,{CB6285A2-DA2E-4583-AAD5-1221776836AE},6,27,33,0.181818181818182,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6840,208,640,896,933,870,942,1014,707,416,206,8,0 to 118,43,3944,2852,44,6825,15,0,1068,3169,133,3662,69,2992,3821,0,27,6798,1714,1271,3,4,1594,1380,11,2985,74,297,473,421,428,405,405,283,141,64,1,0 to 100,40,1892,741,284,68,531,2360,94,451,2,305,2,0,61,2992,1385,1596,2985,7,0,19753,8,22766,19761,2992,61,1875,1812,{CE511C5D-2638-44A3-B2F8-B13847543637},41,260,301,0.136212624584718,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3002,67,189,326,551,527,454,423,284,132,45,4,0 to 118,41,1255,1728,19,2992,10,0,87,1664,3,1668,32,1707,1289,0,6,2986,1600,103,4,0,530,1171,2,1703,10,47,180,370,373,295,228,123,60,21,0,0 to 95,41,944,598,82,79,134,1449,120,155,0,71,0,0,22,1707,1172,533,1703,4,0,6410,6,8148,6416,1707,22,1784,1687,{541BD5A3-4453-499A-9896-F0EDC5353D0B},18,126,144,0.125,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,19209,411,1592,2722,2971,2761,2443,2599,1710,1155,793,52,0 to 119,41,10764,8321,124,18972,236,1,1048,8712,137,6792,473,10072,9038,1,98,18875,9309,654,96,13,5335,4560,68,9963,122,522,1592,1857,1549,1362,1419,864,483,290,12,0 to 103,40,5062,778,1653,2470,867,6684,2412,655,5,445,6,1,174,10072,4618,5386,9962,109,1,46883,126,57157,47009,10072,174,15009,14585,{EB5D2450-A892-40FD-9BA4-9821A7438525},191,702,893,0.213885778275476,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1766,40,151,209,238,261,237,227,201,136,66,0,0 to 99,44,890,862,14,1764,2,0,85,569,4,781,19,944,818,0,4,1760,845,97,2,0,426,515,1,942,13,45,101,153,138,135,121,112,80,46,0,0 to 99,46,619,117,116,90,30,764,148,84,1,41,1,0,22,944,516,427,942,2,0,4942,0,5896,4942,944,22,1375,1315,{3B55AA95-5170-4CAF-82A3-E99AD7459349},17,102,119,0.142857142857143,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,138592,2531,5754,16731,20244,18717,20101,20675,16014,10522,5694,1609,0 to 119,47,74199,63862,531,136996,1594,2,15818,90143,465,50969,1742,69855,68169,146,422,136436,68073,926,843,13,35521,33205,273,68999,1086,3148,11589,12808,10856,10552,8990,5200,3284,2288,54,0 to 106,40,31330,9782,11577,16310,18366,32749,17884,6456,85,4605,59,26,1739,69855,33655,35898,68997,856,2,459808,737,531040,460545,69855,1739,27706,27444,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},432,4950,5382,0.0802675585284281,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,24401,620,1299,2777,3354,3348,3699,3655,2914,1738,967,30,0 to 119,47,13815,10392,194,24226,175,0,2591,12005,188,10536,501,11540,12492,4,365,23858,11322,172,43,2,6288,5190,16,11494,213,528,1544,1876,1818,1830,1598,1145,618,367,2,0 to 104,43,5349,2427,1532,2186,2591,6244,2659,1159,6,910,5,1,376,11539,5211,6311,11494,45,0,74734,129,86460,74863,11539,376,12359,12344,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},91,847,938,0.0970149253731343,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,33816,681,2309,4465,4375,4585,5135,4894,4003,2390,955,24,0 to 119,45,18605,14992,219,33585,231,0,2673,18070,223,14822,760,16544,16987,5,280,33300,15847,533,161,2,8582,7669,129,16380,240,815,2536,2512,2438,2577,2216,1727,1057,417,8,0 to 105,43,11746,1012,2091,1531,3441,10965,1974,1795,18,1326,12,4,305,16543,7742,8666,16380,163,0,120805,71,137499,120876,16543,305,18460,17915,{83116673-3FAD-423E-B67E-DFE7515F5E81},168,1583,1751,0.0959451741861793,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6401,182,427,753,1009,1106,1053,892,617,245,114,3,0 to 119,42,3697,2692,12,6376,24,1,733,3233,46,2677,67,3431,2962,1,7,6369,3303,117,11,0,1708,1706,6,3420,89,228,470,560,638,594,450,245,115,41,1,0 to 98,40,1037,1470,642,271,657,2347,416,482,1,262,0,0,58,3431,1708,1717,3419,11,1,17130,16,20628,17146,3431,58,1984,1789,{77657EA6-12D6-4645-9915-E7357C9F40D6},6,184,190,0.031578947368421,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,30485,664,1170,9426,4683,3709,3513,3416,2388,967,504,45,0 to 119,33,16501,13873,111,29803,681,1,3737,17832,201,11236,430,16153,14288,5,39,29762,15552,129,462,10,8649,6999,33,15681,252,593,7121,2510,1759,1460,1261,681,314,193,9,0 to 106,25,6574,4545,1998,2564,1459,10091,4131,859,31,346,17,15,152,16153,7196,8917,15680,472,1,109884,214,126431,110098,16153,152,8087,7682,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},199,2235,2434,0.0817584223500411,24,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1566,43,92,149,196,208,245,278,210,108,36,1,0 to 101,48,748,815,3,1545,21,0,58,895,41,845,33,810,753,1,2,1543,674,119,14,3,313,479,1,793,11,34,79,130,107,149,147,84,46,23,0,0 to 99,48,334,391,48,20,38,703,52,74,2,43,0,0,12,810,488,321,793,17,0,4219,2,5045,4221,810,12,674,636,{862C7BAB-C64B-458C-A6FA-56543968D206},6,65,71,0.0845070422535211,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2684,129,294,331,327,342,381,342,292,157,81,8,0 to 101,42,1553,1126,5,2648,36,0,157,1146,53,1691,98,1342,1339,1,2,2645,897,427,16,2,750,573,1,1324,46,106,166,182,184,225,182,133,67,51,0,0 to 101,44,474,741,64,45,66,1139,119,200,1,68,2,2,28,1342,578,763,1324,18,0,5827,18,7198,5845,1342,28,1857,1760,{89851E42-542B-499A-AC7E-D8F5369F3D0B},10,55,65,0.153846153846154,44,2.169691637311982,0.1740263300452793
