OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2596,83,233,405,350,351,363,330,225,163,93,0,0 to 118,41,1428,1152,16,2591,5,0,248,1071,2,1630,36,1573,1017,1,5,2585,1348,220,2,3,837,719,12,1568,35,120,248,248,225,225,194,121,98,59,0,0 to 106,40,1232,94,56,186,129,1236,203,127,0,80,0,0,43,1573,722,839,1568,5,0,6630,0,8220,6630,1573,43,1512,1495,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,6,90,96,0.0625,40
2,2,54,107,PUTNAM,Putnam,FL,10458,353,1033,1419,1392,1333,1424,1497,1094,632,271,10,0 to 118,42,5909,4508,41,10429,29,0,1828,3831,133,7515,91,6295,4120,0,43,10386,3893,2381,13,8,3397,2856,21,6274,159,563,944,864,858,854,878,663,360,149,3,0 to 100,42,4195,1388,517,174,860,5130,284,773,2,557,2,1,138,6295,2868,3406,6274,21,0,26375,0,32681,26375,6295,138,3097,3043,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,12,212,224,0.0535714285714286,42
3,3,62,123,TAYLOR,Taylor,FL,4354,148,415,521,709,696,624,579,403,189,64,6,0 to 118,40,1964,2375,15,4345,9,0,156,2006,3,2868,49,2707,1639,0,8,4337,2434,268,5,0,1078,1621,3,2702,35,123,319,499,527,436,372,236,119,40,1,0 to 98,41,1655,806,120,121,150,2349,203,190,0,97,0,0,45,2707,1623,1081,2702,5,0,8277,0,11011,8277,2707,45,2583,2489,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,14,15,0.0666666666666667,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33071,878,3939,4825,5102,4831,4043,4261,2607,1579,937,69,0 to 119,38,17965,14873,233,32726,344,1,1922,11251,137,15027,1037,20193,12766,1,111,32617,18557,1412,208,16,10565,9265,139,19969,285,1290,3014,3709,3223,2705,2888,1686,903,459,31,0 to 103,40,13929,1866,2111,2063,1737,15438,2794,1077,14,706,17,5,359,20193,9382,10670,19968,224,1,69126,0,89395,69126,20193,359,29048,28635,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,24,363,387,0.062015503875969,40
5,5,7,013,CALHOUN,Calhoun,FL,2855,90,375,393,333,382,358,350,292,187,93,2,0 to 99,41,1494,1342,19,2852,3,0,191,592,4,1387,46,1673,1175,0,7,2845,1446,224,3,0,821,843,6,1670,31,117,212,231,233,232,224,194,124,74,1,0 to 99,45,1144,184,214,128,38,1404,228,132,2,57,2,0,43,1673,845,822,1670,3,0,6107,0,7791,6107,1673,43,2281,2224,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,62,62,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,221268,5193,15174,29398,33635,30671,32061,30961,21694,13641,7176,1664,0 to 119,43,117336,102613,1319,218056,3210,2,32747,111831,465,107687,3665,139479,80914,133,742,217189,135184,1786,2488,21,71001,64980,989,136970,2613,8785,21854,25292,21462,21122,18358,10238,5996,3681,78,0 to 107,39,69977,19415,23967,23611,35969,70613,30388,9168,160,6639,120,52,2725,139479,66259,72168,136968,2509,2,709496,0,849769,709496,139479,2725,59493,59235,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,297,4030,4327,0.0686387797550266,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,42130,1321,3331,5616,5867,5696,6053,5916,4465,2602,1224,39,0 to 119,43,23385,18535,210,41811,319,0,5055,14799,188,24444,896,25287,16354,6,483,41324,24894,211,181,2,13734,11309,62,25105,463,1435,3516,4103,3847,3866,3548,2506,1369,629,6,0 to 104,42,12697,5157,3264,3987,5792,14328,4985,2428,23,1749,14,2,611,25288,11400,13826,25105,183,0,111077,0,136443,111077,25288,611,26608,26592,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,51,1447,1498,0.034045393858478,43
8,8,51,101,PASCO,Pasco,FL,61340,1390,5439,8546,8012,8546,9218,8289,6461,3888,1505,46,0 to 119,43,33465,27695,180,60930,410,0,3468,29245,223,30290,1620,39316,21549,4,471,60456,37439,1538,333,5,20791,18071,115,38977,643,2526,5713,5777,5847,6147,5284,3964,2459,940,15,0 to 105,43,28690,2311,4531,3445,7520,25979,5478,3534,69,2529,49,9,724,39315,18213,20966,38977,338,0,193310,0,232740,193310,39315,724,27758,27222,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,170,1613,1783,0.0953449242849131,44
9,9,20,039,GADSDEN,Gadsden,FL,8927,306,820,1091,1310,1446,1409,1238,815,338,151,3,0 to 119,41,5133,3770,24,8896,30,1,1177,3769,46,4797,104,5600,3314,1,12,8884,5152,431,14,3,2928,2636,19,5583,157,475,754,831,955,930,784,432,203,78,1,0 to 98,41,1605,2759,942,277,916,4237,430,737,1,419,0,0,94,5600,2640,2941,5582,17,1,22474,0,28117,22474,5600,94,3078,2884,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,78,82,0.0487804878048781,41
10,10,37,073,LEON,Leon,FL,47532,1648,2871,14052,7515,5917,5308,4942,3226,1354,643,56,0 to 119,31,25880,21421,231,46422,1109,1,7580,21358,201,23952,880,31015,16460,8,49,46367,29816,292,889,18,16599,13362,147,30108,754,1730,11143,5146,3797,3172,2735,1482,701,343,12,0 to 106,27,14567,9336,3581,2624,2879,22941,4288,1544,51,676,38,32,309,31015,13754,17105,30107,907,1,150878,0,182056,150878,31015,309,14058,13658,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,37,1118,1155,0.032034632034632,28
