OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1468,38,84,194,213,192,207,201,145,113,81,0,0 to 118,45,782,681,5,1468,0,0,93,791,2,721,18,645,820,1,2,1465,585,60,0,0,296,348,1,645,11,34,97,119,86,92,81,39,42,44,0,0 to 106,41,489,43,32,81,84,473,88,82,0,43,0,0,19,645,348,296,645,0,0,4705,0,5361,4705,645,19,736,719,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,77,81,0.0493827160493827,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6252,174,556,813,852,801,873,938,653,385,199,8,0 to 118,44,3624,2584,44,6239,13,0,944,3117,133,2956,54,2510,3717,0,25,6214,1443,1062,3,2,1327,1170,8,2505,58,254,404,350,366,341,328,238,114,56,1,0 to 100,40,1539,670,241,55,477,1942,86,417,2,268,1,0,54,2510,1174,1328,2505,5,0,18067,8,20597,18075,2510,54,1644,1581,{CE511C5D-2638-44A3-B2F8-B13847543637},16,166,182,0.0879120879120879,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2791,64,160,297,526,512,419,380,264,122,43,4,0 to 118,41,1142,1629,20,2781,10,0,82,1610,3,1470,30,1547,1237,0,7,2774,1467,76,4,0,445,1098,0,1543,8,39,156,350,356,268,192,110,49,19,0,1 to 95,40,837,573,80,53,131,1323,89,132,0,62,0,0,20,1547,1099,448,1543,4,0,5965,6,7543,5971,1547,20,1641,1542,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,45,49,0.0816326530612245,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,15611,321,1082,2125,2419,2228,1983,2184,1458,1021,738,52,0 to 119,43,8861,6645,105,15405,205,1,800,8031,137,4591,335,7280,8241,1,89,15316,6967,237,71,5,3848,3304,52,7204,81,326,1178,1353,1113,975,1047,623,349,225,10,0 to 103,40,3643,578,1422,1561,718,4913,1573,570,5,367,6,1,139,7280,3342,3886,7203,76,1,41596,129,49071,41725,7280,139,10541,10116,{EB5D2450-A892-40FD-9BA4-9821A7438525},91,477,568,0.160211267605634,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1539,32,119,187,217,230,213,205,172,111,53,0,0 to 99,44,768,757,14,1537,2,0,63,561,4,655,19,776,758,0,5,1532,699,75,2,0,329,444,1,774,9,35,90,136,120,117,103,82,53,31,0,0 to 99,44,524,109,57,84,30,634,110,75,1,39,1,0,19,776,445,330,774,2,0,4732,0,5518,4732,776,19,1158,1097,{3B55AA95-5170-4CAF-82A3-E99AD7459349},10,63,73,0.136986301369863,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,122743,2135,4344,14252,17608,16442,17800,18636,14677,9806,5440,1603,0 to 119,48,66081,56279,383,121552,1189,2,12885,84934,465,43124,1434,56509,65765,151,318,121089,55101,859,539,10,28885,26896,179,55960,877,2290,9528,10379,8859,8556,7176,4065,2688,2040,51,0 to 106,40,24028,8483,9834,13615,15155,25835,14970,5932,73,4244,52,24,1614,56509,27186,29128,55958,549,2,399000,641,456769,399641,56509,1614,19908,19644,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},358,3996,4354,0.0822232429949472,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,21692,511,992,2384,2960,2965,3305,3322,2665,1632,930,26,0 to 119,48,12347,9179,166,21540,152,0,2229,11611,188,8599,362,9631,11758,4,299,21237,9448,160,22,1,5263,4341,4,9608,174,422,1320,1577,1514,1500,1325,937,527,334,1,0 to 104,43,4231,2168,1302,1907,2175,5088,2345,1023,4,817,4,1,343,9631,4352,5275,9608,23,0,66198,128,76013,66326,9631,343,9917,9902,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},37,704,741,0.0499325236167341,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,28272,584,1746,3574,3730,3924,4343,4171,3341,1989,856,14,0 to 119,46,15708,12481,83,28105,167,0,2339,16184,223,11827,618,12088,15987,4,193,27908,11648,337,101,2,6267,5709,9,11985,191,562,1928,1950,1865,1901,1564,1132,679,314,2,0 to 105,42,8670,826,1732,757,2770,8234,981,1449,12,1100,7,1,251,12088,5755,6324,11985,103,0,104338,69,116562,104407,12088,251,14944,14395,{83116673-3FAD-423E-B67E-DFE7515F5E81},117,1431,1548,0.0755813953488372,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5979,159,379,685,947,1034,998,851,586,230,107,3,0 to 119,42,3463,2506,10,5955,23,1,679,3189,46,2373,50,3106,2865,2,6,5948,3011,85,10,0,1517,1575,4,3096,79,202,421,505,581,546,413,222,101,35,1,0 to 98,40,941,1308,583,264,587,2114,395,453,1,246,0,0,56,3106,1577,1525,3095,10,1,15864,16,19033,15880,3106,56,1648,1453,{77657EA6-12D6-4645-9915-E7357C9F40D6},8,88,96,0.0833333333333333,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,26940,578,907,8033,4071,3340,3169,3161,2233,908,493,47,0 to 119,34,14502,12314,124,26350,589,1,2914,17179,201,8850,316,13219,13687,4,30,26318,12736,95,382,6,7051,5744,36,12831,219,448,6013,1958,1421,1159,1025,527,258,180,11,0 to 106,24,5251,3285,1701,2594,1134,7450,4247,752,28,312,15,12,120,13219,5907,7271,12830,388,1,96019,211,109590,96230,13219,120,6368,5957,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},82,1421,1503,0.0545575515635396,24,2.4286163266357628,0.1707040441862682
