OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1422,37,74,183,210,189,201,194,142,111,81,0,0 to 118,45,760,657,5,1422,0,0,88,788,2,683,18,615,804,1,2,1419,562,52,0,0,281,332,1,614,11,28,91,118,82,86,75,39,40,44,0,0 to 106,41,463,40,32,79,84,444,86,79,0,39,0,0,18,614,332,281,614,0,0,4556,0,5179,4556,614,18,690,673,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,72,75,0.04,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6089,171,529,780,832,787,851,911,642,381,197,8,0 to 118,44,3538,2506,45,6078,11,0,925,3130,133,2793,41,2412,3653,0,24,6054,1390,1019,1,2,1278,1122,9,2409,57,244,385,342,356,327,310,227,111,52,1,0 to 100,40,1469,651,234,55,471,1854,84,410,1,255,0,0,50,2412,1124,1279,2409,3,0,17529,8,19960,17537,2412,50,1544,1481,{CE511C5D-2638-44A3-B2F8-B13847543637},10,217,227,0.0440528634361234,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2716,61,145,291,516,501,410,369,260,116,43,4,0 to 118,41,1099,1597,20,2706,10,0,76,1603,3,1396,30,1496,1214,0,6,2700,1422,70,4,0,418,1074,0,1492,6,34,152,349,347,258,181,107,43,19,0,1 to 95,40,796,566,81,49,131,1275,86,126,0,60,0,0,18,1496,1075,421,1492,4,0,5819,6,7346,5825,1496,18,1559,1460,{541BD5A3-4453-499A-9896-F0EDC5353D0B},8,58,66,0.121212121212121,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,14658,301,936,1989,2269,2113,1860,2045,1382,992,721,50,0 to 119,43,8386,6175,97,14465,192,1,765,7914,137,3976,284,6553,8026,1,78,14387,6264,219,57,5,3479,2955,49,6483,72,280,1089,1224,1011,865,926,548,315,205,10,0 to 103,40,3300,521,1325,1337,683,4453,1347,539,5,339,5,1,130,6545,2984,3512,6482,62,1,39651,129,46390,39780,6545,130,9104,8678,{EB5D2450-A892-40FD-9BA4-9821A7438525},45,598,643,0.0699844479004666,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1468,28,107,178,203,225,200,198,167,110,52,0,0 to 99,44,728,726,14,1466,2,0,57,558,4,621,19,731,736,0,1,1465,674,55,2,0,308,420,1,729,7,30,85,128,117,107,96,79,52,30,0,0 to 99,44,487,105,55,82,29,593,107,72,1,38,1,0,14,731,421,309,729,2,0,4642,0,5383,4642,731,14,1082,1021,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,41,45,0.0888888888888889,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,118241,2034,3984,13451,16817,15790,17138,18089,14335,9634,5366,1603,0 to 119,48,63805,54072,364,117100,1139,2,11957,83684,465,40345,1325,52825,64991,152,273,116680,51503,773,493,10,27054,25059,163,52276,816,2088,8838,9660,8297,8030,6695,3794,2545,1965,51,0 to 106,40,21973,8199,9350,12754,14214,23773,14289,5761,71,4133,49,24,1588,52779,25327,27275,52274,503,2,380491,637,434520,381128,52779,1588,17689,17425,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},325,6430,6755,0.0481125092524056,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,20972,465,907,2267,2854,2866,3218,3249,2607,1593,920,26,0 to 119,48,11968,8838,166,20806,166,0,2124,11593,188,8038,327,9179,11518,4,271,20531,8986,156,36,1,5018,4120,4,9142,162,403,1250,1500,1440,1442,1266,889,501,325,1,0 to 104,43,3939,2100,1241,1862,2078,4771,2293,970,4,783,3,1,336,9179,4139,5036,9142,37,0,63462,128,72823,63590,9179,336,9106,9091,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},52,903,955,0.0544502617801047,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,26719,543,1453,3257,3587,3740,4126,4034,3213,1923,828,15,0 to 119,47,14899,11739,81,26564,155,0,2228,15841,223,11019,544,11068,15472,4,175,26385,10702,271,88,2,5740,5224,9,10973,167,476,1762,1833,1719,1730,1447,1020,615,291,3,0 to 105,42,7952,765,1634,622,2601,7551,821,1373,11,1047,5,1,244,11063,5266,5788,10973,90,0,99381,70,110577,99451,11063,244,12652,12103,{83116673-3FAD-423E-B67E-DFE7515F5E81},91,1620,1711,0.0531852717708942,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5939,155,372,680,943,1029,995,848,580,227,107,3,0 to 119,42,3442,2489,8,5915,23,1,675,3174,46,2346,49,3073,2858,2,6,5908,2982,80,10,0,1502,1558,2,3062,76,198,417,499,577,542,411,218,98,35,1,0 to 98,40,921,1295,578,268,584,2078,400,449,1,242,0,0,56,3072,1560,1510,3061,10,1,15593,16,18729,15609,3072,56,1627,1432,{77657EA6-12D6-4645-9915-E7357C9F40D6},4,196,200,0.02,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,26029,558,879,7601,3933,3246,3097,3099,2206,885,479,46,0 to 119,35,13994,11919,116,25468,560,1,2765,16889,201,8200,293,12458,13536,5,30,25435,11983,89,353,5,6631,5416,25,12072,213,431,5646,1836,1336,1090,970,498,234,166,10,0 to 105,24,4836,3102,1614,2520,1035,6879,4158,724,26,296,13,11,118,12430,5568,6835,12071,358,1,92979,212,105764,93191,12430,118,6024,5613,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},29,2327,2356,0.0123089983022071,24,2.4286163266357628,0.1707040441862682
