OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1187,32,53,145,158,152,166,167,129,106,79,0,0 to 118,48,680,501,6,1187,0,0,65,762,2,482,14,420,765,0,2,1185,386,34,0,0,223,197,0,420,10,20,62,67,47,54,54,29,35,42,0,0 to 106,45,345,28,20,27,61,326,33,50,0,28,0,0,9,420,197,223,420,0,0,3497,0,3925,3497,420,9,560,543,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,30,34,0.117647058823529,45,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4799,114,257,567,701,644,703,752,516,342,181,22,0 to 118,46,2846,1905,48,4789,10,0,641,3490,133,1461,28,1669,3128,0,2,4787,1030,637,1,1,860,790,17,1667,43,159,289,249,261,218,201,121,77,40,11,0 to 100,38,856,482,201,128,353,1137,177,320,1,186,0,0,33,1669,791,861,1667,2,0,12288,8,13977,12296,1669,33,327,259,{CE511C5D-2638-44A3-B2F8-B13847543637},27,344,371,0.0727762803234501,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2172,46,64,222,442,417,342,296,207,96,36,4,0 to 118,42,847,1303,22,2163,9,0,62,1504,3,839,29,1125,1040,0,7,2156,1069,53,3,0,259,863,0,1122,3,17,113,294,276,202,121,63,25,11,0,4 to 92,39,547,493,64,18,121,939,62,81,0,29,0,0,5,1125,863,262,1122,3,0,4406,6,5567,4412,1125,5,892,792,{541BD5A3-4453-499A-9896-F0EDC5353D0B},9,27,36,0.25,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,10803,243,339,1218,1765,1590,1454,1501,1117,862,666,48,0 to 119,46,6295,4403,105,10642,160,1,587,7316,137,1770,140,3847,6910,1,45,10597,3618,201,23,5,2060,1713,46,3819,43,136,648,775,609,525,466,313,185,140,7,0 to 103,39,2095,361,670,693,517,2463,839,362,4,212,2,0,67,3847,1724,2077,3818,28,1,27130,132,31155,27262,3847,67,3354,2928,{EB5D2450-A892-40FD-9BA4-9821A7438525},46,610,656,0.0701219512195122,39,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1080,16,34,105,162,188,150,165,126,88,46,0,0 to 99,47,543,522,15,1080,0,0,35,539,4,455,12,517,562,0,1,1079,501,16,0,0,217,299,1,517,4,14,54,98,96,71,68,49,36,27,0,1 to 99,44,323,83,36,75,23,407,87,54,0,31,0,0,8,517,299,217,517,0,0,3717,0,4249,3717,517,8,562,501,{3B55AA95-5170-4CAF-82A3-E99AD7459349},8,119,127,0.062992125984252,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,101831,1676,2965,9909,14327,13548,14831,16105,13052,8837,4918,1663,0 to 119,50,55065,46365,401,100842,987,2,8336,78972,465,26823,741,39886,61517,163,265,100419,38933,603,343,7,20369,18988,179,39536,655,1534,5831,7466,6513,6181,5170,2953,1952,1564,67,0 to 106,41,14669,6365,7025,11477,10833,15558,13145,4284,46,3083,31,16,1039,39886,19173,20525,39534,350,2,260800,644,301931,261444,39886,1039,10268,10003,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},225,4080,4305,0.0522648083623693,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,16792,318,511,1558,2291,2313,2594,2690,2211,1406,828,72,0 to 119,50,9667,6849,276,16640,152,0,1371,11832,188,4473,166,6458,10053,5,276,16359,6311,125,22,0,3519,2833,84,6436,123,265,861,1087,1053,1010,859,565,347,251,37,0 to 104,43,2184,1451,962,1839,1370,2693,2373,575,2,409,2,1,212,6458,2844,3530,6436,22,0,40238,131,46877,40369,6458,212,4191,4176,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},77,926,1003,0.0767696909272183,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,21463,424,648,2196,2938,3070,3420,3453,2827,1690,755,42,0 to 119,49,12095,9273,95,21352,111,0,1741,14915,223,6872,294,7608,13721,2,132,21218,7414,148,45,1,3930,3605,27,7562,119,256,1146,1319,1210,1211,1008,694,405,224,16,0 to 105,42,5293,567,1194,508,1830,5065,667,1003,10,691,4,1,155,7608,3628,3953,7562,46,0,65340,70,73070,65410,7608,155,4950,4399,{83116673-3FAD-423E-B67E-DFE7515F5E81},54,1224,1278,0.0422535211267606,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,4720,108,228,478,787,827,808,680,489,192,101,22,0 to 119,44,2849,1830,41,4698,21,1,356,3285,46,1336,29,2085,2625,1,9,4689,2026,51,8,0,1034,1011,32,2077,51,125,275,361,403,366,250,137,67,30,20,0 to 105,40,571,782,309,415,367,1112,598,299,0,158,0,0,29,2085,1012,1041,2076,8,1,11733,16,13876,11749,2085,29,839,646,{77657EA6-12D6-4645-9915-E7357C9F40D6},18,135,153,0.117647058823529,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,18337,317,569,3305,3116,2608,2585,2652,1961,768,406,50,0 to 119,41,9569,8645,123,18011,325,1,1400,14385,201,3851,178,5643,12648,2,44,17967,5461,59,119,4,2918,2587,15,5520,87,228,1865,1089,725,637,558,260,104,72,18,0 to 105,29,1673,1795,647,1405,394,2976,2150,420,14,157,10,7,27,5643,2652,2976,5519,123,1,58992,215,64963,59207,5643,27,2397,1982,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},86,1179,1265,0.0679841897233202,29,2.4286163266357628,0.1707040441862682
