OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1261,33,61,154,176,162,179,174,135,108,79,0,0 to 118,48,718,537,6,1261,0,0,77,772,2,548,17,480,778,1,2,1258,443,37,0,0,253,226,1,480,10,25,69,84,56,65,60,33,36,42,0,0 to 106,43,397,30,23,30,73,374,33,67,0,35,0,0,10,480,226,253,480,0,0,3884,0,4373,3884,480,10,627,610,{CB6285A2-DA2E-4583-AAD5-1221776836AE},5,69,74,0.0675675675675676,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5058,121,306,595,731,680,735,796,534,349,182,29,0 to 118,46,2988,2014,56,5048,10,0,724,3412,133,1703,30,1864,3185,0,9,5039,1137,725,1,1,971,872,19,1862,46,180,307,275,289,245,239,142,82,41,18,0 to 100,38,1014,510,224,114,393,1299,170,343,1,202,0,0,38,1864,873,972,1862,2,0,13605,8,15489,13613,1864,38,539,471,{CE511C5D-2638-44A3-B2F8-B13847543637},14,216,230,0.0608695652173913,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2325,47,80,242,464,449,361,319,222,99,38,4,0 to 118,41,925,1379,21,2316,9,0,64,1522,3,1005,29,1230,1089,0,6,2310,1168,59,3,0,305,922,0,1227,4,22,127,308,302,217,139,72,27,12,0,1 to 92,39,615,516,74,22,125,1040,62,94,0,39,0,0,10,1230,922,308,1227,3,0,4918,6,6183,4924,1230,10,1059,961,{541BD5A3-4453-499A-9896-F0EDC5353D0B},6,43,49,0.122448979591837,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11398,244,380,1318,1846,1688,1535,1588,1173,896,683,47,0 to 119,46,6617,4685,96,11227,170,1,625,7359,137,2214,161,4410,6948,1,39,11188,4162,210,33,5,2380,1946,46,4372,49,152,740,852,696,606,547,369,227,165,7,0 to 103,40,2424,411,805,732,576,2915,881,435,4,262,2,0,88,4410,1963,2401,4371,38,1,29463,132,34053,29595,4410,88,3785,3359,{EB5D2450-A892-40FD-9BA4-9821A7438525},27,408,435,0.0620689655172414,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1236,20,71,130,179,201,172,175,139,99,50,0,0 to 99,45,630,591,15,1235,1,0,40,553,4,516,13,587,648,0,1,1234,569,17,1,0,252,333,1,586,5,21,62,111,103,83,75,56,42,29,0,0 to 99,44,380,92,41,73,25,474,87,59,1,32,1,0,10,587,334,252,586,1,0,4131,0,4728,4131,587,10,846,785,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,47,51,0.0784313725490196,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,105714,1755,3147,10603,14893,14103,15416,16613,13369,9050,5076,1689,0 to 119,50,57248,48062,404,104693,1019,2,9204,80509,465,30309,851,43187,62082,159,286,104253,42146,659,375,7,22181,20436,188,42805,707,1675,6471,7984,6989,6677,5584,3178,2118,1711,93,0 to 106,41,16125,6924,7873,11883,11722,17313,13770,4703,59,3384,40,18,1168,43187,20645,22346,42803,382,2,292074,644,336552,292718,43187,1168,11313,11048,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},163,4798,4961,0.0328562789760129,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,17959,346,608,1709,2466,2485,2780,2850,2319,1459,851,86,0 to 119,49,10285,7430,244,17803,156,0,1621,11870,188,5381,202,7341,10358,5,255,17543,7170,145,25,1,3987,3261,67,7315,134,318,956,1227,1187,1158,984,658,397,271,51,0 to 104,43,2679,1680,1092,1864,1653,3299,2363,695,2,527,2,1,246,7341,3276,3998,7315,26,0,46743,131,54275,46874,7341,246,5317,5302,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},45,888,933,0.0482315112540193,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22405,434,748,2360,3079,3188,3578,3572,2905,1726,777,38,0 to 119,48,12629,9691,85,22283,122,0,1993,14883,223,7759,346,8338,13933,3,131,22149,8128,153,55,2,4339,3930,12,8281,123,302,1268,1435,1312,1334,1107,764,439,243,11,0 to 105,42,5944,628,1303,406,2049,5656,576,1082,10,753,4,1,183,8338,3955,4371,8281,57,0,73134,70,81599,73204,8338,183,6196,5645,{83116673-3FAD-423E-B67E-DFE7515F5E81},38,1024,1062,0.0357815442561205,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5198,114,263,555,851,912,888,758,536,199,103,19,0 to 119,43,3040,2136,22,5176,21,1,478,3257,46,1715,34,2537,2656,0,5,5172,2478,51,8,0,1209,1305,15,2529,55,149,349,423,481,446,333,180,73,31,17,0 to 98,40,736,985,435,373,463,1527,539,356,0,193,0,0,33,2537,1306,1216,2528,8,1,12804,16,15396,12820,2537,33,1046,851,{77657EA6-12D6-4645-9915-E7357C9F40D6},109,314,423,0.257683215130024,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,20573,367,641,4793,3307,2747,2684,2750,2012,796,425,51,0 to 119,39,10967,9482,124,20156,416,1,1676,15539,201,4561,203,7825,12720,5,23,20130,7551,60,209,5,4212,3376,23,7611,131,285,3286,1277,863,734,661,322,144,104,18,0 to 105,26,2455,2144,998,2014,555,3897,3159,503,18,190,11,7,40,7825,3475,4327,7610,214,1,69214,209,77385,69423,7825,40,3030,2617,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},293,1394,1687,0.173681090693539,26,2.4286163266357628,0.1707040441862682
