OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2620,83,233,408,355,354,369,336,226,163,93,0,0 to 118,41,1439,1161,20,2615,5,0,259,1070,2,1650,36,1592,1023,1,4,2610,1364,223,2,3,845,726,16,1587,35,120,251,253,227,229,198,122,98,59,0,0 to 106,40,1250,96,56,185,130,1254,203,128,0,80,0,0,43,1592,729,847,1587,5,0,6682,0,8291,6682,1592,43,1522,1505,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,81,84,0.0357142857142857,40
2,2,54,107,PUTNAM,Putnam,FL,10575,361,1052,1430,1415,1349,1436,1509,1105,637,272,9,0 to 118,42,5968,4563,44,10545,30,0,1855,3846,133,7638,93,6395,4137,0,43,10502,3985,2388,14,8,3451,2898,24,6373,160,574,954,885,872,867,892,673,366,150,2,0 to 100,42,4268,1396,528,181,881,5200,292,790,3,565,3,1,144,6395,2911,3460,6373,22,0,26600,0,33007,26600,6395,144,3130,3076,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,11,188,199,0.0552763819095477,42
3,3,62,123,TAYLOR,Taylor,FL,4362,149,417,523,710,696,625,580,403,189,64,6,0 to 118,40,1969,2378,15,4353,9,0,158,2009,3,2873,49,2712,1642,0,8,4345,2439,268,5,0,1081,1623,3,2707,36,123,321,499,527,437,373,236,119,40,1,0 to 98,41,1660,806,120,121,150,2354,203,191,0,97,0,0,45,2712,1625,1084,2707,5,0,8321,0,11060,8321,2712,45,2584,2490,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,26,28,0.0714285714285714,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33296,901,3970,4853,5139,4873,4067,4281,2616,1584,939,73,0 to 119,38,18078,14973,245,32950,345,1,1939,11282,137,15140,1050,20327,12859,1,109,32843,18689,1413,209,16,10635,9322,145,20102,290,1298,3030,3738,3247,2726,2905,1693,907,460,33,0 to 103,40,14232,1896,2086,1888,1760,15800,2542,1088,14,713,17,5,361,20327,9441,10739,20101,225,1,69812,0,90215,69812,20327,361,29205,28792,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,22,362,384,0.0572916666666667,40
5,5,7,013,CALHOUN,Calhoun,FL,2880,91,378,401,335,387,360,353,292,187,94,2,0 to 99,41,1504,1353,23,2877,3,0,193,592,4,1401,46,1686,1187,0,7,2870,1456,227,3,0,824,849,10,1683,32,117,214,233,236,233,227,194,125,74,1,0 to 99,45,1151,185,216,131,38,1415,230,132,2,57,2,0,43,1686,851,825,1683,3,0,6137,0,7834,6137,1686,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,71,71,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,224315,5311,15604,29916,34152,31170,32448,31280,21833,13722,7209,1670,0 to 119,43,118894,103976,1445,221064,3249,2,33412,112527,465,110058,3717,142053,81384,134,744,220194,137531,1973,2522,27,72255,66133,1116,139504,2682,9065,22271,25787,21900,21483,18638,10370,6063,3711,83,0 to 107,39,71309,19848,24467,23880,36618,72125,30761,9289,165,6736,123,52,2755,142053,67427,73443,139502,2549,2,719001,0,861847,719001,142053,2755,60670,60412,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,299,3933,4232,0.0706521739130435,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,42930,1385,3459,5748,5982,5813,6150,5986,4504,2623,1238,42,0 to 119,43,23788,18901,241,42603,327,0,5107,14887,188,25057,912,25805,16624,6,495,42104,25394,220,189,2,13984,11539,91,25614,473,1478,3599,4192,3938,3950,3605,2538,1386,637,9,0 to 104,42,12942,5261,3332,4079,5884,14626,5104,2520,24,1789,15,2,621,25805,11634,14080,25614,191,0,114833,0,140717,114833,25805,621,27261,27245,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,61,702,763,0.0799475753604194,43
8,8,51,101,PASCO,Pasco,FL,62575,1438,5627,8737,8201,8758,9397,8402,6527,3925,1516,47,0 to 119,43,34144,28233,198,62160,415,0,3475,29694,223,31065,1644,40309,21780,4,482,61675,38384,1581,338,5,21347,18491,127,39965,668,2629,5876,5946,6030,6294,5387,4022,2488,953,15,0 to 105,43,29425,2375,4669,3496,7742,26614,5609,3643,70,2603,49,9,738,40308,18636,21524,39965,343,0,196220,0,236648,196220,40308,738,28211,27675,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,144,1542,1686,0.0854092526690391,44
9,9,20,039,GADSDEN,Gadsden,FL,8967,312,823,1097,1321,1449,1416,1241,815,338,151,4,0 to 119,41,5155,3785,27,8936,30,1,1192,3761,46,4841,107,5627,3327,1,12,8924,5178,432,14,3,2941,2647,22,5610,159,477,758,839,958,933,787,433,203,78,2,0 to 98,40,1617,2773,946,274,918,4261,431,741,1,419,0,0,93,5627,2651,2954,5609,17,1,22614,0,28284,22614,5627,93,3119,2925,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,7,105,112,0.0625,41
10,10,37,073,LEON,Leon,FL,48001,1715,2953,14187,7583,5958,5351,4967,3233,1355,645,54,0 to 119,31,26131,21637,233,46885,1115,1,7650,21466,201,24237,888,31348,16590,8,55,46824,30139,297,893,19,16779,13507,150,30436,784,1770,11245,5206,3833,3207,2756,1490,702,344,11,0 to 106,27,14699,9500,3613,2624,2894,23238,4304,1565,51,681,38,32,312,31348,13902,17287,30435,912,1,151878,0,183389,151878,31348,312,14299,13899,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,89,1294,1383,0.064352856109906,28
