OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2194,64,182,338,293,296,301,275,200,154,91,0,0 to 118,42,1201,980,13,2191,3,0,156,995,2,1333,31,1259,929,1,5,2185,1072,184,1,2,647,600,9,1256,26,93,201,198,179,171,147,99,89,56,0,0 to 106,40,995,82,51,128,115,999,142,116,0,64,0,0,28,1259,602,648,1256,3,0,5895,0,7170,5895,1259,28,1308,1291,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,5,50,55,0.0909090909090909,40
2,2,54,107,PUTNAM,Putnam,FL,9639,317,925,1311,1312,1233,1307,1379,1009,582,254,10,0 to 118,42,5471,4123,45,9615,24,0,1602,3717,133,6517,89,5605,3992,0,42,9573,3329,2260,9,7,3042,2526,21,5589,139,493,844,788,765,751,774,591,323,135,2,0 to 100,42,3711,1260,448,170,748,4568,273,648,2,473,2,1,104,5605,2537,3047,5589,16,0,23877,0,29494,23877,5605,104,2916,2857,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,17,200,217,0.0783410138248848,42
3,3,62,123,TAYLOR,Taylor,FL,4082,123,355,487,693,662,589,543,386,177,61,6,0 to 118,40,1819,2244,19,4071,11,0,126,1969,3,2604,45,2547,1527,0,8,4063,2309,232,6,0,985,1551,5,2541,30,113,300,488,496,408,341,224,110,36,1,0 to 98,41,1513,776,118,134,145,2185,211,182,0,87,0,0,35,2547,1553,989,2541,6,0,7413,0,9985,7413,2547,35,2489,2393,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,9,58,67,0.134328358208955,41
4,4,46,091,OKALOOSA,Okaloosa,FL,28553,644,2936,4101,4429,4222,3594,3779,2390,1477,909,72,0 to 119,39,15665,12686,202,28245,307,1,1713,10451,137,12494,906,17448,11002,2,101,28145,15869,1396,166,17,9185,7948,132,17265,209,1052,2574,3184,2771,2374,2500,1504,816,431,33,0 to 103,40,9887,1360,2287,3731,1344,11744,4177,939,13,624,15,3,296,17448,8045,9268,17264,183,1,57928,0,75455,57928,17448,296,24408,23994,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,86,502,588,0.146258503401361,40
5,5,7,013,CALHOUN,Calhoun,FL,2610,72,306,339,314,359,335,332,281,179,92,1,0 to 99,42,1363,1227,20,2608,2,0,161,587,4,1277,45,1555,1049,0,6,2602,1348,205,2,0,757,790,6,1553,24,100,191,217,217,215,212,185,121,73,0,0 to 99,46,1041,175,207,130,37,1288,228,121,1,54,1,0,36,1555,791,758,1553,2,0,5652,0,7217,5652,1555,36,2130,2072,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,5,24,29,0.172413793103448,46
6,6,50,099,PALM BEACH,Palm Beach,FL,185874,3978,10636,23488,27864,25497,26985,26665,19732,12691,6728,1610,0 to 119,45,99021,86053,800,183371,2501,2,25555,103348,465,82207,3014,110639,74517,137,581,182659,107580,1237,1799,23,56502,51792,523,108817,1928,6237,17217,19990,16951,16737,14514,8541,5187,3278,59,0 to 107,40,53478,15343,18632,21364,28855,54110,25852,7837,123,5637,81,41,2249,110639,52717,57344,108815,1822,2,595209,0,706599,595209,110639,2249,45437,45178,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,519,7076,7595,0.0683344305464121,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,34854,975,2301,4383,4839,4774,5097,5048,3972,2304,1126,35,0 to 119,45,19480,15176,198,34601,253,0,4067,14231,188,18449,762,20233,14226,5,390,34207,19913,194,124,2,11015,9035,57,20107,380,1039,2728,3229,3094,3091,2866,2110,1139,554,3,0 to 104,43,9908,4086,2610,3503,4592,11177,4338,1678,17,1298,12,1,508,20233,9097,11079,20107,126,0,93328,0,113628,93328,20233,508,20318,20302,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,92,1134,1226,0.0750407830342577,43
8,8,51,101,PASCO,Pasco,FL,50112,1067,3905,6771,6449,6856,7539,6987,5694,3448,1365,31,0 to 119,44,27427,22424,261,49778,334,0,3326,25286,223,22902,1307,30537,19111,3,461,49314,29035,1235,262,4,16135,13977,158,30270,469,1748,4381,4423,4448,4735,4139,3302,2065,818,8,0 to 105,44,21601,1773,3566,3330,5868,19576,4826,2798,38,2030,28,6,576,30536,14087,16275,30270,266,0,161305,0,191945,161305,30536,576,23320,22778,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,134,2517,2651,0.050546963410034,44
9,9,20,039,GADSDEN,Gadsden,FL,8394,268,703,1013,1238,1388,1342,1171,790,331,147,3,0 to 119,41,4832,3535,27,8365,28,1,1071,3742,46,4180,90,5215,3165,1,13,8352,4820,380,12,3,2719,2459,22,5200,137,416,697,772,907,874,724,415,198,74,1,0 to 99,41,1471,2548,873,308,838,3907,455,694,1,385,0,0,75,5215,2463,2730,5199,15,1,20608,0,25867,20608,5215,75,2760,2566,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,29,260,289,0.100346020761246,41
10,10,37,073,LEON,Leon,FL,42707,1256,2300,12359,6824,5411,4865,4627,3089,1296,632,48,0 to 119,32,23231,19278,198,41688,1018,1,6554,20593,201,20083,753,27254,15406,7,40,41643,26176,259,805,14,14589,11725,121,26435,590,1397,9758,4555,3372,2784,2444,1366,646,332,10,0 to 106,28,12243,8306,3132,2754,2375,19684,4376,1300,45,550,34,27,250,27254,12080,15043,26434,819,1,137843,0,165282,137843,27254,250,12029,11628,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,103,2116,2219,0.046417305092384,28
