OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2057,55,153,312,279,283,283,266,190,147,89,0,0 to 118,42,1121,925,11,2056,1,0,144,962,2,1216,29,1146,905,1,5,2050,994,151,1,0,586,552,7,1145,23,74,179,183,167,157,138,89,82,54,0,0 to 106,41,901,80,49,115,113,904,128,113,0,62,0,0,28,1146,553,586,1145,1,0,5650,0,6812,5650,1146,28,1205,1188,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,96,100,0.04,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9188,299,871,1245,1243,1177,1268,1314,963,549,249,10,0 to 118,42,5227,3912,49,9166,22,0,1412,3813,133,5783,82,5179,3973,0,36,9130,3006,2159,8,6,2798,2345,22,5165,132,454,789,722,712,715,709,545,281,118,2,0 to 100,42,3426,1158,410,171,701,4155,309,591,2,427,2,1,92,5179,2354,2803,5165,14,0,23064,0,28255,23064,5179,92,2803,2741,{CE511C5D-2638-44A3-B2F8-B13847543637},92,384,476,0.19327731092437,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3780,95,284,437,654,628,555,520,372,168,61,6,0 to 118,41,1656,2105,19,3769,11,0,110,1903,3,2330,41,2327,1445,0,8,3761,2136,185,6,0,865,1452,4,2321,21,85,260,459,461,376,316,212,100,36,1,0 to 98,41,1400,680,109,132,144,1970,207,177,0,85,0,0,32,2327,1455,868,2321,6,0,7036,0,9388,7036,2327,32,2306,2210,{541BD5A3-4453-499A-9896-F0EDC5353D0B},18,111,129,0.13953488372093,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,25957,575,2449,3727,4080,3831,3277,3472,2200,1402,878,66,0 to 119,40,14282,11521,154,25658,298,1,1606,9935,137,10981,812,15549,10313,1,94,25566,14026,1350,157,16,8150,7130,96,15376,188,872,2324,2871,2472,2106,2233,1317,743,396,27,0 to 103,40,8674,1210,2116,3376,1227,10507,3642,864,11,576,14,3,264,15549,7223,8228,15375,173,1,55221,0,70843,55221,15549,264,21811,21396,{EB5D2450-A892-40FD-9BA4-9821A7438525},98,542,640,0.153125,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2446,66,258,314,300,338,321,316,269,175,88,1,0 to 99,43,1267,1161,18,2444,2,0,143,584,4,1202,44,1471,969,0,6,2438,1275,194,2,0,709,755,5,1469,22,91,175,209,206,205,198,177,118,70,0,0 to 99,46,982,159,204,124,36,1212,221,115,1,52,1,0,33,1471,756,710,1469,2,0,5446,0,6926,5446,1471,33,1984,1925,{3B55AA95-5170-4CAF-82A3-E99AD7459349},16,136,152,0.105263157894737,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,173496,3579,9143,21712,25967,23788,25178,25088,18800,12183,6448,1610,0 to 119,45,92709,80058,729,171190,2304,2,22955,100220,465,73224,2826,100207,72658,142,489,170566,97521,1059,1612,16,51238,46869,473,98580,1684,5358,15852,18207,15445,15130,13050,7693,4720,3011,58,0 to 107,40,47997,13650,16736,20197,26165,48395,24020,7439,114,5364,76,30,2066,100208,47688,51997,98578,1628,2,563125,0,664068,563125,100208,2066,41577,41318,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},823,10462,11285,0.0729286663712893,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,32170,854,1943,3921,4502,4419,4756,4756,3725,2180,1080,34,0 to 119,45,18090,13898,182,31920,250,0,3755,13814,188,16378,731,18203,13621,4,342,31575,17890,191,120,2,9944,8095,42,18081,342,873,2414,2943,2785,2796,2610,1895,1033,509,3,0 to 104,43,8826,3641,2370,3244,4159,9920,4002,1514,15,1180,10,1,463,18203,8154,10007,18081,122,0,88427,0,106694,88427,18203,463,17846,17830,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},152,1287,1439,0.105628908964559,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,46469,970,3468,6210,6010,6394,7009,6535,5292,3256,1296,29,0 to 119,45,25459,20742,268,46151,318,0,3216,24083,223,20519,1173,27611,18433,4,421,45726,26254,1105,248,3,14574,12618,167,27359,415,1502,3969,4048,4055,4289,3750,2949,1873,752,8,0 to 105,44,19431,1597,3230,3101,5316,17619,4424,2517,32,1826,26,6,471,27610,12721,14706,27359,251,0,151235,0,178945,151235,27610,471,22328,21786,{83116673-3FAD-423E-B67E-DFE7515F5E81},233,2784,3017,0.0772290354656944,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,8014,248,647,964,1200,1330,1288,1120,754,316,144,3,0 to 119,42,4615,3374,25,7985,28,1,990,3679,46,3775,85,4873,3125,1,15,7970,4516,342,12,3,2525,2313,20,4858,128,377,652,738,847,827,667,379,185,72,1,0 to 99,41,1390,2361,812,295,787,3632,439,617,1,327,0,0,65,4873,2317,2536,4857,15,1,19813,0,24731,19813,4873,65,2641,2447,{77657EA6-12D6-4645-9915-E7357C9F40D6},45,291,336,0.133928571428571,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,39589,1068,1999,11410,6281,5025,4563,4374,2973,1239,610,47,0 to 119,33,21411,17983,195,38605,983,1,5820,19947,201,17525,711,24479,15059,7,44,38556,23452,244,772,11,12970,10612,114,23696,507,1191,8889,4039,3009,2485,2193,1254,593,309,10,0 to 106,28,10741,7389,2819,2747,2078,17265,4353,1161,41,482,30,25,205,24479,10943,13412,23695,783,1,132464,0,157133,132464,24479,205,11143,10741,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},277,3225,3502,0.0790976584808681,25,2.4286163266357628,0.1707040441862682
