OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1284,33,63,159,182,163,183,176,138,107,80,0,0 to 118,47,733,546,5,1284,0,0,81,783,2,564,17,502,780,1,1,1282,460,42,0,0,265,236,1,502,10,25,72,90,59,69,62,36,36,43,0,0 to 106,43,413,30,25,34,74,392,36,71,0,37,0,0,12,502,236,265,502,0,0,4060,0,4571,4060,502,12,639,622,{CB6285A2-DA2E-4583-AAD5-1221776836AE},5,50,55,0.0909090909090909,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5352,135,375,646,772,705,772,815,559,361,186,26,0 to 118,45,3142,2153,57,5342,10,0,791,3297,133,1964,31,2042,3298,0,12,5330,1237,803,1,1,1079,945,16,2040,47,204,329,303,306,277,254,164,94,45,19,0 to 100,39,1168,555,236,81,421,1490,129,367,1,225,0,0,38,2042,946,1080,2040,2,0,14616,8,16678,14624,2042,38,853,785,{CE511C5D-2638-44A3-B2F8-B13847543637},18,235,253,0.0711462450592885,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2391,47,81,255,476,459,372,329,229,100,39,4,0 to 118,42,952,1418,21,2382,9,0,67,1548,3,1069,29,1286,1098,0,7,2375,1224,59,3,0,326,957,0,1283,4,23,136,317,310,227,149,78,29,13,0,1 to 92,39,652,535,75,21,129,1089,65,97,0,41,0,0,12,1286,957,329,1283,3,0,5100,6,6421,5106,1286,12,1108,1010,{541BD5A3-4453-499A-9896-F0EDC5353D0B},6,64,70,0.0857142857142857,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11775,241,417,1396,1922,1737,1569,1650,1201,909,687,46,0 to 119,45,6828,4869,78,11603,171,1,651,7472,137,2479,188,4733,7006,1,35,11568,4483,211,34,5,2551,2100,43,4694,55,161,802,929,743,636,599,395,238,168,7,0 to 103,40,2569,438,894,793,603,3175,916,459,4,284,3,0,100,4733,2118,2572,4693,39,1,31146,132,36060,31278,4733,100,4264,3838,{EB5D2450-A892-40FD-9BA4-9821A7438525},14,248,262,0.0534351145038168,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1274,21,83,138,182,209,174,177,141,100,49,0,0 to 99,45,649,611,14,1273,1,0,48,557,4,529,13,607,666,0,1,1272,581,25,1,0,260,345,1,606,5,25,68,112,107,85,76,58,43,28,0,0 to 99,43,402,92,41,71,26,491,89,60,1,32,1,0,10,607,346,260,606,1,0,4261,0,4878,4261,607,10,884,823,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,78,80,0.025,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,108233,1805,3256,11332,15195,14429,15734,16884,13598,9194,5159,1647,0 to 119,49,58651,49176,406,107191,1040,2,9817,81208,465,32439,930,45156,62587,156,334,106706,44082,670,397,7,23262,21312,178,44752,733,1752,7104,8244,7227,6918,5791,3308,2209,1788,82,0 to 106,41,17343,7276,8174,11959,12227,18833,13692,4866,61,3505,42,21,1277,45156,21531,23442,44750,404,2,307354,641,353772,307995,45156,1277,12505,12241,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},247,5816,6063,0.0407389081312881,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18615,381,667,1828,2548,2597,2871,2914,2382,1497,865,65,0 to 119,49,10646,7731,238,18459,156,0,1755,11823,188,5907,234,7787,10559,4,265,18190,7609,151,26,1,4236,3459,65,7760,140,342,1030,1292,1267,1212,1029,715,426,294,40,0 to 104,43,2990,1791,1119,1860,1776,3684,2300,768,3,635,2,1,263,7787,3474,4248,7760,27,0,50610,130,58579,50740,7787,263,6049,6034,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},46,1391,1437,0.0320111343075852,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,23129,452,875,2503,3157,3296,3664,3656,2962,1758,785,21,0 to 119,48,12997,10058,74,23004,125,0,2046,15070,223,8232,374,8816,14178,3,132,22869,8584,172,58,2,4576,4175,5,8756,131,336,1342,1503,1395,1397,1171,810,468,254,9,0 to 105,42,6313,650,1357,436,2136,6013,607,1127,10,785,5,1,199,8816,4202,4609,8756,60,0,78181,70,87124,78251,8816,199,7513,6963,{83116673-3FAD-423E-B67E-DFE7515F5E81},83,1313,1396,0.0594555873925501,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5385,125,283,573,876,942,926,779,549,207,105,20,0 to 119,43,3140,2223,22,5363,21,1,538,3258,46,1827,40,2693,2686,0,6,5358,2633,52,8,0,1291,1378,16,2685,61,158,363,447,506,482,351,194,80,33,18,0 to 98,40,763,1086,469,367,487,1663,535,391,0,206,0,0,44,2693,1379,1298,2684,8,1,13439,16,16186,13455,2693,44,1207,1012,{77657EA6-12D6-4645-9915-E7357C9F40D6},13,183,196,0.0663265306122449,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,22699,416,691,6215,3493,2860,2801,2835,2060,822,445,61,0 to 119,36,12222,10345,132,22204,494,1,2002,16329,201,5153,217,9838,12835,6,20,22180,9477,70,286,5,5344,4165,38,9547,157,321,4662,1452,980,842,735,367,171,125,26,0 to 105,23,3410,2462,1325,2350,768,4937,3842,568,21,215,11,9,57,9838,4290,5509,9546,291,1,74097,212,84288,74309,9838,57,4110,3697,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},85,1059,1144,0.0743006993006993,23,2.4286163266357628,0.1707040441862682
