OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2494,76,220,381,336,343,350,315,219,162,92,0,0 to 118,41,1370,1113,11,2490,4,0,230,1062,2,1558,33,1491,997,1,5,2484,1278,209,2,2,786,694,7,1487,31,114,232,234,216,215,178,116,97,58,0,0 to 106,40,1164,88,55,180,123,1164,200,123,0,74,0,0,38,1491,696,788,1487,4,0,6486,0,7994,6486,1491,38,1442,1425,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,39,42,0.0714285714285714,40
2,2,54,107,PUTNAM,Putnam,FL,10184,337,978,1376,1363,1292,1396,1474,1071,624,264,9,0 to 118,43,5774,4374,36,10156,28,0,1775,3802,133,7227,91,6049,4091,0,44,10112,3666,2363,13,7,3269,2744,16,6029,152,532,902,834,821,824,853,640,348,141,2,0 to 100,42,4037,1344,485,163,802,4959,268,735,2,528,2,1,135,6049,2755,3278,6029,20,0,25815,0,31875,25815,6049,135,2970,2916,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,11,137,148,0.0743243243243243,42
3,3,62,123,TAYLOR,Taylor,FL,4324,146,409,515,707,694,618,575,403,187,64,6,0 to 118,40,1946,2363,15,4315,9,0,151,2003,3,2842,48,2694,1622,0,8,4307,2422,267,5,0,1070,1616,3,2689,35,120,318,498,526,432,370,236,118,40,1,0 to 98,41,1642,806,120,121,149,2336,204,189,0,96,0,0,45,2694,1618,1073,2689,5,0,8138,0,10859,8138,2694,45,2566,2472,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,40,41,0.024390243902439,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32311,806,3784,4706,4944,4729,3978,4209,2583,1566,936,70,0 to 119,38,17562,14521,228,31980,330,1,1879,11086,137,14656,1012,19771,12426,2,112,31869,18151,1410,194,16,10343,9078,140,19561,265,1260,2939,3591,3156,2661,2849,1667,894,458,31,0 to 103,40,13371,1796,2076,2318,1691,14824,3046,1048,14,691,17,5,351,19771,9190,10439,19560,210,1,66485,0,86334,66485,19771,351,28487,28074,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,22,415,437,0.0503432494279176,40
5,5,7,013,CALHOUN,Calhoun,FL,2831,89,368,388,327,379,358,349,292,186,93,2,0 to 99,41,1475,1335,21,2828,3,0,188,589,4,1375,46,1660,1164,0,7,2821,1435,222,3,0,810,840,7,1657,31,114,211,226,230,232,223,194,124,74,1,0 to 99,45,1132,184,211,130,38,1391,228,131,2,57,2,0,42,1660,842,811,1657,3,0,6025,0,7696,6025,1660,42,2258,2202,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,3,31,34,0.0882352941176471,45
6,6,50,099,PALM BEACH,Palm Beach,FL,212287,4857,13981,27834,32024,29314,30802,29993,21297,13462,7108,1615,0 to 119,44,112710,98515,1062,209251,3034,2,31057,109508,465,101334,3470,132098,79360,133,696,208429,128189,1572,2317,20,67327,61661,773,129761,2403,8089,20596,23796,20278,20016,17478,9911,5852,3620,59,0 to 107,40,65782,18391,22608,22980,34025,66167,29569,8841,150,6402,112,52,2653,132098,62865,68407,129759,2337,2,683010,0,815885,683010,132098,2653,56113,55855,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,501,8242,8743,0.0573029852453391,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,40271,1190,3070,5299,5585,5434,5821,5721,4369,2545,1199,38,0 to 119,44,22390,17697,184,39962,309,0,4837,14651,188,22937,871,24060,15746,7,458,39499,23678,208,172,2,13072,10775,39,23886,432,1333,3311,3868,3645,3690,3404,2436,1329,607,5,0 to 104,43,12044,4886,3088,3868,5476,13606,4804,2248,23,1646,14,1,589,24060,10862,13159,23886,174,0,106532,0,130667,106532,24060,589,24998,24982,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,77,1015,1092,0.0705128205128205,43
8,8,51,101,PASCO,Pasco,FL,57920,1269,4964,7978,7540,7994,8697,7912,6260,3809,1464,33,0 to 119,43,31687,26118,115,57532,388,0,3456,27675,223,28403,1544,36512,20962,3,443,57086,34734,1460,312,5,19339,16801,54,36194,564,2270,5253,5341,5359,5688,4945,3790,2388,905,8,0 to 105,43,26674,2140,4216,3164,7023,24130,5041,3362,59,2406,44,8,693,36511,16930,19506,36194,317,0,185663,0,222282,185663,36511,693,26775,26238,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,130,2101,2231,0.0582698341550874,44
9,9,20,039,GADSDEN,Gadsden,FL,8824,300,797,1079,1292,1429,1397,1229,810,337,151,3,0 to 119,41,5078,3722,24,8794,29,1,1170,3758,46,4715,99,5541,3269,1,13,8781,5100,425,13,3,2901,2605,19,5525,154,467,746,819,942,924,778,429,203,78,1,0 to 98,41,1590,2721,932,282,913,4182,430,728,1,417,0,0,90,5541,2609,2913,5524,16,1,22094,0,27678,22094,5541,90,3008,2814,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,172,176,0.0227272727272727,41
10,10,37,073,LEON,Leon,FL,46668,1558,2762,13786,7365,5819,5234,4907,3200,1345,643,49,0 to 119,31,25421,21028,219,45579,1088,1,7391,21216,201,23308,847,30345,16266,8,49,45524,29172,288,867,18,16264,13057,139,29460,704,1675,10914,5014,3721,3108,2702,1461,693,343,10,0 to 106,28,14193,9111,3498,2658,2798,22347,4315,1503,48,653,37,32,305,30345,13440,16756,29459,885,1,148542,0,179053,148542,30345,305,13661,13260,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,32,1719,1751,0.018275271273558,28
