OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1495,39,86,205,214,199,209,204,145,113,81,0,0 to 118,45,797,693,5,1495,0,0,96,807,2,730,18,671,821,1,2,1492,604,67,0,0,310,360,1,671,11,35,107,120,93,94,85,39,42,45,0,0 to 106,41,513,44,33,81,85,497,89,82,0,43,0,0,19,671,360,310,671,0,0,4792,0,5474,4792,671,19,775,758,{CB6285A2-DA2E-4583-AAD5-1221776836AE},19,131,150,0.126666666666667,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6295,174,566,821,860,806,880,942,655,384,199,8,0 to 118,43,3648,2604,43,6281,14,0,952,3115,133,3036,57,2535,3735,0,25,6256,1459,1070,3,3,1341,1180,8,2529,58,255,407,357,368,347,333,240,113,56,1,0 to 100,40,1559,672,245,53,480,1971,78,419,2,272,2,0,55,2535,1184,1343,2529,6,0,18249,8,20804,18257,2535,55,1675,1612,{CE511C5D-2638-44A3-B2F8-B13847543637},9,226,235,0.0382978723404255,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2823,66,168,300,530,511,420,390,268,123,43,4,0 to 118,41,1155,1647,21,2813,10,0,82,1613,3,1502,30,1569,1248,0,6,2807,1487,78,4,0,455,1109,1,1565,9,41,159,352,357,268,201,112,51,19,0,0 to 95,40,847,574,81,63,131,1338,96,133,0,62,0,0,20,1569,1110,458,1565,4,0,6038,6,7638,6044,1569,20,1661,1562,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,49,53,0.0754716981132076,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,16101,338,1173,2203,2496,2283,2050,2237,1488,1037,743,53,0 to 119,42,9138,6858,105,15893,207,1,821,8098,137,4856,353,7615,8395,1,90,15803,7223,314,71,7,4038,3447,52,7537,87,347,1218,1426,1154,1029,1093,650,366,234,11,0 to 103,40,3818,613,1457,1649,740,5146,1651,584,5,383,6,1,139,7615,3484,4079,7536,78,1,42506,129,50319,42635,7615,139,11116,10691,{EB5D2450-A892-40FD-9BA4-9821A7438525},106,977,1083,0.097876269621422,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1567,33,120,190,220,233,220,208,175,114,54,0,0 to 99,44,782,771,14,1565,2,0,69,560,4,669,19,797,766,0,4,1561,719,76,2,0,340,454,1,795,9,36,92,139,122,122,105,84,56,32,0,0 to 99,45,537,112,57,89,30,648,117,76,1,39,1,0,20,797,455,341,795,2,0,4755,0,5562,4755,797,20,1181,1120,{3B55AA95-5170-4CAF-82A3-E99AD7459349},5,125,130,0.0384615384615385,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,125004,2193,4523,14667,17997,16760,18127,18916,14856,9897,5468,1600,0 to 119,48,67229,57362,413,123783,1219,2,13229,85804,465,44283,1490,58396,66112,150,346,123293,56954,871,561,10,29823,27803,199,57825,898,2405,9873,10737,9144,8835,7412,4212,2763,2068,49,0 to 106,40,24901,8650,10057,14217,15558,26798,15469,6005,74,4292,52,24,1622,58396,28105,30075,57823,571,2,406716,649,466379,407365,58396,1622,20956,20693,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},731,9753,10484,0.0697252956886684,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,22004,517,1024,2435,2998,3016,3346,3361,2699,1647,935,26,0 to 119,48,12518,9314,172,21849,155,0,2271,11656,188,8823,373,9838,11856,4,306,21539,9646,166,25,1,5376,4431,5,9812,174,430,1350,1605,1554,1534,1358,961,536,335,1,0 to 104,43,4352,2194,1324,1942,2215,5216,2381,1057,5,841,5,1,350,9838,4443,5390,9812,26,0,67396,128,77419,67524,9838,350,10259,10244,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},57,1119,1176,0.048469387755102,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,28946,597,1840,3707,3804,4000,4431,4246,3416,2026,865,14,0 to 119,46,16061,12789,96,28758,188,0,2373,16327,223,12234,638,12547,16189,4,206,28548,12066,359,120,2,6503,5904,18,12425,196,588,1991,2009,1922,1973,1629,1200,715,322,2,0 to 105,42,9005,843,1776,801,2856,8518,1051,1481,12,1121,7,1,259,12547,5957,6572,12425,122,0,106064,71,118751,106135,12547,259,15866,15317,{83116673-3FAD-423E-B67E-DFE7515F5E81},143,1764,1907,0.0749868904037756,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6016,159,380,695,951,1043,1004,854,587,233,107,3,0 to 119,42,3482,2524,10,5992,23,1,683,3204,46,2392,52,3137,2871,2,6,5985,3040,87,10,0,1535,1588,4,3127,79,202,429,510,588,552,414,223,104,35,1,0 to 98,40,950,1321,591,265,596,2138,393,454,1,246,0,0,56,3137,1590,1543,3126,10,1,16009,16,19209,16025,3137,56,1661,1466,{77657EA6-12D6-4645-9915-E7357C9F40D6},12,175,187,0.0641711229946524,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,27382,593,931,8266,4122,3368,3209,3185,2253,913,495,47,0 to 119,34,14758,12505,119,26780,601,1,3000,17274,201,9160,334,13563,13784,5,30,26747,13065,98,394,6,7234,5896,33,13163,224,461,6187,2007,1445,1192,1045,546,262,183,11,0 to 106,24,5412,3399,1744,2608,1178,7730,4255,765,28,315,15,12,126,13563,6062,7463,13162,400,1,97712,210,111628,97922,13563,126,6574,6166,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},101,2565,2666,0.0378844711177794,24,2.4286163266357628,0.1707040441862682
