OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge_2,SHAPE_Length,SHAPE_Area
45,45,28,055,HIGHLANDS,Highlands,FL,6568,159,280,557,805,695,799,972,993,840,458,10,0 to 119,54,3780,2748,40,6494,74,0,397,4221,47,2274,90,2513,4042,0,13,6481,2305,196,12,0,1362,1134,5,2501,38,116,311,384,320,360,372,270,225,117,0,0 to 99,48,1506,353,396,246,701,1464,336,494,6,262,4,0,110,2513,1142,1366,2501,12,0,20895,62,23480,20957,2513,110,2678,2564,{0861B99E-575F-41B4-992B-839B0B3F4F63},14,158,172,0.0813953488372093,48,2.84124660964211,0.2614661435844947
46,46,36,071,LEE,Lee,FL,47254,705,1413,5471,6622,6399,6850,7198,6508,4097,1913,78,0 to 119,49,26278,20706,270,46050,1203,1,2517,35832,613,15006,398,22480,24728,2,44,46005,21056,1083,332,9,11649,10322,168,22139,392,831,3746,3920,3462,3458,2908,1924,1128,694,17,0 to 103,41,10331,2078,1238,8492,4884,8387,8868,2682,28,1519,21,10,505,22480,10502,11806,22138,341,1,134479,908,157984,135387,22480,505,7935,6338,{D113537A-BA7A-4D3B-936C-EA742824206C},138,1880,2018,0.068384539147671,41,5.538754123500179,0.1913752850054424
47,47,11,021,COLLIER,Collier,FL,28385,690,1318,3480,3704,3851,4035,4041,3671,2617,965,13,0 to 105,48,15031,13278,76,27950,435,0,2469,17999,356,10827,431,13927,14403,3,52,27895,13305,463,142,17,7003,6715,50,13768,342,692,2331,2215,2246,2209,1785,1068,677,359,3,0 to 104,41,7210,821,1551,4186,5256,4370,4142,1561,25,973,16,7,251,13927,6799,7078,13768,159,0,74441,279,88759,74720,13927,251,8473,7481,{B407DCD0-FA26-4BA4-BFDB-B31C63C940BA},63,937,1000,0.063,41,5.510854340882748,0.4690246460042334
48,48,13,025,DADE,Dade,FL,320285,4897,10038,35371,54516,51763,57312,49247,30407,16895,9024,815,0 to 225,45,166217,152130,1938,317977,2307,1,18623,248050,2785,50703,1603,181018,138590,90,587,317309,177770,1899,1328,20,91542,87204,923,179669,2944,7107,24516,33073,29885,32176,25063,13934,7836,4193,290,0 to 108,42,75832,15703,24430,63704,87986,26030,65653,15865,103,8077,46,21,3597,181017,87919,92106,179668,1348,1,830713,971,1014679,831684,181017,3597,32861,32127,{AEA3AE00-E34E-48C0-8B01-466A26B4B1E0},517,16110,16627,0.0310940037288747,42,5.083999884705762,0.45963940749256754
49,49,44,087,MONROE,Monroe,FL,6799,158,245,644,1031,1009,1163,1210,835,376,126,2,0 to 101,48,3465,3295,39,6687,112,0,1711,2671,83,2721,211,2151,4587,0,61,6628,2068,41,37,5,1018,1086,5,2109,53,84,269,423,379,387,264,177,83,32,0,0 to 100,41,1596,173,92,248,793,1021,295,335,7,142,4,0,25,2151,1109,1037,2109,42,0,18032,67,20261,18099,2151,25,3731,3457,{629DEEAE-BCFA-4AD2-8DE1-1D764EDD7AC6},21,388,409,0.0513447432762836,41,13.262804083678807,0.23593160854831502
50,50,57,113,SANTA ROSA,Santa Rosa,FL,13448,374,747,1678,1921,2011,2096,2034,1497,756,321,13,0 to 119,44,6867,6542,39,13327,121,0,916,7375,99,4892,311,5810,7589,0,49,13279,5645,101,64,0,2604,3135,7,5746,89,270,1008,959,945,948,808,436,232,113,2,0 to 105,40,3895,591,358,902,255,4453,1038,298,1,354,2,2,86,5810,3156,2647,5746,64,0,34247,58,40153,34305,5810,86,5200,4658,{EDF59BBC-47AF-4B2F-BD97-6DAB59DD7B4C},20,467,487,0.0410677618069815,40,3.5520292477349953,0.24455885949485284
51,51,66,131,WALTON,Walton,FL,4271,89,168,626,566,615,662,680,461,247,152,5,0 to 101,46,2238,1988,45,3927,344,0,269,3071,15,2339,360,2323,1947,0,1,3926,2040,31,249,3,1028,1033,10,2071,28,89,472,344,364,372,336,191,102,24,1,0 to 101,41,1471,122,89,389,321,1394,356,318,28,115,5,3,29,2323,1150,1161,2071,252,0,12766,95,15220,12861,2323,29,1235,1180,{31CA379B-FB64-4C77-9456-056BCF505A65},16,129,145,0.110344827586207,41,3.6013887783029053,0.25487062208733263
52,52,32,063,JACKSON,Jackson,FL,6016,98,200,637,1063,1034,1015,865,538,353,211,2,0 to 105,44,2494,3454,68,5966,50,0,126,3308,19,2873,48,3085,2899,0,32,5934,2936,113,33,3,1093,1949,7,3049,35,96,359,589,571,526,409,241,163,96,0,0 to 100,43,1420,596,147,886,113,1566,1370,229,3,175,1,0,83,3085,1969,1109,3049,36,0,14657,14,17768,14671,3085,83,2091,1897,{BAF89079-8026-4E6B-B424-2DD9BC8AF99D},5,400,405,0.0123456790123457,43,2.2164651060825427,0.2310932808082651
53,53,67,133,WASHINGTON,Washington,FL,2216,50,102,208,344,339,364,375,215,153,66,0,0 to 119,46,1078,1121,17,2202,14,0,63,1166,9,1343,20,1203,998,0,15,2187,1081,111,9,2,458,734,0,1192,15,50,123,239,213,206,174,94,70,19,0,0 to 99,42,728,276,49,139,34,782,376,83,3,73,2,0,24,1203,738,465,1192,11,0,6055,4,7285,6059,1203,24,1112,1056,{ED919630-6DB9-4E1B-B6B4-EAFA4D161468},7,129,136,0.0514705882352941,42,2.379530617907179,0.14998158443964985
54,54,45,089,NASSAU,Nassau,FL,6134,108,264,742,743,766,916,1015,855,506,216,3,0 to 103,49,3360,2706,68,5861,273,0,427,3451,28,1734,286,2401,3682,0,51,5811,2135,93,170,3,1158,1069,1,2228,30,101,400,342,336,402,341,232,143,74,0,0 to 103,44,1789,223,100,116,97,1991,140,291,10,158,3,1,50,2401,1139,1261,2228,173,0,21315,100,23833,21415,2401,50,2784,2778,{4D22D524-13F7-4497-919B-BC6894006209},12,259,271,0.044280442804428,44,3.7594213077324343,0.1544196859093086
55,55,22,043,GLADES,Glades,FL,833,14,58,96,169,180,120,88,53,47,7,1,0 to 90,39,320,512,1,833,0,0,84,387,3,567,6,593,240,0,0,833,586,7,0,0,182,411,0,593,8,24,64,142,145,92,68,24,23,3,0,0 to 89,38,422,114,34,23,225,340,28,69,0,51,0,0,6,593,411,182,593,0,0,1048,0,1642,1048,593,6,559,499,{DB14356A-7E77-445A-A524-193DAC2519E8},0,10,10,0,38,2.276843366242558,0.23195700955234813
56,56,8,015,CHARLOTTE,Charlotte,FL,8462,86,141,589,766,854,1203,1589,1535,1026,667,6,0 to 119,58,4838,3572,52,8435,27,0,1291,5311,62,3209,92,3463,4991,1,7,8427,3146,306,10,1,1851,1589,12,3452,26,88,361,353,360,497,615,539,371,253,0,0 to 101,55,2657,227,310,258,279,2781,392,465,1,431,1,0,157,3463,1591,1859,3452,11,0,34539,17,38057,34556,3463,157,509,490,{2C59A1CC-D054-4DF6-BEF0-43EEC4A23784},24,1095,1119,0.0214477211796247,55,3.8321805931522803,0.16585624394389412
57,57,58,115,SARASOTA,Sarasota,FL,22793,259,678,2334,2573,2489,3053,3732,3765,2556,1316,38,0 to 119,54,12593,10028,172,22481,312,0,1906,16576,190,6726,198,9280,13488,1,24,22457,9068,117,88,7,4872,4242,71,9185,91,358,1433,1416,1271,1373,1242,970,659,462,5,0 to 104,45,5180,694,1026,2285,1276,5036,2873,759,22,750,19,3,329,9280,4292,4917,9185,95,0,96627,218,106197,96845,9280,329,4279,4174,{63CF7F11-0E2E-4C45-8079-812F07405F88},53,2139,2192,0.0241788321167883,45,2.5144239533088304,0.13745510082611065
58,58,14,027,DESOTO,Desoto,FL,4010,107,292,452,604,606,652,639,373,200,81,4,0 to 102,43,1681,2223,106,3997,13,0,266,2305,48,1645,35,1644,2359,1,6,3990,1508,133,3,0,680,956,5,1641,44,137,237,311,299,246,200,104,49,17,0,0 to 97,37,1013,174,127,327,745,515,381,251,1,128,1,1,29,1644,957,682,1641,3,0,10087,10,11747,10097,1644,29,1827,1693,{0D73423D-03C5-4BA5-9BFD-C106F87EB222},3,139,142,0.0211267605633803,37,1.6241290510468296,0.15072312416893652
59,59,18,035,FLAGLER,Flagler,FL,6318,113,227,523,667,761,881,1137,1075,665,265,4,0 to 119,54,3626,2648,44,6274,44,0,569,4004,37,1917,97,2052,4256,0,10,6264,1885,152,15,0,1109,924,4,2037,31,114,258,264,254,296,329,281,177,47,1,0 to 96,49,1217,300,355,165,275,1559,203,247,6,167,4,1,37,2052,931,1117,2037,15,0,20765,29,22864,20794,2052,37,2606,2571,{0E4D3C2D-FB56-4A06-8B04-3AD9BFF072BC},16,241,257,0.0622568093385214,49,2.0945907771160415,0.1204163459784971
60,60,26,051,HENDRY,Hendry,FL,4331,162,313,643,745,688,611,537,316,185,124,7,0 to 104,39,2126,2199,6,4327,4,0,515,1800,32,2019,50,2180,2149,1,1,4325,2121,57,2,0,1010,1168,0,2178,66,154,351,417,382,322,237,140,73,38,0,0 to 100,37,1720,251,100,107,1448,642,88,362,0,207,0,0,43,2180,1169,1011,2178,2,0,8690,2,10889,8692,2180,43,3256,2830,{71664F0E-3199-410F-AD8C-5269FFA55669},8,65,73,0.10958904109589,37,2.7519579981889994,0.27906345332229426
61,61,31,061,INDIAN RIVER,Indian River,FL,10134,189,459,1071,1091,1075,1288,1529,1539,1069,820,4,0 to 119,54,5937,4156,41,10048,86,0,662,5950,77,4404,168,3649,6434,0,51,9999,3602,18,27,2,1961,1642,17,3620,63,184,565,529,475,506,481,385,262,199,0,0 to 105,45,2046,416,366,792,731,1947,942,574,8,324,4,0,122,3649,1660,1972,3620,29,0,37362,62,41096,37424,3649,122,4087,3616,{193731CA-A50A-4707-8EB3-D6585D669C9C},36,455,491,0.0733197556008147,44,2.2377240468982293,0.12074147873533697
62,62,6,011,BROWARD,Broward,FL,185560,4833,8963,19805,29564,29204,30697,29336,18271,9520,5136,231,0 to 119,45,99817,84706,1037,183613,1947,0,14655,111034,2336,78704,2366,82707,102658,31,164,183423,75872,6108,681,45,42606,39245,129,81980,1762,4598,12213,15827,14182,13396,10953,5536,2728,1476,35,0 to 107,39,35351,21175,11903,13551,31360,37652,12968,10820,110,6088,82,29,1519,82706,39706,42868,81980,726,0,546107,1235,630925,547342,82706,1519,46424,46056,{4AC0D3A0-87B8-4126-9CF4-96DC2D84D1C4},465,9737,10202,0.0455792981768281,39,2.791976328336403,0.2836631565167555
63,63,17,033,ESCAMBIA,Escambia,FL,29342,612,932,3487,4574,3832,3925,4769,3790,2170,1163,88,0 to 119,48,16504,12700,138,25512,3830,0,1900,22410,183,6336,456,13194,16140,1,7,25504,11768,123,1303,0,6067,5723,101,11891,181,484,2248,2489,1987,1720,1737,1202,748,386,12,0 to 105,39,4824,2571,1451,3045,411,7971,3509,1374,24,881,18,21,269,13194,6299,6794,11891,1303,0,86681,2617,102552,89298,13194,269,1459,1380,{3780C858-9510-4A33-A345-0ACD39C89BB6},52,1024,1076,0.0483271375464684,39,4.369183086156838,0.1664098676562923
64,64,47,093,OKEECHOBEE,Okeechobee,FL,3407,102,224,500,467,470,442,496,303,238,157,8,0 to 119,43,1793,1598,16,3394,13,0,549,1440,2,1554,34,1698,1704,1,4,3389,1555,138,4,1,793,899,1,1693,42,124,267,256,283,241,248,113,87,37,0,0 to 100,40,1190,218,194,91,634,955,104,248,1,191,2,0,38,1698,901,796,1693,5,0,10327,8,12046,10335,1698,38,1940,1859,{DD469486-5BA8-475C-9DDC-A21CC360CAEC},3,172,175,0.0171428571428571,40,2.5876112567454856,0.2105452122322697
65,65,19,037,FRANKLIN,Franklin,FL,1582,36,139,183,233,224,205,256,187,101,18,0,0 to 95,44,711,869,2,1575,7,0,61,559,0,894,32,742,833,0,7,1568,706,32,4,0,221,517,0,738,8,40,86,169,138,115,113,46,25,2,0,0 to 85,39,467,229,21,21,66,594,78,22,0,9,0,0,4,742,518,224,738,4,0,4665,3,5423,4668,742,4,634,633,{9F12DFF3-9143-493B-867B-127F2B6BFF20},5,55,60,0.0833333333333333,39,4.4393517054799485,0.13501380862042475
66,66,1,001,ALACHUA,Alachua,FL,24688,392,618,5903,4229,3143,3011,3196,2347,1113,668,68,0 to 119,38,13946,10605,137,24347,341,0,3010,17677,61,7561,268,9895,14745,4,44,24299,9535,264,84,12,5332,4452,15,9799,145,355,4306,1570,953,883,755,544,247,133,4,0 to 103,25,4985,2194,1063,1557,1265,6725,1809,1037,22,489,26,3,74,9895,4511,5368,9799,96,0,99192,250,109369,99442,9895,74,1417,1394,{9EDDB8FB-00DD-45F1-A09D-8E689049E28A},73,1648,1721,0.042417199302731,25,2.6253323923130383,0.23399691333318842
67,67,55,109,ST. JOHNS,St. Johns,FL,18139,298,1132,2608,1960,2585,2882,2773,2220,1134,529,18,0 to 119,46,9773,8209,157,18001,138,0,1449,10697,208,5965,530,6193,11921,11,14,17977,5680,395,113,5,3162,2881,32,6075,67,260,1378,805,937,958,849,517,276,146,0,0 to 101,41,4428,452,433,762,475,4656,944,479,5,319,5,0,78,6193,2934,3220,6075,118,0,59207,488,65937,59695,6193,78,8156,8117,{8C0A9F2C-C490-4BBC-9E26-85B6F4AEFEB1},43,1266,1309,0.0328495034377387,41,3.2463364568121142,0.15487996912821236
69,68,999,999,Unknown,Unknown,FL,2983,22,96,460,460,412,428,387,230,230,242,16,0 to 119,45,1738,1196,49,324,2659,0,14,2850,0,65,71,1853,1127,0,3,323,199,1,1643,10,90,100,10,200,20,93,402,340,268,272,238,122,63,21,14,0 to 82,33,44,33,53,70,56,73,71,0,10,0,7,6,0,1853,858,953,200,1653,0,15851,1007,18761,16858,1853,0,723,721,{D1373507-E2BB-431D-A2F9-63F6067C627A},0,191,191,0,32,0,0
70,69,998,998,A State,State,FL,1667948,31369,63913,197147,255658,242194,258290,257134,191157,110059,54725,6302,0 to 225,46,897837,758213,11898,1646085,21855,8,138904,1140969,0,493817,17843,771783,891309,379,4477,1641284,734185,27739,9572,284,392067,366139,3718,761924,13027,33568,125692,140639,122628,120802,100170,59986,34559,19662,1047,0 to 110,40,357889,116203,104730,183102,222666,330166,209092,79477,857,47953,557,204,16340,771780,371040,396852,761916,9856,8,5081224,12748,5873041,5093972,771780,16340,324218,311343,{E2D719EF-85BC-44E7-84ED-AF74AD1EC87D},3720,89751,93471,3.40353988035364,40,0,0
