OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2005,55,148,304,275,273,275,260,187,139,89,0,0 to 118,42,1085,910,10,2004,1,0,138,944,2,1156,28,1100,899,1,5,1998,960,139,1,0,558,535,6,1099,22,71,175,180,156,151,134,85,72,54,0,0 to 106,40,862,78,49,110,110,867,122,109,0,58,0,0,27,1100,536,558,1099,1,0,5527,0,6641,5527,1100,27,1182,1165,{CB6285A2-DA2E-4583-AAD5-1221776836AE},5,33,38,0.131578947368421,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,8627,274,819,1178,1146,1086,1195,1258,918,512,232,9,0 to 118,43,4974,3599,54,8603,24,0,1293,3737,133,5328,80,4641,3954,0,32,8571,2627,1998,10,6,2552,2049,24,4625,114,418,728,624,630,644,654,496,240,91,2,0 to 100,42,3047,1030,392,156,667,3701,257,545,2,390,2,1,86,4641,2059,2558,4625,16,0,22095,8,26756,22103,4641,86,2607,2545,{CE511C5D-2638-44A3-B2F8-B13847543637},78,556,634,0.123028391167192,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3595,88,260,413,627,602,529,501,351,160,58,6,0 to 118,41,1565,2012,18,3585,10,0,104,1837,3,2180,41,2195,1393,0,7,3578,2012,178,5,0,791,1396,3,2190,19,80,243,440,439,359,301,191,90,32,1,0 to 95,41,1311,654,107,118,142,1866,182,175,0,84,0,0,28,2195,1398,794,2190,5,0,6881,5,9106,6886,2195,28,2194,2098,{541BD5A3-4453-499A-9896-F0EDC5353D0B},34,256,290,0.117241379310345,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,24738,560,2300,3519,3899,3653,3108,3321,2119,1344,861,54,0 to 119,40,13640,10946,152,24451,286,1,1480,9785,137,10070,740,14507,10135,1,95,24357,13011,1335,145,16,7602,6650,94,14346,179,801,2168,2696,2320,1949,2103,1232,671,373,15,0 to 103,40,8014,1111,2008,3213,1158,9814,3374,805,9,534,13,2,248,14507,6736,7676,14345,161,1,53608,124,68314,53732,14507,248,20528,20110,{EB5D2450-A892-40FD-9BA4-9821A7438525},194,742,936,0.207264957264957,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2347,63,240,290,293,332,309,303,259,174,84,0,0 to 99,43,1216,1113,18,2345,2,0,128,571,4,1142,42,1399,943,0,5,2340,1222,175,2,0,673,719,5,1397,21,83,158,201,201,194,189,169,117,66,0,0 to 99,46,921,156,199,121,33,1149,215,112,1,52,1,0,29,1399,720,674,1397,2,0,5264,0,6673,5264,1399,29,1904,1845,{3B55AA95-5170-4CAF-82A3-E99AD7459349},13,81,94,0.138297872340426,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,165480,3303,8290,20535,24654,22637,24081,24073,18225,11796,6272,1614,0 to 119,46,88406,76393,681,163380,2098,2,21090,98673,465,67373,2533,93294,71610,143,433,162812,90841,1032,1407,15,47629,43808,436,91873,1523,4827,14883,16991,14439,14156,12110,7141,4351,2815,59,0 to 106,40,44244,12570,15510,19549,24374,44647,22852,7206,108,5198,70,29,1975,93295,44533,48285,91871,1422,2,541683,669,636366,542352,93295,1975,38274,38014,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},726,6377,7103,0.102210333661833,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,30369,800,1772,3644,4246,4160,4520,4514,3539,2084,1058,32,0 to 119,46,17100,13098,171,30139,230,0,3527,13404,188,15148,681,16707,13334,4,324,29812,16419,186,100,2,9117,7455,33,16605,312,790,2204,2717,2570,2574,2390,1718,945,485,2,0 to 104,43,8057,3322,2178,3048,3823,9072,3710,1434,14,1116,9,1,438,16707,7505,9169,16605,102,0,85306,127,102204,85433,16707,438,16615,16599,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},207,1132,1339,0.154592979835698,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,43969,916,3232,5840,5707,6035,6643,6205,5043,3099,1219,30,0 to 119,45,24030,19633,306,43664,305,0,3145,23040,223,19181,1047,25484,18108,4,373,43287,24264,981,236,2,13352,11687,206,25245,385,1368,3666,3769,3747,3958,3440,2722,1739,680,9,0 to 105,44,17820,1475,3009,2941,4913,16245,4087,2324,28,1693,22,4,423,25483,11787,13474,25245,238,0,144610,69,170256,144679,25483,423,21580,21037,{83116673-3FAD-423E-B67E-DFE7515F5E81},248,2374,2622,0.0945842868039664,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7676,237,596,927,1159,1281,1241,1073,728,298,133,3,0 to 119,42,4439,3215,22,7647,28,1,929,3613,46,3502,82,4568,3093,1,14,7633,4270,283,12,3,2367,2170,16,4553,119,343,619,700,803,782,624,352,168,57,1,0 to 99,41,1316,2171,766,300,760,3352,441,596,1,318,0,0,62,4568,2174,2378,4552,15,1,19145,15,23776,19160,4568,62,2508,2313,{77657EA6-12D6-4645-9915-E7357C9F40D6},60,473,533,0.112570356472795,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,37470,970,1803,10848,5951,4751,4339,4143,2857,1178,583,47,0 to 119,33,20297,16996,177,36561,908,1,5310,19454,201,16030,642,22531,14887,7,45,36511,21602,222,695,12,11964,9759,101,21824,450,1042,8374,3716,2762,2267,1966,1141,528,275,10,0 to 106,27,9751,6771,2600,2702,1922,15609,4293,1062,38,438,27,24,188,22531,10061,12358,21823,707,1,127006,209,149938,127215,22531,188,10602,10199,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},290,3316,3606,0.0804215196894065,25,2.4286163266357628,0.1707040441862682
