OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2475,77,218,378,332,339,348,313,217,161,92,0,0 to 118,41,1360,1104,11,2471,4,0,222,1063,2,1542,33,1478,991,1,5,2465,1268,206,2,2,778,689,7,1474,31,113,229,231,214,214,178,115,95,58,0,0 to 106,40,1153,86,54,181,122,1150,202,119,0,69,0,0,37,1478,691,780,1474,4,0,6418,0,7913,6418,1478,37,1429,1412,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,33,36,0.0833333333333333,40
2,2,54,107,PUTNAM,Putnam,FL,10051,333,969,1368,1343,1281,1373,1458,1054,606,257,9,0 to 118,42,5691,4323,37,10023,28,0,1756,3727,133,7157,91,5995,4015,0,41,9982,3617,2358,13,7,3243,2715,17,5975,151,527,896,823,816,812,846,636,346,140,2,0 to 100,42,4000,1334,478,163,796,4913,266,724,3,522,3,1,133,5995,2726,3252,5975,20,0,25611,0,31617,25611,5995,133,2954,2900,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,12,226,238,0.0504201680672269,42
3,3,62,123,TAYLOR,Taylor,FL,4320,146,406,515,707,694,618,576,402,186,64,6,0 to 118,40,1943,2362,15,4310,10,0,152,2004,3,2840,48,2695,1617,0,8,4302,2422,267,6,0,1068,1618,3,2689,35,119,319,498,526,433,371,235,118,40,1,0 to 98,41,1638,808,120,123,149,2333,207,189,0,95,0,0,45,2695,1620,1072,2689,6,0,8068,0,10790,8068,2695,45,2567,2473,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,35,36,0.0277777777777778,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32128,791,3743,4676,4906,4710,3962,4193,2578,1563,936,70,0 to 119,38,17469,14428,231,31798,329,1,1868,11065,137,14547,1003,19667,12345,2,114,31685,18048,1410,193,16,10288,9025,145,19458,255,1254,2923,3564,3143,2650,2837,1662,890,458,31,0 to 103,40,12976,1756,2090,2636,1671,14376,3411,1040,14,688,17,5,347,19667,9135,10385,19457,209,1,65535,0,85280,65535,19667,347,28335,27922,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,26,487,513,0.050682261208577,40
5,5,7,013,CALHOUN,Calhoun,FL,2810,82,363,385,323,379,356,349,292,186,93,2,0 to 99,41,1466,1324,20,2807,3,0,187,589,4,1364,46,1647,1156,0,7,2800,1425,219,3,0,804,834,6,1644,27,113,207,224,230,230,223,194,124,74,1,0 to 99,45,1120,184,211,129,38,1378,228,131,2,57,2,0,42,1647,836,805,1644,3,0,6001,0,7659,6001,1647,42,2250,2193,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,31,31,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,209139,4751,13584,27248,31493,28881,30333,29624,21142,13390,7081,1612,0 to 119,44,111076,97067,996,206174,2963,2,30343,108770,465,99078,3383,129478,78816,134,711,205337,125689,1523,2246,20,66016,60484,712,127212,2347,7841,20108,23292,19892,19614,17152,9782,5794,3597,59,0 to 107,40,64245,18051,22137,22779,33465,64738,29009,8754,148,6313,109,52,2626,129478,61657,67059,127210,2266,2,672769,0,803020,672769,129478,2626,54976,54717,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,449,7238,7687,0.0584103031091453,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,39716,1161,2996,5198,5508,5371,5749,5658,4327,2519,1193,36,0 to 119,44,22070,17409,237,39412,304,0,4760,14633,188,22448,858,23668,15598,7,443,38964,23294,205,167,2,12841,10569,89,23499,423,1304,3248,3803,3596,3626,3350,2403,1309,602,4,0 to 104,43,11807,4816,3027,3849,5374,13339,4786,2183,22,1610,14,1,573,23668,10654,12925,23499,169,0,105191,0,128932,105191,23668,573,24489,24473,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,71,938,1009,0.0703666997026759,43
8,8,51,101,PASCO,Pasco,FL,56960,1251,4848,7809,7397,7844,8568,7782,6196,3777,1455,33,0 to 119,44,31193,25663,104,56576,384,0,3451,27298,223,27781,1509,35732,20766,3,459,56114,33979,1438,308,5,18945,16431,41,35417,562,2205,5120,5215,5229,5571,4826,3741,2357,896,8,0 to 105,43,26052,2093,4119,3153,6894,23593,4930,3289,58,2362,43,7,682,35730,16556,19111,35417,313,0,182833,0,218671,182833,35730,682,26418,25881,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,145,2067,2212,0.0655515370705244,44
9,9,20,039,GADSDEN,Gadsden,FL,8800,296,788,1079,1290,1427,1395,1227,809,336,150,3,0 to 119,41,5065,3711,24,8770,29,1,1165,3750,46,4698,99,5522,3264,1,13,8757,5083,423,13,3,2891,2596,19,5506,150,461,746,817,940,923,776,428,203,77,1,0 to 98,41,1580,2715,930,281,904,4173,429,724,1,413,0,0,89,5522,2600,2903,5505,16,1,21929,0,27494,21929,5522,89,2989,2795,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,183,187,0.0213903743315508,41
10,10,37,073,LEON,Leon,FL,46360,1532,2718,13667,7338,5788,5206,4889,3192,1340,642,48,0 to 119,31,25258,20886,216,45283,1076,1,7328,21185,201,23030,839,30127,16180,7,46,45232,28969,285,856,17,16154,12964,136,29254,692,1654,10828,4993,3692,3086,2687,1455,688,342,10,0 to 106,28,14045,9067,3471,2671,2764,22165,4325,1481,48,647,36,31,301,30127,13340,16640,29253,873,1,147533,0,177828,147533,30127,301,13507,13106,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,39,1445,1484,0.0262803234501348,28
