OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1784,50,123,273,246,240,244,232,166,124,86,0,0 to 118,43,954,821,9,1784,0,0,122,853,2,983,26,901,879,1,3,1780,796,105,0,0,439,457,5,901,18,56,149,150,126,121,109,65,56,51,0,0 to 106,40,693,72,41,95,96,696,109,98,0,53,0,0,20,901,457,439,901,0,0,5307,0,6219,5307,901,20,1073,1056,{CB6285A2-DA2E-4583-AAD5-1221776836AE},13,97,110,0.118181818181818,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7350,231,703,991,999,923,1012,1059,763,448,214,7,0 to 118,43,4227,3078,45,7334,16,0,1179,3248,133,4108,77,3437,3879,0,34,7300,1916,1513,4,4,1840,1576,13,3429,90,342,558,480,473,465,446,339,171,72,1,0 to 100,40,2189,845,305,90,567,2745,117,472,2,322,2,1,63,3437,1581,1843,3429,8,0,20721,8,24178,20729,3437,63,2088,2025,{CE511C5D-2638-44A3-B2F8-B13847543637},48,342,390,0.123076923076923,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3148,70,213,357,569,544,469,436,295,143,47,5,0 to 118,41,1318,1809,21,3138,10,0,90,1688,3,1809,33,1810,1331,0,7,3131,1682,124,4,0,577,1225,4,1806,10,58,198,383,389,307,239,133,70,22,1,0 to 95,41,1023,610,83,90,135,1533,138,165,0,77,0,0,24,1810,1226,580,1806,4,0,6586,6,8427,6592,1810,24,1924,1827,{541BD5A3-4453-499A-9896-F0EDC5353D0B},20,70,90,0.222222222222222,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,20902,466,1897,2959,3225,3011,2631,2829,1820,1207,805,52,0 to 119,40,11650,9120,132,20656,245,1,1183,8900,137,7818,539,11260,9540,1,101,20556,10290,852,106,12,5947,5124,71,11142,139,614,1740,2074,1723,1514,1634,962,535,313,12,0 to 103,40,5852,860,1755,2675,960,7535,2647,690,8,468,10,1,202,11260,5188,6001,11141,118,1,49159,126,60621,49285,11260,202,17467,17044,{EB5D2450-A892-40FD-9BA4-9821A7438525},123,902,1025,0.12,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1932,44,180,230,247,282,252,250,220,155,72,0,0 to 99,44,992,925,15,1930,2,0,98,547,4,900,19,1058,870,0,4,1926,944,112,2,0,497,558,1,1056,14,52,111,164,151,144,140,130,98,54,0,0 to 99,48,684,118,155,99,31,853,172,90,1,47,1,0,26,1058,559,498,1056,2,0,5015,0,6083,5015,1058,26,1582,1522,{3B55AA95-5170-4CAF-82A3-E99AD7459349},8,110,118,0.0677966101694915,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,145629,2768,6488,17680,21333,19724,21128,21572,16615,10882,5829,1610,0 to 119,47,77901,67168,560,143854,1773,2,17076,92355,465,55174,1911,75572,69425,146,486,143231,73620,951,987,14,38447,35824,300,74571,1215,3565,12339,13798,11722,11451,9781,5692,3555,2399,55,0 to 106,40,34576,10515,12565,16915,19807,35731,19033,6654,89,4764,60,28,1816,75572,36341,38894,74569,1001,2,484588,760,561586,485348,75572,1816,30939,30677,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},754,9535,10289,0.0732821459811449,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,25814,677,1440,2951,3567,3521,3919,3868,3047,1788,1006,30,0 to 119,46,14589,11057,168,25627,187,0,2788,12227,188,11490,551,12653,12757,4,400,25224,12422,178,51,2,6912,5684,4,12600,241,592,1663,2061,1962,2022,1782,1262,659,407,2,0 to 104,43,5962,2637,1675,2326,2901,6861,2838,1230,8,957,7,1,380,12653,5712,6937,12600,53,0,77949,133,90794,78082,12653,380,13746,13731,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},174,1262,1436,0.12116991643454,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,36867,756,2665,4897,4717,5018,5612,5292,4289,2572,1024,25,0 to 119,45,20171,16465,231,36617,250,0,2834,19362,223,16176,838,19018,17540,4,305,36308,18158,681,176,2,9834,8863,142,18839,275,991,2846,2824,2804,2999,2572,1990,1226,482,8,0 to 105,44,13398,1144,2401,1896,3846,12453,2540,1924,18,1426,12,3,335,19017,8942,9924,18839,178,0,130014,74,149185,130088,19017,335,19565,19021,{83116673-3FAD-423E-B67E-DFE7515F5E81},311,2391,2702,0.115099925980755,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6606,192,466,781,1033,1132,1089,917,627,250,116,3,0 to 119,42,3829,2763,14,6580,25,1,757,3289,46,2794,72,3607,2990,1,8,6572,3435,160,11,1,1823,1764,8,3595,94,250,492,583,668,629,474,253,120,43,1,0 to 98,40,1076,1593,659,267,673,2521,401,503,1,276,0,0,58,3607,1766,1833,3594,12,1,17673,16,21346,17689,3607,58,2086,1891,{77657EA6-12D6-4645-9915-E7357C9F40D6},30,270,300,0.1,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,32129,749,1356,9789,4968,3969,3668,3581,2475,1015,514,45,0 to 119,33,17403,14611,115,31411,717,1,4097,18041,201,12500,479,17524,14562,6,37,31370,16873,141,500,10,9360,7615,39,17014,293,700,7391,2781,1991,1616,1414,767,359,203,9,0 to 106,25,7252,5061,2142,2559,1573,11337,4104,907,33,364,21,18,166,17524,7829,9648,17013,510,1,115032,213,132955,115245,17524,166,8935,8530,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},160,2538,2698,0.0593031875463306,25,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1661,48,112,159,205,220,254,291,223,111,37,1,0 to 101,48,797,861,3,1641,20,0,59,922,41,929,32,872,785,2,2,1638,727,128,14,3,347,507,1,855,12,42,84,138,115,159,159,92,48,23,0,0 to 99,47,366,412,52,25,39,756,60,76,2,44,0,0,14,872,516,355,855,17,0,4390,1,5278,4391,872,14,778,740,{862C7BAB-C64B-458C-A6FA-56543968D206},8,71,79,0.10126582278481,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2849,137,324,362,341,365,401,361,307,162,81,8,0 to 101,41,1641,1203,5,2813,36,0,165,1166,53,1845,102,1455,1391,1,2,2810,967,470,16,2,818,618,1,1437,51,113,184,197,200,242,199,145,73,51,0,0 to 101,44,541,776,71,49,73,1230,134,211,1,71,2,2,30,1455,623,831,1437,18,0,6016,18,7500,6034,1455,30,2112,2015,{89851E42-542B-499A-AC7E-D8F5369F3D0B},8,57,65,0.123076923076923,44,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2759,40,86,276,731,615,456,341,134,56,15,9,0 to 105,38,501,2253,5,2758,1,0,49,1911,1,450,15,666,2090,0,3,2755,597,68,1,0,217,447,1,665,10,23,109,122,106,116,102,43,29,6,0,0 to 89,41,470,128,36,31,34,503,128,49,0,17,0,0,14,666,447,218,665,1,0,3553,0,4220,3553,666,14,816,792,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},3,39,42,0.0714285714285714,41,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2929,67,157,283,653,542,455,353,251,107,57,4,0 to 118,40,903,2012,14,2914,15,0,86,1933,9,1198,39,1105,1823,0,1,2914,874,220,5,6,415,677,2,1094,33,83,133,205,179,177,154,86,38,16,1,0 to 91,41,513,487,72,22,127,824,143,131,2,49,0,0,12,1105,683,420,1094,11,0,5486,3,6596,5489,1105,12,640,638,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},6,36,42,0.142857142857143,41,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,14331,167,596,1819,2248,2200,2338,2274,1522,777,339,51,0 to 119,45,7501,6754,76,13879,452,0,1781,5937,28,9404,395,10443,3844,1,43,13837,9776,265,392,10,5155,4842,44,10041,91,370,1474,1806,1682,1697,1579,1042,519,183,0,0 to 100,43,6121,899,1070,1951,706,6942,2393,961,36,485,16,7,190,10443,5050,5347,10041,402,0,47571,56,58140,47627,10443,190,3317,3310,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},136,1070,1206,0.112769485903814,43,5.422685209627352,0.1810274207185009
16,16,12,023,COLUMBIA,Columbia,FL,8766,207,474,953,1254,1314,1270,1415,1052,534,281,12,0 to 119,46,4085,4623,58,8733,33,0,1128,3205,63,5383,74,5376,3378,0,12,8721,4846,510,17,3,2120,3225,11,5356,82,236,644,886,910,854,793,556,295,116,4,0 to 102,44,3352,1471,239,294,307,4602,447,201,2,337,3,0,108,5376,3238,2127,5356,20,0,18269,13,23715,18282,5376,108,2312,2311,{6958D394-62B5-4F73-A62A-0FA2389D4FB3},60,351,411,0.145985401459854,44,2.6336786210355756,0.19383765365800731
