OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2499,76,220,382,338,343,351,316,219,162,92,0,0 to 118,41,1373,1115,11,2495,4,0,232,1064,2,1561,33,1495,998,1,5,2489,1282,209,2,2,789,695,7,1491,31,114,232,236,216,216,179,116,97,58,0,0 to 106,40,1167,89,55,180,123,1168,200,125,0,75,0,0,38,1495,697,791,1491,4,0,6484,0,7996,6484,1495,38,1444,1427,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,4,48,52,0.0769230769230769,40
2,2,54,107,PUTNAM,Putnam,FL,10192,337,979,1376,1364,1296,1399,1474,1070,624,264,9,0 to 118,43,5779,4377,36,10164,28,0,1777,3801,133,7238,91,6057,4091,0,44,10120,3675,2362,13,7,3274,2747,16,6037,152,532,903,835,825,827,853,639,348,141,2,0 to 100,42,4042,1344,486,165,803,4964,270,735,2,528,2,1,135,6057,2758,3283,6037,20,0,25867,0,31935,25867,6057,135,2978,2924,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,8,199,207,0.0386473429951691,42
3,3,62,123,TAYLOR,Taylor,FL,4324,146,409,515,707,694,618,575,403,187,64,6,0 to 118,40,1946,2363,15,4315,9,0,151,2003,3,2842,48,2694,1622,0,8,4307,2422,267,5,0,1070,1616,3,2689,35,120,318,498,526,432,370,236,118,40,1,0 to 98,41,1642,806,120,121,149,2337,203,189,0,96,0,0,45,2694,1618,1073,2689,5,0,8143,0,10864,8143,2694,45,2566,2472,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,36,36,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32339,807,3793,4711,4952,4731,3979,4210,2583,1567,936,70,0 to 119,38,17580,14531,228,32008,330,1,1880,11093,137,14675,1012,19786,12440,2,111,31898,18166,1410,194,16,10352,9084,140,19576,266,1260,2941,3599,3158,2662,2850,1667,894,458,31,0 to 103,40,13434,1800,2077,2265,1700,14886,2990,1050,14,693,17,5,353,19786,9196,10448,19575,210,1,66662,0,86525,66662,19786,353,28514,28101,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,15,468,483,0.031055900621118,40
5,5,7,013,CALHOUN,Calhoun,FL,2831,89,368,388,327,379,358,349,292,186,93,2,0 to 99,41,1475,1335,21,2828,3,0,188,589,4,1376,46,1661,1163,0,7,2821,1436,222,3,0,811,840,7,1658,31,114,211,227,230,232,223,194,124,74,1,0 to 99,45,1133,184,211,130,38,1392,228,131,2,57,2,0,42,1661,842,812,1658,3,0,6028,0,7700,6028,1661,42,2258,2202,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,51,52,0.0192307692307692,45
6,6,50,099,PALM BEACH,Palm Beach,FL,212825,4886,14045,27934,32121,29401,30883,30050,21311,13467,7112,1615,0 to 119,43,112983,98776,1066,209768,3055,2,31178,109623,465,101779,3487,132528,79466,133,698,208944,128592,1578,2338,20,67535,61856,779,130170,2417,8118,20673,23881,20356,20089,17533,9923,5855,3624,59,0 to 107,40,66024,18447,22673,23026,34159,66421,29590,8848,151,6418,112,52,2659,132528,63074,68623,130168,2358,2,684845,0,818151,684845,132528,2659,56311,56053,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,410,7846,8256,0.0496608527131783,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,40371,1193,3085,5324,5594,5445,5838,5729,4376,2549,1200,38,0 to 119,44,22445,17739,187,40061,310,0,4845,14670,188,23017,871,24134,15771,7,459,39597,23751,208,173,2,13112,10805,42,23959,433,1341,3325,3876,3657,3703,3412,2442,1332,608,5,0 to 104,43,12080,4901,3095,3883,5489,13646,4824,2254,23,1650,14,1,591,24134,10893,13199,23959,175,0,106824,0,131033,106824,24134,591,25058,25042,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,72,1092,1164,0.0618556701030928,43
8,8,51,101,PASCO,Pasco,FL,58078,1275,4982,8003,7558,8023,8724,7930,6272,3812,1466,33,0 to 119,43,31779,26184,115,57690,388,0,3456,27751,223,28486,1549,36646,20984,3,445,57242,34861,1467,312,5,19413,16861,54,36328,569,2280,5272,5359,5386,5712,4963,3799,2391,906,8,0 to 105,43,26771,2151,4231,3175,7044,24222,5062,3373,59,2410,44,8,697,36645,16990,19580,36328,317,0,186065,0,222817,186065,36645,697,26812,26275,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,134,1551,1685,0.0795252225519288,44
9,9,20,039,GADSDEN,Gadsden,FL,8828,301,797,1080,1293,1430,1397,1229,810,337,151,3,0 to 119,41,5079,3725,24,8798,29,1,1170,3760,46,4718,99,5543,3271,1,13,8785,5102,425,13,3,2901,2607,19,5527,154,467,747,819,943,924,778,429,203,78,1,0 to 98,41,1591,2721,934,281,913,4184,430,729,1,417,0,0,90,5543,2611,2913,5526,16,1,22112,0,27698,22112,5543,90,3016,2822,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,91,93,0.021505376344086,41
10,10,37,073,LEON,Leon,FL,46713,1564,2764,13809,7370,5820,5239,4909,3201,1345,643,49,0 to 119,31,25446,21050,217,45624,1088,1,7402,21224,201,23339,850,30379,16278,8,48,45570,29206,288,867,18,16283,13074,137,29494,708,1676,10933,5018,3722,3111,2703,1462,693,343,10,0 to 106,28,14215,9126,3501,2652,2807,22379,4308,1513,48,657,37,32,306,30379,13457,16775,29493,885,1,148664,0,179209,148664,30379,306,13689,13288,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,34,1104,1138,0.0298769771528998,28
