OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1322,37,65,166,191,168,186,183,139,107,80,0,0 to 118,47,747,570,5,1322,0,0,85,778,2,603,17,528,792,1,1,1320,481,47,0,0,274,253,1,528,11,27,75,99,64,71,65,37,36,43,0,0 to 106,42,434,33,31,30,82,412,34,75,0,39,0,0,17,528,253,274,528,0,0,4294,0,4831,4294,528,17,667,650,{CB6285A2-DA2E-4583-AAD5-1221776836AE},1,19,20,0.05,42,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5770,158,489,739,811,736,813,866,597,363,190,8,0 to 118,44,3367,2354,49,5760,10,0,840,3189,133,2418,32,2214,3537,0,19,5741,1299,913,1,1,1170,1033,9,2212,53,228,363,325,324,302,284,194,93,47,1,0 to 100,39,1303,599,238,72,444,1661,107,387,1,240,0,0,46,2214,1034,1171,2212,2,0,15996,8,18228,16004,2214,46,1338,1273,{CE511C5D-2638-44A3-B2F8-B13847543637},5,87,92,0.0543478260869565,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2583,56,119,277,503,475,398,354,249,109,39,4,0 to 118,41,1028,1535,20,2574,9,0,70,1592,3,1262,29,1402,1175,0,6,2568,1338,61,3,0,376,1023,0,1399,6,26,149,338,325,246,168,94,35,15,0,1 to 94,40,720,562,78,39,130,1186,83,112,0,51,0,0,14,1402,1023,379,1399,3,0,5467,6,6902,5473,1402,14,1361,1262,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,31,35,0.114285714285714,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,13026,276,659,1668,2072,1897,1679,1827,1273,936,693,46,0 to 119,44,7495,5445,86,12852,173,1,698,7658,137,3129,232,5451,7514,1,60,12792,5195,213,38,5,2907,2455,46,5408,63,200,930,1057,841,719,742,458,260,174,7,0 to 103,40,2886,460,1053,1009,658,3715,1035,498,4,309,4,1,124,5451,2476,2929,5407,43,1,35017,130,40655,35147,5451,124,6434,6008,{EB5D2450-A892-40FD-9BA4-9821A7438525},39,456,495,0.0787878787878788,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1349,22,88,149,196,219,188,184,150,102,51,0,0 to 99,45,680,656,13,1348,1,0,53,555,4,565,18,652,696,0,1,1347,617,34,1,0,277,373,1,651,5,25,73,123,113,94,82,64,44,29,0,0 to 99,43,434,95,45,77,27,523,101,62,1,34,1,0,14,652,374,277,651,1,0,4419,0,5081,4419,652,14,937,876,{3B55AA95-5170-4CAF-82A3-E99AD7459349},1,45,46,0.0217391304347826,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,112239,1872,3540,12241,15744,14965,16297,17369,13943,9398,5269,1601,0 to 119,49,60758,51145,336,111182,1055,2,10708,82155,465,36219,1114,48176,63678,155,230,110802,47075,681,412,8,24817,22797,142,47756,764,1894,7834,8721,7645,7360,6160,3516,2352,1880,50,0 to 106,41,19109,7751,8747,12149,12959,20936,13861,5308,65,3838,43,22,1461,48176,23025,25005,47754,420,2,338969,636,388395,339605,48176,1461,14533,14269,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},137,3160,3297,0.0415529269032454,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,19731,420,804,2020,2667,2725,3032,3088,2487,1554,908,26,0 to 119,49,11285,8277,169,19573,158,0,1962,11614,188,7015,271,8416,11061,4,250,19319,8233,153,28,2,4610,3773,3,8386,153,371,1116,1380,1352,1316,1151,791,469,316,1,0 to 104,43,3459,1953,1163,1811,1933,4225,2228,887,4,717,3,1,309,8416,3790,4623,8386,30,0,57861,127,66457,57988,8416,309,7701,7686,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},20,751,771,0.0259403372243839,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,24934,495,1153,2914,3381,3532,3865,3849,3081,1840,811,13,0 to 119,47,13934,10919,81,24797,137,0,2148,15421,223,9804,444,9919,14855,3,157,24637,9626,221,70,2,5136,4705,6,9847,147,396,1568,1662,1572,1539,1308,907,542,276,2,0 to 105,42,7070,716,1537,524,2373,6788,686,1227,10,922,5,1,219,9919,4739,5174,9847,72,0,88333,70,98378,88403,9919,219,10221,9672,{83116673-3FAD-423E-B67E-DFE7515F5E81},33,1172,1205,0.0273858921161826,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5804,149,344,662,918,1015,979,837,571,221,105,3,0 to 119,42,3373,2423,8,5781,22,1,650,3184,46,2223,44,2991,2807,1,5,5776,2905,77,9,0,1462,1518,2,2982,74,190,407,480,568,528,404,212,93,34,1,0 to 98,40,881,1244,560,297,566,1976,440,439,0,230,0,0,50,2991,1520,1469,2981,9,1,14483,16,17534,14499,2991,50,1510,1315,{77657EA6-12D6-4645-9915-E7357C9F40D6},7,167,174,0.0402298850574713,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,24595,508,804,7024,3716,3065,2973,2999,2138,864,459,45,0 to 119,35,13267,11216,112,24061,533,1,2519,16571,201,7047,251,11356,13210,4,25,24034,10944,81,326,5,6118,4884,23,11025,201,387,5283,1646,1166,989,877,440,211,145,11,0 to 105,24,4272,2841,1511,2401,918,6019,4088,656,23,268,12,10,93,11356,5026,6305,11024,331,1,82277,212,93986,82489,11356,93,5333,4921,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},40,811,851,0.0470035252643948,23,2.4286163266357628,0.1707040441862682
