OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1268,33,62,157,176,163,180,175,135,107,80,0,0 to 118,48,725,538,5,1268,0,0,79,773,2,556,17,486,780,1,1,1266,447,39,0,0,256,229,1,486,10,25,70,84,58,66,61,33,36,43,0,0 to 106,44,405,30,23,28,73,382,31,69,0,37,0,0,12,486,229,256,44,0,0,3975,0,4470,3975,486,12,635,618,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,25,25,0,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5209,132,339,615,752,693,757,803,548,354,183,33,0 to 118,45,3072,2078,59,5199,10,0,755,3371,133,1836,31,1964,3235,0,10,5189,1189,773,1,1,1031,910,21,1962,47,196,317,289,299,265,244,156,87,42,22,0 to 100,39,1104,527,232,99,406,1399,157,357,1,212,0,0,38,1964,911,1032,39,2,0,14165,8,16149,14173,1964,38,704,636,{CE511C5D-2638-44A3-B2F8-B13847543637},6,189,195,0.0307692307692308,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2347,47,80,246,465,452,366,323,225,100,39,4,0 to 118,42,937,1389,21,2338,9,0,65,1524,3,1028,29,1247,1093,0,7,2331,1185,59,3,0,314,930,0,1244,4,23,130,308,304,221,142,74,28,13,0,1 to 92,39,627,524,74,19,125,1057,62,94,0,39,0,0,11,1247,930,317,39,3,0,5012,6,6294,5018,1247,11,1082,984,{541BD5A3-4453-499A-9896-F0EDC5353D0B},2,14,16,0.125,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11655,239,407,1378,1897,1722,1555,1629,1192,903,685,48,0 to 119,45,6758,4816,81,11484,170,1,633,7455,137,2386,177,4637,6987,1,30,11454,4389,210,33,5,2498,2057,44,4599,54,158,790,907,729,625,581,386,232,167,8,0 to 103,40,2517,433,877,772,594,3096,909,452,4,278,2,0,94,4637,2075,2518,40,38,1,30520,132,35338,30652,4637,94,4102,3676,{EB5D2450-A892-40FD-9BA4-9821A7438525},17,278,295,0.0576271186440678,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1265,21,82,134,182,207,172,177,141,100,49,0,0 to 99,45,644,606,15,1264,1,0,42,558,4,526,13,599,665,0,1,1263,574,24,1,0,256,341,1,598,5,24,65,112,105,83,76,58,43,28,0,0 to 99,44,393,93,41,71,25,486,87,59,1,32,1,0,9,599,342,256,44,1,0,4220,0,4829,4220,599,9,869,808,{3B55AA95-5170-4CAF-82A3-E99AD7459349},1,25,26,0.0384615384615385,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,106909,1780,3198,10970,15022,14256,15571,16739,13490,9102,5109,1672,0 to 119,49,57903,48599,407,105865,1042,2,9514,80804,465,31260,892,44139,62304,159,307,105405,43071,664,397,7,22685,20866,184,43735,721,1716,6790,8102,7108,6795,5683,3252,2150,1742,80,0 to 106,41,16720,7091,8013,11911,12002,18002,13731,4803,60,3451,41,19,1199,44139,21082,22865,41,404,2,299691,644,345094,300335,44139,1199,11962,11698,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},125,4061,4186,0.0298614429049212,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18327,366,643,1781,2507,2547,2824,2891,2352,1479,863,74,0 to 119,49,10488,7594,245,18171,156,0,1699,11822,188,5716,219,7572,10491,4,260,17907,7395,151,25,1,4121,3357,68,7546,139,334,989,1257,1233,1182,1014,686,411,288,39,0 to 104,43,2878,1747,1093,1828,1733,3530,2283,743,2,615,2,1,256,7572,3372,4132,43,26,0,48690,131,56447,48821,7572,256,5746,5731,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},32,959,991,0.0322906155398587,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22739,441,805,2424,3116,3235,3623,3612,2927,1740,781,35,0 to 119,48,12783,9876,80,22616,123,0,2012,14955,223,7988,360,8551,14054,3,131,22482,8331,162,56,2,4434,4051,8,8493,125,314,1300,1469,1348,1370,1135,780,453,249,8,0 to 105,42,6108,636,1335,414,2102,5826,565,1106,10,771,5,1,195,8551,4077,4466,42,58,0,75643,70,84321,75713,8551,195,6968,6417,{83116673-3FAD-423E-B67E-DFE7515F5E81},28,1039,1067,0.0262417994376757,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5283,117,274,566,862,933,901,768,539,202,104,17,0 to 119,43,3085,2177,21,5261,21,1,504,3243,46,1765,35,2605,2673,0,5,5257,2546,51,8,0,1246,1337,14,2597,58,155,354,430,498,460,341,186,76,32,15,0 to 98,40,746,1018,457,376,473,1586,538,367,0,197,0,0,44,2605,1338,1253,40,8,1,13210,16,15871,13226,2605,44,1122,927,{77657EA6-12D6-4645-9915-E7357C9F40D6},9,106,115,0.0782608695652174,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,21925,391,672,5756,3407,2811,2753,2800,2032,811,435,57,0 to 119,37,11765,10030,130,21453,471,1,1880,16022,201,4956,211,9133,12762,5,25,21425,8798,67,263,5,4956,3879,30,8865,148,309,4228,1376,928,801,704,340,161,115,23,0 to 105,24,3103,2335,1211,2216,694,4564,3607,550,21,206,11,8,45,9133,4001,5102,24,268,1,72058,212,81546,72270,9133,45,3762,3349,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},76,937,1013,0.0750246791707799,24,2.4286163266357628,0.1707040441862682
