OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1194,32,54,146,159,153,166,168,131,106,79,0,0 to 118,48,687,502,5,1194,0,0,65,760,2,485,15,428,764,0,2,1192,394,34,0,0,231,197,0,428,10,20,63,69,48,55,55,31,35,42,0,0 to 106,45,352,29,20,27,62,333,33,53,0,28,0,0,9,428,197,231,428,0,0,3524,0,3960,3524,428,9,566,549,{CB6285A2-DA2E-4583-AAD5-1221776836AE},8,49,57,0.140350877192982,45,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4816,114,257,569,704,648,704,755,519,343,181,22,0 to 118,46,2855,1913,48,4806,10,0,642,3500,133,1469,28,1689,3125,0,2,4804,1048,639,1,1,871,799,17,1687,43,159,291,253,265,220,204,125,78,40,11,0 to 100,38,863,484,204,136,357,1145,185,320,1,186,0,0,35,1689,800,872,1687,2,0,12419,8,14128,12427,1689,35,327,259,{CE511C5D-2638-44A3-B2F8-B13847543637},21,262,283,0.0742049469964664,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2192,46,64,222,446,420,344,298,215,97,36,4,0 to 118,42,857,1313,22,2183,9,0,64,1503,3,861,29,1142,1040,0,10,2173,1086,53,3,0,266,873,0,1139,3,17,113,298,277,204,123,70,26,11,0,4 to 92,39,560,495,64,20,121,958,60,84,0,30,0,0,5,1142,873,269,1139,3,0,4422,6,5599,4428,1142,5,910,810,{541BD5A3-4453-499A-9896-F0EDC5353D0B},18,43,61,0.295081967213115,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,10842,244,340,1223,1768,1594,1459,1514,1121,865,667,47,0 to 119,46,6315,4422,105,10681,160,1,589,7309,137,1801,140,3878,6916,1,47,10634,3646,204,23,5,2079,1725,46,3850,44,136,653,777,614,529,475,315,188,141,6,0 to 103,40,2119,363,674,694,525,2484,841,369,4,219,2,0,70,3878,1736,2096,3849,28,1,27277,132,31333,27409,3878,70,3384,2958,{EB5D2450-A892-40FD-9BA4-9821A7438525},30,282,312,0.0961538461538462,39,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1101,16,35,108,171,189,153,166,128,89,46,0,0 to 99,47,548,538,15,1101,0,0,36,546,4,463,12,531,569,0,1,1100,514,17,0,0,220,310,1,531,4,14,55,105,97,72,69,51,37,27,0,1 to 99,44,334,85,36,76,23,420,88,55,0,32,0,0,8,531,310,220,531,0,0,3740,0,4281,3740,531,8,575,514,{3B55AA95-5170-4CAF-82A3-E99AD7459349},14,52,66,0.212121212121212,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,102124,1683,2982,9942,14376,13601,14885,16140,13063,8860,4923,1669,0 to 119,50,55187,46518,419,101101,1021,2,8389,79138,465,27082,742,40157,61537,163,267,100676,39162,611,377,7,20474,19108,191,39773,660,1546,5865,7513,6560,6234,5201,2964,1973,1569,72,0 to 106,41,14783,6423,7096,11471,10892,15730,13151,4310,50,3096,33,16,1048,40157,19309,20641,39771,384,2,262781,644,304186,263425,40157,1048,10302,10037,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},261,4778,5039,0.0517959912681088,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,16882,321,519,1565,2308,2330,2608,2705,2219,1408,830,69,0 to 119,50,9721,6889,272,16729,153,0,1393,11849,188,4536,169,6545,10062,5,270,16454,6390,132,23,0,3570,2871,81,6522,125,272,869,1105,1069,1024,873,572,349,253,34,0 to 104,43,2221,1463,972,1866,1390,2748,2384,586,2,413,2,1,212,6545,2883,3581,6522,23,0,40554,131,47280,40685,6545,212,4244,4229,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},83,970,1053,0.0788224121557455,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,21520,426,648,2205,2946,3081,3428,3460,2832,1691,755,48,0 to 119,49,12122,9299,99,21408,112,0,1751,14912,223,6943,302,7651,13735,2,132,21274,7456,148,46,1,3950,3623,31,7604,119,256,1151,1326,1221,1218,1012,696,406,224,22,0 to 105,42,5350,574,1214,466,1852,5138,614,1009,10,691,4,1,157,7651,3646,3974,7604,47,0,65733,70,73510,65803,7651,157,5018,4467,{83116673-3FAD-423E-B67E-DFE7515F5E81},48,1121,1169,0.0410607356715141,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,4749,108,229,484,789,833,814,687,490,192,101,22,0 to 119,43,2864,1848,37,4727,21,1,362,3273,46,1375,29,2111,2630,1,7,4720,2052,51,8,0,1048,1026,29,2103,52,127,281,362,409,370,256,137,67,30,20,0 to 105,40,582,793,316,412,369,1132,602,305,0,159,0,0,29,2111,1027,1055,2102,8,1,11832,16,14001,11848,2111,29,852,658,{77657EA6-12D6-4645-9915-E7357C9F40D6},28,202,230,0.121739130434783,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,18372,311,572,3310,3124,2617,2588,2659,1960,774,408,49,0 to 119,41,9590,8664,118,18044,327,1,1412,14402,201,3885,181,5705,12647,2,18,18026,5521,59,121,4,2950,2614,16,5580,90,232,1876,1101,734,642,568,261,110,74,17,0 to 105,29,1689,1814,663,1414,403,3003,2174,427,14,159,10,7,28,5705,2679,3010,5579,125,1,59463,214,65497,59677,5705,28,2406,1991,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},63,917,980,0.0642857142857143,29,2.4286163266357628,0.1707040441862682
