OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2629,83,236,409,358,356,369,336,226,163,93,0,0 to 118,41,1443,1166,20,2624,5,0,262,1070,2,1657,36,1599,1025,1,4,2619,1371,223,2,3,848,730,16,1594,35,122,252,255,229,229,198,122,98,59,0,0 to 106,40,1256,97,56,185,130,1259,205,128,0,80,0,0,43,1599,733,850,1594,5,0,6689,0,8305,6689,1599,43,1529,1512,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,6,40,46,0.130434782608696,40
2,2,54,107,PUTNAM,Putnam,FL,10592,361,1057,1432,1417,1351,1436,1511,1107,637,274,9,0 to 118,42,5979,4571,42,10562,30,0,1860,3847,133,7651,93,6413,4136,0,43,10519,3995,2396,14,8,3463,2906,22,6391,160,579,957,887,873,868,894,675,366,152,2,0 to 100,42,4284,1398,529,180,885,5214,292,797,3,568,3,1,145,6413,2919,3472,6391,22,0,26631,0,33056,26631,6413,145,3130,3076,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,17,163,180,0.0944444444444444,42
3,3,62,123,TAYLOR,Taylor,FL,4370,149,420,524,711,698,625,581,403,189,64,6,0 to 118,40,1972,2383,15,4361,9,0,157,2014,3,2875,49,2717,1645,0,8,4353,2444,268,5,0,1083,1626,3,2712,36,123,322,500,529,437,374,236,119,40,1,0 to 98,41,1665,806,120,121,150,2358,204,192,0,98,0,0,45,2717,1628,1086,2712,5,0,8331,0,11075,8331,2717,45,2591,2497,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,5,71,76,0.0657894736842105,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33341,903,3979,4861,5156,4878,4069,4286,2617,1585,939,68,0 to 119,38,18117,14983,241,32995,345,1,1942,11290,137,15160,1050,20355,12877,1,108,32889,18718,1412,209,16,10657,9329,144,20130,290,1299,3036,3750,3253,2727,2907,1694,908,460,31,0 to 103,40,14252,1903,2093,1882,1763,15825,2542,1090,14,715,17,5,361,20355,9448,10761,20129,225,1,70035,0,90466,70035,20355,361,29233,28820,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,32,486,518,0.0617760617760618,40
5,5,7,013,CALHOUN,Calhoun,FL,2880,91,378,401,335,387,360,353,292,187,94,2,0 to 99,41,1504,1353,23,2877,3,0,193,592,4,1401,46,1686,1187,0,7,2870,1456,227,3,0,824,849,10,1683,32,117,214,233,236,233,227,194,125,74,1,0 to 99,45,1151,185,216,131,38,1415,230,132,2,57,2,0,43,1686,851,825,1683,3,0,6141,0,7838,6141,1686,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,23,23,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,224804,5338,15698,29993,34239,31236,32511,31323,21855,13731,7211,1669,0 to 119,43,119145,104202,1457,221548,3254,2,33485,112685,465,110374,3723,142456,81476,134,738,220684,137894,2008,2526,28,72463,66312,1127,139902,2704,9117,22328,25869,21955,21549,18678,10388,6074,3713,81,0 to 107,39,71552,19914,24565,23871,36726,72370,30806,9307,165,6745,123,53,2760,142456,67607,73655,139900,2554,2,720508,0,863756,720508,142456,2760,60899,60641,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,394,6321,6715,0.05867460908414,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43033,1390,3474,5764,5993,5834,6160,5999,4506,2627,1243,43,0 to 119,43,23847,18941,245,42706,327,0,5121,14917,188,25138,912,25885,16648,6,494,42208,25472,222,189,2,14033,11566,95,25694,473,1484,3612,4205,3955,3959,3615,2540,1390,642,10,0 to 104,42,12986,5284,3339,4085,5903,14671,5120,2534,24,1797,15,2,621,25885,11661,14129,25694,191,0,115060,0,141023,115060,25885,621,27308,27292,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,74,1048,1122,0.0659536541889483,43
8,8,51,101,PASCO,Pasco,FL,62756,1443,5658,8773,8224,8793,9417,8421,6534,3928,1517,48,0 to 119,43,34239,28308,209,62340,416,0,3476,29737,223,31205,1652,40435,21831,4,486,61851,38503,1587,339,5,21415,18538,137,40090,670,2647,5898,5965,6056,6310,5401,4027,2491,954,15,0 to 105,43,29523,2383,4684,3500,7762,26712,5616,3660,71,2611,50,9,738,40434,18684,21592,40090,344,0,196715,0,237269,196715,40434,738,28297,27761,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,125,1932,2057,0.0607681088964512,44
9,9,20,039,GADSDEN,Gadsden,FL,8968,312,823,1097,1321,1450,1416,1241,815,338,151,4,0 to 119,41,5155,3785,28,8937,30,1,1192,3762,46,4841,107,5629,3326,1,12,8925,5180,432,14,3,2942,2647,23,5612,160,477,758,839,959,933,787,433,203,78,2,0 to 98,40,1618,2772,946,276,918,4262,432,742,1,420,0,0,93,5629,2651,2955,5611,17,1,22632,0,28304,22632,5629,93,3119,2925,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,106,108,0.0185185185185185,41
10,10,37,073,LEON,Leon,FL,48067,1719,2955,14212,7595,5966,5358,4971,3236,1355,645,55,0 to 119,31,26168,21665,234,46946,1120,1,7668,21470,201,24291,892,31404,16600,8,55,46885,30190,297,898,19,16810,13526,151,30487,787,1772,11267,5218,3839,3212,2759,1493,702,344,11,0 to 106,27,14715,9522,3626,2624,2901,23283,4303,1571,51,683,38,32,315,31404,13922,17322,30486,917,1,152054,0,183620,152054,31404,315,14329,13929,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,49,1421,1470,0.0333333333333333,28
11,11,33,065,JEFFERSON,Jefferson,FL,2575,121,271,258,300,328,354,433,302,163,43,2,0 to 101,45,1271,1297,7,2551,24,0,96,1079,41,1777,43,1479,1091,2,3,2547,1278,179,18,4,658,794,5,1457,30,106,145,205,197,233,276,166,93,28,0,0 to 99,47,710,626,90,31,53,1326,78,134,3,79,0,0,27,1479,806,667,1457,22,0,5976,0,7473,5976,1479,27,1430,1393,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,1,67,68,0.0147058823529412,47
12,12,40,079,MADISON,Madison,FL,3911,213,581,547,462,469,515,449,378,201,87,9,0 to 101,38,2210,1690,11,3869,42,0,226,1292,53,2866,133,2049,1847,0,15,3854,1452,571,24,2,1151,869,3,2023,68,173,277,289,262,334,271,211,106,57,1,0 to 101,43,862,1002,93,66,101,1742,180,279,3,87,2,2,45,2049,877,1166,2023,26,0,7602,0,9660,7602,2049,45,3028,2932,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,1,40,41,0.024390243902439,43
13,13,39,077,LIBERTY,Liberty,FL,3404,78,255,394,778,691,531,411,168,71,17,10,0 to 105,37,858,2533,13,3403,1,0,112,1928,1,766,16,1069,2332,0,3,3400,904,164,1,0,422,639,7,1068,25,81,173,172,163,177,162,66,42,8,0,0 to 89,39,796,174,55,43,43,875,150,60,0,23,0,0,16,1069,639,423,1068,1,0,4157,0,5227,4157,1069,16,1401,1377,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,4,10,14,0.285714285714286,39
14,14,24,047,HAMILTON,Hamilton,FL,3614,116,297,389,717,616,542,426,303,139,63,6,0 to 118,39,1268,2319,27,3590,24,0,95,2040,9,1845,49,1621,1991,0,2,3589,1280,321,11,9,688,898,15,1601,59,142,213,263,238,249,219,143,70,23,2,0 to 93,41,792,656,92,61,162,1247,192,211,3,81,0,0,25,1621,909,697,1601,20,0,6581,0,8207,6581,1621,25,1230,1228,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,0,20,20,0,41
15,15,3,005,BAY,Bay,FL,24696,375,1480,3328,3865,3788,3884,3813,2405,1205,492,61,0 to 119,43,12978,11403,315,23871,825,0,2622,9856,28,16817,559,19956,4661,2,77,23796,18829,340,777,10,10027,8878,264,19169,234,990,2862,3325,3178,3152,3037,1886,944,343,5,0 to 101,42,12372,1800,1912,3085,1246,14335,3588,1487,60,846,28,19,384,19956,9292,10383,19169,787,0,70736,0,90764,70736,19956,384,5256,5248,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,16,381,397,0.0403022670025189,43
16,16,12,023,COLUMBIA,Columbia,FL,12279,361,945,1556,1693,1808,1743,1837,1326,674,323,13,0 to 119,43,6005,6198,76,12221,58,0,1364,3707,63,7774,105,8071,4197,1,10,12211,7409,618,40,4,3604,4384,39,8027,143,424,1048,1279,1300,1279,1185,817,427,164,5,0 to 102,43,5248,1982,346,451,439,6879,709,376,4,469,5,0,168,8071,4410,3621,8027,44,0,25234,0,33362,25234,8071,168,5144,5143,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,6,156,162,0.037037037037037,43
17,17,2,003,BAKER,Baker,FL,5519,165,448,835,913,884,830,704,445,213,80,2,0 to 103,39,2690,2805,24,5453,66,0,753,1736,16,2789,114,3472,2002,1,44,5408,2953,501,13,5,1539,1906,9,3454,35,136,449,644,647,577,490,305,135,54,0,0 to 103,42,2251,433,133,637,41,2386,1027,316,1,181,0,1,60,3472,1914,1549,3454,18,0,11937,0,15440,11937,3472,60,4507,4506,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,2,120,122,0.0163934426229508,42
18,18,30,059,HOLMES,Holmes,FL,3574,67,348,498,487,466,562,480,381,200,85,0,0 to 119,43,1928,1619,27,3533,41,0,229,1185,5,1825,252,2236,1334,0,4,3529,1878,325,24,9,1162,1030,11,2203,24,140,305,354,315,373,309,229,127,60,0,0 to 101,44,1757,127,110,209,58,1800,345,134,0,90,0,0,49,2236,1043,1182,2203,33,0,6724,0,8972,6724,2236,49,2933,2927,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,1,18,19,0.0526315789473684,44
19,19,43,085,MARTIN,Martin,FL,22072,613,1857,2893,2490,2555,2948,3299,2718,1850,815,34,0 to 106,47,11445,10273,354,21756,316,0,2450,9546,82,9829,400,12137,9770,2,163,21594,11833,71,231,2,6139,5671,94,11904,185,662,1712,1759,1654,1798,1759,1258,885,462,3,0 to 106,45,6670,534,1692,3008,2471,5885,3548,1323,22,774,13,4,313,12137,5796,6245,11904,233,0,71113,0,83302,71113,12137,313,13046,13035,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,26,424,450,0.0577777777777778,45
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,204059,6252,18807,33485,34087,29808,28911,24606,15578,8111,3755,659,0 to 119,37,109772,91477,2810,202541,1518,0,16559,130731,458,60573,1590,134283,68229,16,1531,200996,131646,1497,1128,13,70518,60788,1837,133143,3118,8992,23307,26048,21442,20163,15478,8496,4542,2223,475,0 to 110,37,63328,16431,24715,28669,38387,58352,36404,5715,54,3068,29,21,1694,134284,61306,71092,133143,1141,0,625405,0,760348,625405,134284,1694,74642,74297,2746844886.16013,358788.307034344,12be5e4e-9d96-4b8e-8617-77c84f3bc487,413,5056,5469,0.075516547814957,37
21,21,41,081,MANATEE,Manatee,FL,55898,1446,4061,7133,7333,7216,7720,8238,7063,4010,1530,148,0 to 119,45,30112,25119,667,54785,1113,0,9831,26159,177,29171,833,37900,17799,2,197,54588,36889,140,867,4,19421,17124,484,37029,950,2888,5634,5752,5414,5467,5142,3728,2032,864,29,0 to 103,41,23148,3045,6138,4698,8176,20582,8271,1513,54,1485,46,12,660,37900,17548,19835,37029,871,0,201533,0,239535,201533,37900,660,9964,9866,1945653927.12581,371198.171414394,0ad77407-ceaa-4c6b-9e84-485e7d0fa9cc,103,1497,1600,0.064375,42
22,22,10,019,CLAY,Clay,FL,30011,604,2536,4476,3765,4438,4714,4259,2929,1614,635,41,0 to 104,43,16279,13245,487,29942,69,0,3550,13316,130,9488,498,18346,11606,5,54,29883,17603,692,49,2,9813,8200,282,18295,234,1075,2725,2625,2983,3088,2674,1634,919,387,2,0 to 104,43,12047,2312,1339,2597,1663,12578,4054,2362,13,933,9,4,336,18346,8227,9837,18295,51,0,86638,0,105063,86638,18346,336,14761,14728,1667659896.51059,183856.484298748,d8b9952e-371d-460f-96ae-4666bdb4ad84,27,564,591,0.0456852791878173,43
23,23,25,049,HARDEE,Hardee,FL,5122,265,774,887,757,665,628,523,358,205,58,2,0 to 97,33,2618,2460,44,5105,17,0,160,1093,2,3962,79,3097,2019,1,5,5099,2217,865,12,3,1534,1524,24,3082,90,272,554,511,478,431,356,230,143,31,1,0 to 97,37,2173,198,436,275,1562,1161,359,365,5,221,5,1,42,3097,1533,1540,3082,15,0,11004,0,14109,11004,3097,42,4461,4361,1653184151.65315,165534.73009074,30dcfc30-6a6d-4712-9819-f2940d3f56ed,13,92,105,0.123809523809524,37
24,24,42,083,MARION,Marion,FL,53502,873,4812,6441,6885,7017,7150,7499,6741,4326,1725,33,0 to 168,46,30701,22559,242,53300,202,0,6535,19246,177,27730,476,30615,22732,1,154,53151,28407,2048,147,13,17230,13032,193,30455,445,1705,3847,4632,4624,4433,4347,3414,2189,968,11,0 to 106,45,21108,4108,2149,3090,4560,21779,4116,3188,26,2110,16,5,947,30615,13106,17312,30455,160,0,130067,0,160831,130067,30615,947,19586,19429,4305055841.62241,350920.190673371,76cc1b01-df08-469d-a322-71f8d05597d9,79,1255,1334,0.0592203898050974,45
25,25,64,127,VOLUSIA,Volusia,FL,67584,1448,3831,8825,9118,8436,9579,11034,8714,4533,1951,115,0 to 119,47,36443,30158,983,66737,847,0,6309,37891,230,24641,1305,42503,24792,0,289,66451,40315,1431,749,8,21925,19221,600,41746,740,2329,6812,6693,5669,6169,6342,4397,2330,1003,19,0 to 105,43,25558,4372,6696,5120,6130,24487,11129,3611,73,2174,46,11,787,42503,19604,22280,41746,757,0,208523,0,251190,208523,42503,787,17793,17195,3125661534.15881,560414.73783925106,3b926974-437e-4986-9bff-d87d276166f4,125,1705,1830,0.0683060109289618,44
26,26,15,029,DIXIE,Dixie,FL,2694,68,244,339,316,464,338,381,307,170,64,3,0 to 118,42,1361,1325,8,2691,3,0,268,752,6,1910,42,1602,1090,0,2,2689,1345,254,1,2,746,847,6,1599,28,85,197,207,301,230,231,181,104,37,1,0 to 101,44,1238,255,42,64,71,1431,97,157,0,114,0,0,24,1602,848,748,1599,3,0,6381,0,7994,6381,1602,24,1726,1674,1823798262.39212,235232.973119088,2691daeb-cc0b-4abc-a209-fe46ce33086c,7,21,28,0.25,44
27,27,35,069,LAKE,Lake,FL,48063,1135,3804,5820,5846,5954,6338,6608,6236,4268,1654,400,0 to 120,47,25686,21097,1280,47438,625,0,4424,29635,222,15927,613,29140,18787,1,135,47307,28291,344,501,4,15161,12765,709,28635,546,1717,3922,4293,4162,4245,3914,3211,2196,922,12,0 to 104,44,15436,2868,4537,5794,5144,16915,6576,2398,65,1473,38,11,624,29140,12989,15394,28635,505,0,159897,0,189176,159897,29140,624,15886,15601,2995995460.71371,331014.242454318,9712f6a1-e709-4877-97e2-3fe2eada2b79,110,1022,1132,0.0971731448763251,45
28,28,38,075,LEVY,Levy,FL,6203,201,746,926,758,706,779,916,647,392,128,4,0 to 118,41,3411,2743,49,6193,10,0,674,1923,16,4256,110,3386,2815,0,2,6191,2857,520,6,3,1835,1505,37,3377,70,294,503,476,422,486,526,353,200,55,1,0 to 99,43,2265,494,296,322,449,2541,387,285,0,234,0,0,52,3386,1511,1838,3377,9,0,14412,0,17810,14412,3386,52,4607,4558,2900663690.96646,339394.964008615,e8b9fc01-e14c-4049-babc-f4aa93256ea0,5,143,148,0.0337837837837838,43
29,29,60,119,SUMTER,Sumter,FL,13932,152,443,748,961,1096,1220,2011,4170,2574,497,60,0 to 119,65,6983,6711,238,13753,179,0,1454,6818,164,6717,477,9234,4585,0,113,13640,8577,551,96,10,4427,4575,126,9128,62,236,564,725,846,908,1383,2570,1557,364,19,0 to 102,64,5774,726,425,2203,454,5976,2698,894,3,573,1,1,275,9234,4624,4482,9128,106,0,50991,0,60270,50991,9234,275,3768,3756,1502516062.89801,229328.389599522,a985ccbc-ba3e-4854-acdf-8e9cd885e5aa,13,284,297,0.0437710437710438,65
30,30,59,117,SEMINOLE,Seminole,FL,56888,1562,5504,9072,8567,8214,8155,7162,4684,2338,1388,242,0 to 119,39,30687,25481,720,56603,285,0,3610,32958,246,16095,536,33457,23033,3,395,56208,32912,292,252,1,17404,15294,506,33204,594,2091,6165,6165,5344,5034,4072,2102,1099,774,17,0 to 108,38,22228,3675,4933,2368,8953,20504,3747,1973,13,1240,7,6,487,33457,15404,17533,33204,253,0,167157,0,200712,167157,33457,487,26264,26025,893350621.597626,158549.770327082,5a9b725e-b5bc-4433-a9c5-f30390148c62,90,1450,1540,0.0584415584415584,38
31,31,48,095,ORANGE,Orange,FL,194077,4550,11441,29482,36676,32864,29799,24274,14444,6735,2796,1016,0 to 120,39,102597,88715,2765,191139,2937,1,15344,126402,585,44449,1892,135544,58345,7,181,190954,132870,574,2088,12,69194,61916,2334,133444,2847,8810,24514,28383,23901,20193,14515,7330,3411,1539,101,0 to 110,36,60386,19124,31829,22105,48061,55431,29952,4750,61,2726,47,24,1239,135544,62950,70159,133443,2100,1,756540,0,892436,756540,135544,1239,20855,20628,2601855780.29929,275135.911496092,e33d02e5-646c-40c2-b9d7-442237fbb181,421,5737,6158,0.0683663527119194,36
32,32,9,017,CITRUS,Citrus,FL,18420,370,1262,1877,1966,1879,2203,2918,2970,2086,876,13,0 to 222,53,10309,7939,172,18309,111,0,1980,6941,119,11814,203,10931,7315,1,173,18137,8807,2027,69,28,5939,4812,83,10834,113,451,1125,1242,1160,1388,1832,1779,1277,561,3,0 to 103,54,8513,415,648,1258,617,8451,1766,595,4,711,6,4,438,10931,4862,5984,10834,97,0,50002,0,60963,50002,10931,438,10679,10278,1565249379.23035,242867.273750112,3c97198a-a027-4923-a8f8-ce1fafd29127,16,520,536,0.0298507462686567,55
33,33,27,053,HERNANDO,Hernando,FL,21765,510,1988,3075,2590,2546,2859,3082,2509,1686,897,23,0 to 106,45,12126,9612,27,21646,119,0,1905,7046,66,14498,104,13640,8100,3,22,21621,11250,2285,88,17,7369,6155,11,13535,189,759,1751,1794,1745,1963,2039,1720,1133,543,4,0 to 104,48,11031,758,1696,50,2470,10979,86,1183,19,999,14,6,458,13640,6203,7424,13535,105,0,66372,0,80061,66372,13640,458,17332,17281,1259956856.20596,200494.167365377,6eb18eb2-9734-45d8-9ba1-42eee8f524af,45,686,731,0.0615595075239398,50
34,34,52,103,PINELLAS,Pinellas,FL,114350,1671,4795,12683,18014,15123,16932,18912,13943,7790,4383,104,0 to 120,48,62682,51559,109,112178,2172,0,17716,62115,411,72922,2413,78418,35400,2,530,111647,75187,1316,1890,27,40748,35702,53,76503,1169,4022,10579,14110,11016,11718,11827,7421,4026,2525,7,0 to 105,43,53731,9735,6865,6172,8810,54341,13352,7186,115,4822,73,23,1598,78420,36529,41834,76503,1917,0,415170,0,493877,415170,78420,1598,5938,5848,758940582.72230506,356104.408630079,9a6ae3e8-4aea-4d85-a26a-0191e0a5371a,170,3794,3964,0.0428859737638749,43
35,35,61,121,SUWANNEE,Suwannee,FL,7823,227,587,1113,989,1076,1081,1170,786,495,288,11,0 to 118,44,3929,3836,58,7794,29,0,284,1893,110,5062,119,5318,2497,0,8,7786,4880,409,20,9,2428,2840,21,5289,108,285,769,736,810,812,824,500,314,159,1,0 to 102,44,3594,815,631,249,756,4116,417,616,2,322,0,0,138,5318,2849,2447,5289,29,0,14748,0,20118,14748,5318,138,3131,3127,1792465815.52835,223150.095858967,50957d1d-0570-4e74-922c-4ab5f585c01c,2,115,117,0.0170940170940171,44
