OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2005,55,148,305,275,272,275,260,187,139,89,0,0 to 118,42,1085,910,10,2004,1,0,138,940,2,1165,28,1102,898,1,4,1999,962,139,1,0,560,535,6,1101,22,71,176,180,157,151,134,85,72,54,0,0 to 106,40,864,78,49,110,110,869,122,110,0,59,0,0,27,1102,536,560,1101,1,0,5540,0,6656,5540,1102,27,1187,1170,{CB6285A2-DA2E-4583-AAD5-1221776836AE},2,32,34,0.0588235294117647,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,8670,274,822,1180,1150,1096,1200,1264,927,515,233,9,0 to 118,43,4993,3623,54,8646,24,0,1309,3720,133,5379,80,4682,3956,0,32,8614,2668,1999,10,6,2576,2066,25,4667,115,419,729,629,635,649,660,505,243,97,2,0 to 100,42,3076,1037,393,161,668,3746,253,551,2,397,2,1,86,4683,2076,2582,4667,16,0,22106,8,26809,22114,4683,86,2638,2576,{CE511C5D-2638-44A3-B2F8-B13847543637},43,268,311,0.138263665594855,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3608,88,264,415,629,604,530,502,352,160,58,6,0 to 118,41,1568,2022,18,3598,10,0,104,1837,3,2196,41,2206,1395,0,7,3591,2022,179,5,0,794,1404,3,2201,19,80,245,442,441,359,303,194,90,32,1,0 to 95,41,1317,657,107,120,142,1875,184,175,0,84,0,0,28,2206,1406,797,2201,5,0,6894,5,9131,6899,2206,28,2205,2109,{541BD5A3-4453-499A-9896-F0EDC5353D0B},11,54,65,0.169230769230769,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,24899,563,2322,3554,3925,3677,3117,3344,2126,1352,865,54,0 to 119,40,13721,11021,157,24611,287,1,1499,9781,137,10194,754,14642,10160,1,96,24516,13145,1335,146,16,7670,6711,99,14480,180,808,2197,2719,2341,1959,2123,1240,682,378,15,0 to 103,40,8093,1122,2022,3243,1168,9893,3419,815,10,537,14,2,251,14642,6797,7745,14479,162,1,53755,124,68596,53879,14642,251,20770,20353,{EB5D2450-A892-40FD-9BA4-9821A7438525},130,409,539,0.241187384044527,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2355,63,241,292,292,332,311,305,260,173,86,0,0 to 99,43,1220,1118,17,2353,2,0,129,572,4,1149,42,1410,940,0,5,2348,1233,175,2,0,677,727,4,1408,21,83,159,202,201,197,191,171,117,68,0,0 to 99,47,930,157,200,121,33,1159,216,114,1,52,1,0,32,1410,728,678,1408,2,0,5271,0,6691,5271,1410,32,1916,1857,{3B55AA95-5170-4CAF-82A3-E99AD7459349},9,39,48,0.1875,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,166312,3339,8378,20661,24779,22777,24183,24175,18283,11836,6287,1614,0 to 119,46,88870,76747,695,164194,2116,2,21317,98698,465,68047,2573,93993,71735,143,441,163618,91517,1037,1425,15,48005,44108,441,92554,1537,4886,14984,17102,14555,14240,12205,7197,4393,2835,60,0 to 106,40,44640,12708,15636,19570,24573,45063,22918,7226,109,5210,70,29,1983,93994,44835,48673,92552,1440,2,544176,669,639559,544845,93994,1983,38706,38446,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},693,6484,7177,0.0965584506061028,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,30586,805,1793,3673,4276,4189,4547,4548,3565,2097,1061,32,0 to 119,46,17221,13194,171,30354,232,0,3565,13437,188,15323,692,16879,13369,5,333,30017,16589,186,102,2,9208,7535,32,16775,314,798,2229,2740,2593,2595,2418,1744,958,488,2,0 to 104,43,8149,3361,2197,3068,3854,9167,3754,1447,14,1124,9,1,438,16879,7587,9260,16775,104,0,85602,127,102672,85729,16879,438,16758,16742,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},173,891,1064,0.162593984962406,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,44294,929,3256,5886,5758,6078,6676,6251,5077,3123,1230,30,0 to 119,45,24233,19756,305,43988,306,0,3152,23221,223,19313,1066,25786,18123,4,381,43603,24540,1006,237,2,13540,11802,204,25546,393,1388,3705,3814,3786,3994,3485,2758,1762,691,9,0 to 105,44,18052,1494,3029,2971,4957,16464,4125,2348,30,1706,24,4,424,25785,11903,13662,25546,239,0,145365,69,171315,145434,25785,424,21644,21101,{83116673-3FAD-423E-B67E-DFE7515F5E81},296,2336,2632,0.112462006079027,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7718,240,604,930,1165,1285,1245,1080,733,300,133,3,0 to 119,42,4454,3242,22,7689,28,1,933,3631,46,3512,82,4602,3100,1,15,7674,4298,289,12,3,2382,2189,16,4587,121,347,621,706,807,786,629,357,170,57,1,0 to 99,41,1327,2188,772,300,765,3379,443,597,1,318,0,0,62,4602,2193,2393,4586,15,1,19218,15,23884,19233,4602,62,2510,2315,{77657EA6-12D6-4645-9915-E7357C9F40D6},34,326,360,0.0944444444444444,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,37711,989,1838,10906,5991,4773,4369,4163,2868,1183,584,47,0 to 119,33,20419,17113,179,36795,915,1,5394,19468,201,16249,657,22735,14923,7,46,36744,21797,224,703,11,12060,9857,104,22021,460,1069,8427,3749,2780,2294,1988,1149,533,276,10,0 to 106,27,9845,6849,2613,2714,1931,15782,4308,1071,38,440,28,24,190,22735,10162,12459,22020,714,1,127509,209,150643,127718,22735,190,10693,10290,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},204,2272,2476,0.0823909531502423,25,2.4286163266357628,0.1707040441862682
