OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1687,45,114,253,239,229,229,217,158,119,84,0,0 to 118,43,905,774,8,1687,0,0,118,833,2,903,25,815,868,1,3,1683,721,94,0,0,397,414,4,815,14,50,132,143,115,111,93,56,52,49,0,0 to 106,40,626,62,39,88,92,625,98,91,0,50,0,0,20,815,414,397,815,0,0,5099,0,5925,5099,815,20,1009,992,{CB6285A2-DA2E-4583-AAD5-1221776836AE},1,25,26,0.0384615384615385,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6788,205,632,891,924,864,935,1009,705,409,206,8,0 to 118,43,3914,2826,48,6773,15,0,1064,3149,133,3625,69,2940,3821,0,27,6746,1686,1247,3,4,1561,1357,15,2933,72,290,468,411,423,396,400,280,136,63,1,0 to 100,40,1857,728,280,68,528,2308,97,449,2,304,2,0,60,2940,1362,1563,2933,7,0,19583,8,22544,19591,2940,60,1868,1805,{CE511C5D-2638-44A3-B2F8-B13847543637},21,140,161,0.130434782608696,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2977,67,188,322,545,524,450,420,280,132,45,4,0 to 118,41,1238,1719,20,2967,10,0,88,1658,3,1647,32,1689,1281,0,7,2960,1586,99,4,0,521,1162,2,1685,10,46,178,365,371,292,226,121,59,21,0,0 to 95,41,931,595,82,77,133,1438,114,153,0,70,0,0,22,1689,1163,524,1685,4,0,6386,6,8106,6392,1689,22,1766,1669,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,25,29,0.137931034482759,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,18844,403,1532,2654,2906,2706,2402,2565,1695,1144,785,52,0 to 119,41,10591,8134,119,18616,227,1,1027,8568,137,6625,464,9776,8971,1,96,18521,9054,622,87,13,5193,4420,63,9676,115,495,1542,1792,1502,1330,1388,850,470,280,12,0 to 103,40,4928,764,1632,2352,850,6503,2323,648,5,444,6,1,174,9776,4470,5243,9675,100,1,46515,126,56488,46641,9776,174,14586,14162,{EB5D2450-A892-40FD-9BA4-9821A7438525},61,396,457,0.133479212253829,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1742,39,150,208,237,255,235,224,198,132,64,0,0 to 99,44,873,855,14,1740,2,0,83,556,4,776,19,923,815,0,4,1736,824,97,2,0,412,508,1,921,12,45,100,152,135,133,118,108,76,44,0,0 to 99,46,615,115,100,91,30,746,145,83,1,41,1,0,22,923,509,413,921,2,0,4953,0,5886,4953,923,22,1351,1291,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,21,25,0.16,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,137487,2498,5653,16544,20074,18560,19947,20529,15919,10482,5672,1609,0 to 119,47,73646,63322,519,135913,1572,2,15528,89983,465,50246,1705,68912,68016,146,413,135362,67153,919,827,13,35068,32736,268,68072,1073,3085,11436,12639,10715,10427,8863,5110,3245,2265,54,0 to 106,40,30745,9674,11446,16207,18112,32230,17730,6422,84,4571,58,26,1725,68912,33179,35439,68070,840,2,456667,731,526944,457398,68912,1725,27116,26854,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},514,7182,7696,0.0667879417879418,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,24162,614,1272,2737,3316,3306,3665,3635,2890,1735,962,30,0 to 119,47,13691,10282,189,23989,173,0,2566,11936,188,10388,490,11335,12459,4,364,23622,11120,171,41,2,6187,5091,13,11291,208,511,1515,1843,1782,1795,1580,1122,615,361,2,0 to 104,43,5243,2399,1507,2142,2530,6141,2620,1153,6,904,5,1,374,11334,5111,6209,11291,43,0,74139,129,85658,74268,11334,374,12206,12191,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},87,816,903,0.0963455149501661,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,33354,670,2278,4385,4298,4533,5053,4839,3963,2364,951,20,0 to 119,46,18388,14775,191,33132,222,0,2627,17907,223,14645,750,16154,16921,5,274,32853,15470,529,152,2,8405,7487,107,15999,236,798,2465,2439,2396,2512,2165,1691,1033,412,6,0 to 105,43,11503,987,2045,1464,3382,10769,1848,1768,17,1311,11,4,301,16153,7555,8489,15999,154,0,119726,71,136029,119797,16153,301,18262,17717,{83116673-3FAD-423E-B67E-DFE7515F5E81},201,1646,1847,0.108825121819166,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6373,178,424,749,1007,1098,1051,889,616,244,114,3,0 to 119,42,3678,2683,12,6348,24,1,729,3243,46,2642,66,3418,2947,1,7,6341,3290,117,11,0,1699,1702,6,3407,88,228,469,559,633,592,448,245,114,41,1,0 to 98,40,1032,1463,641,271,657,2336,414,478,1,260,0,0,57,3418,1704,1708,3406,11,1,17061,16,20546,17077,3418,57,1929,1734,{77657EA6-12D6-4645-9915-E7357C9F40D6},17,168,185,0.0918918918918919,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,30101,655,1115,9306,4612,3669,3486,3384,2368,957,504,45,0 to 119,33,16297,13699,105,29435,665,1,3684,17690,201,11077,417,15850,14208,5,38,29395,15266,126,451,7,8489,6873,30,15392,249,577,7022,2448,1723,1434,1227,665,303,193,9,0 to 106,25,6439,4430,1972,2551,1438,9839,4115,851,31,340,17,15,150,15850,7064,8752,15391,458,1,109257,213,125497,109470,15850,150,7811,7406,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},84,1480,1564,0.0537084398976982,24,2.4286163266357628,0.1707040441862682
