OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1410,37,72,181,210,188,197,194,142,109,80,0,0 to 118,45,755,650,5,1410,0,0,87,781,2,678,18,603,804,1,2,1407,553,50,0,0,276,326,1,603,11,27,89,118,81,82,75,39,38,43,0,0 to 106,41,453,40,31,79,83,434,86,79,0,39,0,0,18,603,326,276,603,0,0,4452,0,5064,4452,603,18,684,667,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,46,46,0,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6035,170,525,774,829,775,847,901,632,381,193,8,0 to 118,44,3511,2478,46,6025,10,0,910,3133,133,2750,36,2374,3637,0,24,6001,1375,997,1,1,1257,1106,9,2372,57,243,381,339,346,324,304,219,110,50,1,0 to 100,40,1439,642,233,58,468,1818,86,405,1,249,0,0,50,2374,1107,1258,2372,2,0,17185,8,19578,17193,2374,50,1494,1431,{CE511C5D-2638-44A3-B2F8-B13847543637},12,184,196,0.0612244897959184,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2678,59,138,289,511,497,405,362,256,114,43,4,0 to 118,41,1079,1579,20,2668,10,0,74,1600,3,1356,30,1464,1208,0,6,2662,1398,62,4,0,402,1058,0,1460,6,31,152,344,342,252,174,103,41,19,0,1 to 95,40,768,566,80,46,132,1244,84,125,0,59,0,0,16,1464,1059,405,1460,4,0,5741,6,7236,5747,1464,16,1508,1409,{541BD5A3-4453-499A-9896-F0EDC5353D0B},7,30,37,0.189189189189189,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,14297,293,877,1942,2219,2068,1818,1997,1349,974,710,50,0 to 119,43,8199,6001,97,14111,185,1,754,7867,137,3782,272,6308,7914,1,74,14037,6033,219,51,5,3368,2835,49,6252,70,272,1063,1185,976,832,886,520,300,194,10,0 to 103,40,3194,503,1303,1252,673,4321,1258,527,5,328,5,1,130,6308,2861,3398,6251,56,1,38796,129,45297,38925,6308,130,8642,8216,{EB5D2450-A892-40FD-9BA4-9821A7438525},62,488,550,0.112727272727273,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1434,28,101,170,201,223,198,194,163,105,51,0,0 to 99,44,710,710,14,1432,2,0,57,555,4,602,19,709,724,0,1,1431,656,51,2,0,298,408,1,707,7,28,81,128,117,104,93,75,47,29,0,0 to 99,44,471,102,55,79,29,577,101,69,1,37,1,0,14,709,409,299,707,2,0,4582,0,5301,4582,709,14,1028,967,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,104,106,0.0188679245283019,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,116463,1994,3830,13093,16501,15524,16899,17880,14230,9562,5350,1600,0 to 119,49,62904,53200,359,115338,1123,2,11648,83146,465,39269,1276,51415,64638,155,255,114933,50186,740,480,9,26381,24388,157,50926,800,2017,8552,9392,8091,7830,6536,3707,2490,1950,50,0 to 106,40,21188,8064,9195,12479,13858,22911,14157,5679,68,4090,47,24,1568,51415,24648,26596,50924,489,2,370827,635,423491,371462,51415,1568,16762,16498,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},239,4588,4827,0.0495131551688419,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,20720,460,878,2218,2816,2830,3188,3212,2587,1587,918,26,0 to 119,48,11814,8739,167,20556,164,0,2094,11591,188,7816,316,9024,11426,4,266,20286,8832,156,35,1,4923,4060,5,8988,160,392,1226,1479,1423,1414,1236,873,497,323,1,0 to 104,43,3837,2076,1232,1843,2049,4657,2282,955,4,775,3,1,333,9024,4079,4940,8988,36,0,62322,127,71528,62449,9024,333,8852,8837,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},46,882,928,0.0495689655172414,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,26275,532,1371,3169,3555,3702,4055,3983,3170,1901,823,14,0 to 119,47,14666,11532,77,26126,149,0,2211,15758,223,10761,519,10781,15320,4,170,25952,10438,259,82,2,5595,5097,5,10697,165,453,1718,1802,1684,1684,1411,981,594,287,2,0 to 105,42,7742,748,1614,593,2550,7363,784,1354,11,1036,5,1,238,10781,5135,5641,10697,84,0,96698,70,107610,96768,10781,238,11912,11363,{83116673-3FAD-423E-B67E-DFE7515F5E81},67,1314,1381,0.0485155684286749,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5922,154,371,678,939,1027,993,846,578,226,107,3,0 to 119,42,3434,2480,8,5898,23,1,668,3177,46,2312,48,3060,2854,2,6,5891,2970,80,10,0,1496,1552,2,3050,75,198,416,496,575,540,409,218,97,35,1,0 to 98,40,907,1283,574,286,579,2044,427,449,1,241,0,0,56,3060,1554,1504,3049,10,1,15308,16,18431,15324,3060,56,1612,1417,{77657EA6-12D6-4645-9915-E7357C9F40D6},2,172,174,0.0114942528735632,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,25748,553,867,7479,3892,3224,3074,3074,2191,877,472,45,0 to 119,35,13846,11758,144,25195,552,1,2718,16854,201,7938,279,12246,13462,5,35,25157,11809,87,345,5,6533,5310,53,11896,209,427,5578,1805,1317,1075,953,487,226,159,10,0 to 105,24,4713,3060,1597,2526,1009,6714,4173,709,26,287,13,11,115,12246,5458,6733,11895,350,1,89237,212,101839,89449,12246,115,5880,5468,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},106,1849,1955,0.0542199488491049,24,2.4286163266357628,0.1707040441862682
