OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1417,37,73,182,210,189,199,194,142,111,80,0,0 to 118,45,757,655,5,1417,0,0,88,786,2,680,18,610,804,1,2,1414,559,51,0,0,278,331,1,610,11,28,90,118,82,84,75,39,40,43,0,0 to 106,41,459,40,32,79,84,438,88,79,0,39,0,0,18,610,328,278,607,0,0,4485,0,5101,4485,607,18,685,668,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,45,49,0.0816326530612245,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6064,170,526,777,831,780,848,907,638,382,197,8,0 to 118,44,3525,2494,45,6053,11,0,919,3133,133,2779,38,2398,3642,0,24,6029,1386,1009,1,2,1270,1116,9,2395,57,243,383,341,350,326,308,225,112,52,1,0 to 100,40,1458,650,234,53,471,1841,83,407,1,251,0,0,50,2398,1114,1263,2383,3,0,17287,8,19692,17295,2386,50,1507,1444,{CE511C5D-2638-44A3-B2F8-B13847543637},10,221,231,0.0432900432900433,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2705,61,142,291,515,499,410,366,259,115,43,4,0 to 118,41,1094,1591,20,2695,10,0,76,1600,3,1386,30,1487,1212,0,6,2689,1417,66,4,0,414,1069,0,1483,6,33,152,348,344,258,179,106,42,19,0,1 to 95,40,790,566,81,46,132,1268,83,126,0,60,0,0,18,1487,1066,410,1472,4,0,5768,6,7275,5774,1476,18,1516,1417,{541BD5A3-4453-499A-9896-F0EDC5353D0B},12,129,141,0.0851063829787234,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,14543,298,916,1972,2254,2099,1849,2031,1371,988,716,49,0 to 119,43,8323,6119,101,14352,190,1,760,7916,137,3903,277,6473,7995,1,74,14278,6193,219,56,5,3443,2916,53,6412,72,277,1082,1211,1001,856,916,538,311,200,9,0 to 103,40,3250,517,1311,1334,679,4398,1335,538,5,338,5,1,130,6473,2891,3429,6315,57,1,39021,129,45586,39150,6373,130,8765,8339,{EB5D2450-A892-40FD-9BA4-9821A7438525},66,350,416,0.158653846153846,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1458,28,106,177,203,224,199,196,166,108,51,0,0 to 99,44,722,722,14,1456,2,0,57,554,4,616,19,723,734,0,1,1455,666,55,2,0,304,416,1,721,7,30,84,128,117,106,94,78,50,29,0,0 to 99,44,482,103,55,81,29,589,103,72,1,38,1,0,14,723,413,304,716,2,0,4606,0,5334,4606,718,14,1063,1002,{3B55AA95-5170-4CAF-82A3-E99AD7459349},9,167,176,0.0511363636363636,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,117459,2018,3918,13297,16667,15688,17027,17990,14292,9603,5358,1601,0 to 119,49,63417,53677,365,116324,1133,2,11821,83416,465,39907,1308,52184,64848,154,273,115902,50925,761,488,10,26758,24764,164,51686,810,2069,8714,9529,8214,7944,6622,3753,2520,1958,51,0 to 106,40,21627,8146,9290,12623,14040,23404,14242,5728,69,4115,47,24,1586,52184,24827,26782,51283,494,2,373356,635,426384,373991,51779,1586,17035,16771,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},358,5860,6218,0.0575747828883885,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,20848,463,895,2243,2831,2848,3206,3230,2595,1592,919,26,0 to 119,48,11895,8786,167,20684,164,0,2112,11582,188,7945,320,9099,11477,4,268,20412,8907,156,35,1,4970,4089,4,9063,161,397,1238,1488,1430,1431,1251,878,500,324,1,0 to 104,43,3891,2091,1236,1845,2058,4724,2281,966,4,783,3,1,335,9099,4089,4968,9025,36,0,62583,127,71826,62710,9061,335,8925,8910,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},44,647,691,0.0636758321273517,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,26507,537,1416,3219,3574,3718,4098,4009,3184,1913,824,15,0 to 119,47,14795,11633,79,26354,153,0,2228,15769,223,10926,534,10923,15406,4,174,26176,10567,268,86,2,5674,5154,7,10835,167,467,1743,1822,1700,1712,1426,992,603,288,3,0 to 105,42,7859,753,1625,598,2584,7463,788,1366,11,1042,5,1,244,10923,5149,5670,10741,85,0,97443,70,108400,97513,10826,244,12129,11581,{83116673-3FAD-423E-B67E-DFE7515F5E81},46,1370,1416,0.0324858757062147,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5929,155,372,679,940,1028,994,847,578,226,107,3,0 to 119,42,3437,2484,8,5905,23,1,669,3176,46,2320,48,3065,2856,2,6,5898,2975,80,10,0,1498,1555,2,3055,76,198,416,497,576,541,410,218,97,35,1,0 to 98,40,907,1289,571,288,579,2056,420,449,1,241,0,0,56,3065,1556,1506,3053,10,1,15487,16,18614,15503,3064,56,1618,1423,{77657EA6-12D6-4645-9915-E7357C9F40D6},4,260,264,0.0151515151515152,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,25918,556,874,7550,3919,3238,3088,3092,2201,881,473,46,0 to 119,35,13939,11864,115,25360,557,1,2743,16870,201,8117,287,12371,13510,5,32,25325,11928,88,350,5,6600,5391,25,12016,210,430,5629,1828,1330,1085,966,493,230,160,10,0 to 105,24,4783,3086,1612,2535,1024,6814,4178,721,26,294,13,11,116,12371,5515,6772,11962,353,1,91588,212,104259,91800,12316,116,5936,5525,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},66,3817,3883,0.0169971671388102,24,2.4286163266357628,0.1707040441862682
