OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2157,62,177,329,288,294,297,272,196,152,90,0,0 to 118,42,1182,962,13,2154,3,0,156,992,2,1288,31,1225,926,1,5,2148,1052,170,1,2,630,583,9,1222,26,89,193,193,176,167,144,95,87,55,0,0 to 106,40,964,82,50,126,115,965,142,116,0,63,0,0,28,1225,585,631,1222,3,0,5820,0,7061,5820,1225,28,1270,1253,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,32,35,0.0857142857142857,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9515,314,915,1295,1289,1213,1292,1359,999,576,253,10,0 to 118,42,5406,4061,48,9492,23,0,1573,3728,133,6283,87,5486,3985,0,44,9448,3249,2222,9,6,2973,2476,22,5471,135,487,833,765,748,738,753,581,314,130,2,0 to 100,42,3636,1225,435,175,736,4455,280,626,2,450,2,1,103,5486,2486,2978,5471,15,0,23618,0,29116,23618,5486,103,2890,2831,{CE511C5D-2638-44A3-B2F8-B13847543637},21,147,168,0.125,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,4012,112,337,479,687,654,582,538,382,174,61,6,0 to 118,40,1780,2213,19,4001,11,0,119,1961,3,2525,43,2496,1507,0,9,3992,2274,216,6,0,960,1525,5,2490,29,106,292,481,488,401,334,221,107,36,1,0 to 98,41,1486,755,115,134,145,2133,212,180,0,86,0,0,35,2496,1528,963,2490,6,0,7278,0,9799,7278,2496,35,2470,2374,{541BD5A3-4453-499A-9896-F0EDC5353D0B},5,19,24,0.208333333333333,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,27547,621,2739,3946,4307,4069,3466,3672,2311,1445,900,71,0 to 119,39,15131,12250,166,27240,306,1,1675,10270,137,11932,880,16730,10713,2,102,27139,15154,1394,165,17,8798,7649,101,16548,202,984,2473,3067,2652,2272,2408,1432,786,422,32,0 to 103,40,9467,1306,2220,3555,1299,11318,3931,915,13,607,16,3,286,16730,7745,8881,16547,182,1,56936,0,73744,56936,16730,286,23348,22934,{EB5D2450-A892-40FD-9BA4-9821A7438525},24,151,175,0.137142857142857,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2565,72,289,334,309,356,332,328,276,178,90,1,0 to 99,42,1338,1208,19,2563,2,0,152,588,4,1253,45,1532,1027,0,6,2557,1327,203,2,0,744,780,6,1530,24,98,188,214,215,212,209,181,120,71,0,0 to 99,46,1025,169,206,130,37,1265,228,121,1,54,1,0,36,1532,781,745,1530,2,0,5597,0,7139,5597,1532,36,2092,2034,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,10,12,0.166666666666667,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,182136,3855,10148,22903,27316,24986,26471,26207,19449,12538,6652,1611,0 to 119,45,97081,84270,785,179638,2496,2,24734,102499,465,79445,2950,107619,73831,138,548,178958,104630,1171,1796,22,54926,50362,513,105801,1862,5964,16804,19476,16526,16293,14096,8292,5041,3206,59,0 to 107,40,51791,14797,18096,21117,28114,52210,25477,7662,121,5521,81,37,2167,107619,51282,55774,105799,1818,2,585722,0,694086,585722,107619,2167,44032,43773,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},349,3967,4316,0.0808619091751622,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,34032,936,2167,4257,4731,4671,4995,4950,3910,2269,1112,34,0 to 119,45,19061,14777,194,33776,256,0,3972,14084,188,17897,756,19617,14028,4,383,33390,19296,193,126,2,10688,8748,53,19489,370,984,2647,3132,3000,2995,2784,2052,1110,540,3,0 to 104,43,9594,3943,2537,3415,4462,10800,4227,1629,17,1259,12,1,488,19617,8811,10753,19489,128,0,91892,0,111576,91892,19617,488,19556,19540,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},101,490,591,0.170896785109983,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,49011,1035,3770,6598,6315,6729,7370,6844,5576,3393,1352,29,0 to 119,45,26847,21911,253,48683,328,0,3299,24952,223,22174,1271,29694,18857,4,456,48223,28240,1192,257,4,15708,13575,149,29432,454,1676,4259,4313,4345,4601,4019,3205,2009,804,8,0 to 105,44,20983,1729,3463,3257,5724,18984,4724,2718,37,1965,28,6,556,29693,13681,15848,29432,261,0,158145,0,187941,158145,29693,556,22963,22421,{83116673-3FAD-423E-B67E-DFE7515F5E81},90,916,1006,0.0894632206759443,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,8270,264,687,997,1223,1370,1319,1151,782,328,146,3,0 to 119,41,4752,3490,28,8241,28,1,1062,3716,46,4104,85,5100,3156,1,13,8228,4716,369,12,3,2644,2418,23,5085,135,404,681,758,888,856,701,407,196,73,1,0 to 99,41,1444,2493,855,293,826,3816,443,669,1,366,0,0,70,5100,2422,2655,5084,15,1,20365,0,25510,20365,5100,70,2731,2537,{77657EA6-12D6-4645-9915-E7357C9F40D6},8,56,64,0.125,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,41865,1220,2220,12069,6675,5302,4776,4579,3066,1283,628,47,0 to 119,32,22736,18927,202,40845,1019,1,6350,20463,201,19374,742,26543,15273,7,42,40798,25467,257,805,14,14163,11438,123,25724,575,1344,9510,4416,3282,2701,2396,1345,636,328,10,0 to 106,28,11842,8070,3041,2771,2289,19042,4393,1250,45,527,34,27,235,26543,11790,14620,25723,819,1,136273,0,163005,136273,26543,235,11725,11322,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},39,741,780,0.05,25,2.4286163266357628,0.1707040441862682
